종목코드,기준일,당기순이익,세전계속사업이익,법인세비용,자산,총부채,유동부채,유동자산,비유동자산,현금,감가상각비,자본,매출액,매출총이익,영업현금흐름,영업이익,시가총액,종목명,forward_per,PER_live,PBR_live,DIV_live,PER,PBR,PCR,PSR,ROE,GPA,CFO,매출성장률,모멘텀,K_ratio,섹터,PER_z,PBR_z,PCR_z,PSR_z,ROE_z,GPA_z,CFO_z,매출성장률_z,모멘텀_z,K_ratio_z,밸류_raw,퀄리티_raw,성장_raw,모멘텀_raw,밸류_점수,퀄리티_점수,성장_점수,모멘텀_점수,멀티팩터_점수,멀티팩터_순위,가중순위_점수,통합순위,통합순위_점수
200880,2025-09-30,1058.8000000000004,1425.2000000000005,366.8000000000001,31333.0,19258.0,14737.0,13362.0,17972.0,1587.0,1446.8000000000004,12075.0,44788.000000000015,6578.800000000002,2427.2000000000007,1745.6000000000004,3678.5702757,서연이화,,2.5,0.33,1.84,2.5,0.33,1.5155612539963739,0.08213294354961148,8.768530020703937,20.9963935786551,7.746465387929661,13.071090842962253,0.30990874466883905,17.018145917233955,운수장비,2.678332379083489,1.9047442215896484,1.79799583306603,2.266847251049838,0.4900588322751151,0.6741424547671605,0.45177509598528603,0.3638978237452258,-0.717820101951298,0.3572158346345847,2.1619799211972515,0.5386587943425205,0.3638978237452258,-0.18030213365835665,2.9031352916284705,0.6455433421784498,0.37192824848620437,-0.18299699813966594,0.9344024710383648,13.0,11.8,11,11.8
017940,2025-09-30,1408.4000000000005,2010.8000000000006,602.4000000000001,149395.0,126465.0,106178.0,93915.0,55479.0,3370.0,1718.0000000000005,22929.0,99918.40000000002,8010.400000000002,5671.200000000003,3508.800000000001,6839.42,E1,5.2,9.17,0.35,3.46,9.17,0.35,1.2059916772464376,0.06845005524507997,6.1424397051768524,5.361892968305501,3.7961109809565263,42.984529299794325,0.701154540701337,16.829766377279746,유통,0.8434523106401492,1.8087960145289017,1.9395305570377066,2.401331266603292,0.11158926822523467,-0.8647127530652995,0.012849366517594257,1.131419936140618,0.15135048314354746,0.5549229427026537,1.7482775372025123,-0.24675803944082353,1.131419936140618,0.3531367129231006,2.3476201794559106,-0.2957215423995106,1.1563879309653857,0.41181824359601876,0.9409394622097186,12.0,12.0,12,12.0
039560,2025-09-30,404.4000000000001,512.0000000000001,100.80000000000003,6517.0,2738.0,2469.0,3998.0,2519.0,653.0,132.40000000000003,3778.0,5161.600000000001,1517.2000000000003,73.20000000000005,393.60000000000014,1713.30467825,다산네트웍스,,0.0,0.63,0.0,4.236658452645894,0.63,23.405801615437145,0.33193286543901107,10.704076230809955,23.28065060610711,1.1232162037747437,265.7638136511376,0.5765641333838724,12.36758040994199,전기전자,1.698800081472734,1.1589517205881337,-0.3602072340468195,1.0854911206751419,0.678191033983574,0.8205186009201059,-0.3863009262366528,2.3268477709629063,-0.5142564697486939,0.01969972812651475,0.8957589221722975,0.370802902889009,2.3268477709629063,-0.24727837081108955,1.2028673513848809,0.44438027882309605,2.378196299202174,-0.25767938572327426,0.9419411359217194,11.0,13.5,13,13.5
013520,2025-09-30,626.4000000000002,791.2000000000003,163.60000000000005,12986.0,9156.0,7348.0,7340.0,5646.0,1226.0,492.8000000000001,3830.0,17802.800000000003,3412.4000000000005,1182.4000000000005,971.6000000000004,1416.4504316,화승코퍼레이션,,4.71,0.59,2.65,4.71,0.59,1.1979452229364,0.07956335136046014,16.355091383812017,26.27752964731249,9.105190204835981,3.934887705770751,0.8479858012255733,15.893372001097434,운수장비,1.5887230314524898,1.2242821920302778,1.9818007789982148,2.328839883204593,1.2333949468060261,1.0015597033680037,0.614842569936824,-0.14289421946364075,0.19555147996535108,0.038872241309198884,1.780911471421394,0.9499324067036179,-0.14289421946364075,0.11721186063727498,2.3914406753717974,1.138424819399009,-0.14604761029113755,0.1487483548108942,0.8831415598226409,15.0,14.299999999999999,14,14.299999999999999
001120,2025-09-30,2063.2000000000007,2630.4000000000005,566.4000000000002,92898.0,58316.0,30898.0,47811.0,45087.0,14500.0,3172.400000000001,34582.0,167382.40000000005,13917.200000000004,7317.600000000002,3008.800000000001,17248.2,LX인터내셔널,7.7,9.11,0.6,4.49,9.11,0.6,2.3570842899311244,0.10304667635306936,5.966109536753226,14.981162134814532,7.877026416069239,14.628231273769487,1.264424709395024,17.508698157300984,유통,0.8598547854735445,1.2019338715525962,1.4530637824895647,1.864499044514905,0.07717060498688624,0.13096153042707911,0.47083069859551946,0.46578826437854054,0.7410772271857483,0.8443099264674118,1.3448378710076527,0.2263209446698283,0.46578826437854054,0.79269357682658,1.8058857343772783,0.27122917245874095,0.47606719304041445,0.9019496315421023,0.8996961921599014,14.0,14.9,15,14.9
033100,2025-09-30,660.8000000000002,848.0000000000002,187.20000000000005,2634.0,329.0,313.0,2358.0,276.0,268.0,18.800000000000004,2305.0,2446.4000000000005,1293.6000000000004,735.6000000000003,784.4000000000002,7806.330774,제룡전기,,9.77,3.97,2.06,9.77,3.97,10.612195179445347,3.1909461960431647,28.66811279826465,49.11161731207291,27.927107061503424,42.84937466014138,0.591551073477014,14.185341241553443,전기전자,0.7418679752280194,-0.3724929720337853,0.22454675045907763,-0.2209060803832263,1.8312357913176662,1.7937838095341891,2.1770802077823173,1.1230195170764579,-0.44790193953772256,0.17822513740497103,0.09325391831752135,1.9340332695447244,1.1230195170764579,-0.13483840106637576,0.12527226254174967,2.317798045477231,1.147802132634186,-0.13230230039650825,0.8646425350641646,16.0,15.9,16,15.9
131290,2025-09-30,349.60000000000014,448.8000000000002,100.80000000000004,5397.0,1270.0,991.0,2650.0,2748.0,627.0,284.4000000000001,4127.0,4158.000000000001,1137.2000000000003,556.4000000000002,441.2000000000001,13804.663392,티에스이,39.6,31.55,3.93,0.32,31.55,3.93,24.81068186915887,3.3200248658008653,8.47104434213715,21.070965351121,10.309431165462298,39.74307507025292,3.2231724434614293,25.830818915720666,의료정밀,-0.37987126437600144,-0.35191249631529786,-0.40010278327679494,-0.24364532868262026,0.44230889043571336,0.6852966696903845,0.8199984315872767,1.0741975901079712,1.8682416548639298,1.4034126358514007,-0.34388296816267866,0.6492013305711248,1.0741975901079712,1.6358271453576654,-0.46171044754797436,0.7780205226113741,1.0979028102443824,1.8420924437786057,0.8140763322715969,19.0,18.5,17,18.5
170920,2025-09-30,177.20000000000005,202.40000000000006,24.000000000000007,3639.0,1535.0,1289.0,2200.0,1440.0,693.0,70.80000000000001,2105.0,2799.600000000001,714.8000000000002,127.20000000000005,308.4000000000001,3602.366966,엘티씨,,31.34,2.91,0.29,31.34,2.91,28.32049501572326,1.286743451207315,8.418052256532068,19.642758999725203,3.4954657873042057,144.2680776014109,1.840956218709844,11.693892500788309,화학,-0.3737447953255116,-0.15914033751729995,-0.46807834773279666,0.31267790157240133,0.4281832262339042,0.5719897506861679,-0.038556589799958796,1.9740158751063468,1.88950996033343,0.27566493547540194,-0.17207139475080174,0.3205387957067044,1.9740158751063468,1.082587447904416,-0.2310037144737544,0.38414240638348257,2.0175781586663373,1.2251981053041747,0.84897873897006,17.0,18.6,18,18.6
088130,2025-09-30,600.8000000000001,635.6000000000001,33.2,4953.0,2884.0,2638.0,3645.0,1308.0,1323.0,59.600000000000016,2069.0,4651.200000000001,1205.6000000000004,302.0,813.2000000000003,1477.509033,동아엘텍,,0.0,1.2,1.78,2.459236073568575,1.2,4.892414016556292,0.31766190079979356,29.038182696955054,24.340803553401987,6.0973147587320815,8.0557238037553,1.2811250674006993,11.220218964552718,기계,2.9839255755998884,0.5094698932004296,0.7934531062585558,1.1015894967959052,1.8546374695245986,0.9039830014400541,0.24660821258585883,0.12941890771095887,0.6191217173116487,-0.24187926130958784,1.347109517963695,1.0017428945168372,0.12941890771095887,0.18862122800103043,1.8089360774800105,1.200515916423917,0.13227488469419615,0.22837393960448016,0.842525204550651,18.0,19.9,19,19.9
031330,2025-09-30,544.4000000000001,695.2000000000002,150.80000000000004,9430.0,4981.0,4888.0,8316.0,1114.0,494.0,21.60000000000001,4449.0,36578.00000000001,1373.6000000000004,35.600000000000136,924.0000000000002,5319.7375644,에스에이엠티,,9.57,1.21,3.76,9.57,1.21,149.4308304606736,0.14543544109574058,12.236457630928301,14.566277836691413,0.37751855779427507,34.70234487902661,1.4557466932929541,31.6216912677606,유통,0.7569815780242449,0.4973159670933445,-1.5086025969027577,1.6227831846193166,0.8442179439221739,0.09087260395023143,-0.4565233701316862,0.9480616081382699,1.2317429702765141,1.6558886975770413,0.3421195332085371,0.1595223925802397,0.9480616081382699,1.4438158339267777,0.45944633385634387,0.19117597176566095,0.9689832771558322,1.6279886990725871,0.811898570462606,20.0,20.4,20,20.4
000270,2025-09-30,76084.80000000002,101914.00000000003,25830.400000000005,979836.0,392243.0,297618.0,445346.0,534490.0,135836.0,20266.800000000003,587593.0,1143903.6000000003,228693.20000000007,114851.60000000003,91508.80000000002,665654.16159,기아,7.8,6.85,1.2,3.81,6.85,1.2,5.795776128412664,0.5819145613231743,12.948554526687694,23.33994668495545,11.72151257965619,7.655067108580038,1.1639968807754895,27.306779509454618,운수장비,1.1874256664806135,0.5094698932004296,0.6798380157330213,0.7308010825180111,0.9532709663984089,0.8329791078552329,0.9806133957307249,0.10253615809855735,0.6205682718075379,0.9368471083583686,0.7768836644830189,0.9222878233281223,0.10253615809855735,0.7787076900829533,1.0432429337730134,1.1052947991843933,0.10479889034232524,0.8863545569471216,0.7849227950617135,23.0,22.3,21,22.3
025540,2025-09-30,1155.2000000000003,1596.0000000000005,440.40000000000015,15496.0,4080.0,3045.0,8407.0,7088.0,1535.0,745.2000000000002,11415.0,14864.800000000003,2570.000000000001,2420.000000000001,1445.2000000000003,7515.445,한국단자,5.8,5.39,0.71,2.96,5.39,0.71,3.1055557851239657,0.5055866880146385,10.12001752080596,16.58492514197213,15.616933402168307,16.416069087824802,0.5789334454027669,20.282000309480154,전기전자,1.4610728621702802,1.0266810054019715,1.2259050101496989,0.8020629311368286,0.6252240692450508,0.2802972660564174,1.4307602741030148,0.5109162871072855,-0.46978745756756807,0.8940104378658924,1.1289304522146948,0.778760536468161,0.5109162871072855,0.21211149014916217,1.5159675743427377,0.9332877969289571,0.5221910946309755,0.25456694382158485,0.8065033524310637,21.0,22.799999999999997,22,22.799999999999997
095610,2025-09-30,628.8000000000002,699.6000000000001,71.20000000000002,4561.0,854.0,511.0,2283.0,2277.0,525.0,60.800000000000026,3707.0,3089.2000000000007,879.2000000000003,784.8000000000002,597.6000000000001,12796.96,테스,16.5,27.18,3.51,0.91,27.18,3.51,16.30601427115188,4.142483490871422,16.962503371998928,19.27647445735585,17.206752905064683,63.44452008168822,1.4701585308418952,13.995456080080256,기계,-0.23614757785072737,-0.2954885800070012,-0.12402497996712211,-0.4264812958365603,1.2709144720324899,0.5409805756096582,1.5197352399884698,1.4224192720685833,0.7949868347187413,0.20678538006427322,-0.27053560841535274,1.1105434292102059,1.4224192720685833,0.5008861073915073,-0.36322040167452596,1.330905434862,1.453808999332086,0.5765673846648185,0.7854286136013621,22.0,24.2,23,24.2
004170,2025-09-30,1338.4000000000005,1643.2000000000005,304.80000000000007,154780.0,88304.0,47978.0,23547.0,131233.0,5774.0,4369.600000000001,66476.0,67114.40000000002,40688.40000000001,7888.800000000001,3973.200000000001,32359.582255,신세계,12.7,28.49,0.69,1.34,28.49,0.69,4.1019650967193995,0.4821555769700689,2.0133582044647698,26.2878924925701,5.096782530042642,3.3553035189001212,1.9706330565116,35.47208881650745,유통,-0.30123830402541785,1.059894379978647,0.9183785281486275,0.8329791078552329,-0.35419171022834667,1.00889648202374,0.13316566223452858,-0.17896248985479854,1.4121875789061633,2.0792542802062832,0.6275034279892724,0.26262347800997393,-0.17896248985479854,1.7457209295562233,0.842656758680432,0.31473511527091846,-0.1829118302030781,1.9646303845982809,0.7706908663919058,25.0,24.3,24,24.3
267250,2025-09-30,30970.000000000007,41434.000000000015,10464.400000000003,770422.0,481155.0,335727.0,390156.0,380267.0,72856.0,18278.800000000003,289268.0,703206.4000000001,92629.60000000003,97407.60000000002,54709.20000000001,206171.95185,HD현대,14.8,36.23,2.13,1.38,36.23,2.13,2.116589997597723,0.293188389425921,10.706334610119338,12.023228827837215,12.643408417724315,10.491054322996574,1.398330926399771,22.608658697815304,금융,-0.4419728925317772,0.03641358215868367,1.5086025969027577,1.1690484637921856,0.6835913732201183,-0.14436821699314836,1.1464672284471922,0.2518538698997301,1.154434329320987,1.0321253007910296,0.5680229375804624,0.5618967948913873,0.2518538698997301,1.0932798150560084,0.7627869958270733,0.6733923937439594,0.25741172441755233,1.2371207146018646,0.76859121645288,26.0,25.900000000000002,25,25.900000000000002
000120,2025-09-30,2567.2000000000007,3546.800000000001,978.0000000000002,103455.0,59793.0,31949.0,29025.0,74430.0,4971.0,2245.600000000001,43662.0,122228.40000000002,13568.800000000005,9928.400000000001,5049.200000000002,25732.324032,CJ대한통운,8.4,9.33,0.57,0.71,9.33,0.57,2.5917896168566936,0.21052655546501464,5.8797123356694625,13.115654149146977,9.596829539413273,2.9648450445703967,0.7133580441536495,18.51468576824671,운수창고,0.7955479662388608,1.2661266331368486,1.3234437611841958,1.4252536770570208,0.06858179309156326,-0.059796289557806546,0.7053959533697146,-0.21526516675678006,0.6020064990495528,1.6729373876049747,1.2025930094042314,0.23806048563449045,-0.21526516675678006,1.1374719433272638,1.614880863951877,0.28529815748147486,-0.2200156294757721,1.2863974998021477,0.7775534822451994,24.0,26.2,26,26.2
290740,2025-09-30,59.20000000000002,77.60000000000002,18.800000000000004,1234.0,547.0,485.0,747.0,487.0,336.0,62.80000000000002,687.0,2508.4000000000005,195.20000000000005,173.60000000000002,76.40000000000003,2284.757497,액트로,,142.77,3.07,0.44,142.77,3.07,13.161045489631334,0.9108425677722849,8.617176128093162,15.818476499189632,14.068071312803893,29.52806122448979,3.1494771543669957,28.25291335763108,전기전자,-1.7492348816360759,-0.19831039230812622,0.06189336880331054,0.48045333524266043,0.47083069859551946,0.20731790798651736,1.341254995459017,0.867427271145322,1.6251728358443467,1.4350353876861903,-0.3512996424745578,0.6731345340136846,0.867427271145322,1.5301041117652685,-0.4716694780532549,0.8067027242232586,0.8865695129490996,1.7242051316972036,0.7364519727040768,29.0,27.0,27,27.0
005880,2025-09-30,1703.2000000000005,1727.6000000000004,25.6,41144.0,17735.0,4422.0,7983.0,33162.0,3694.0,630.0000000000002,23410.0,13336.800000000003,2911.600000000001,4241.200000000002,2103.6000000000004,7213.403049,대한해운,4.6,4.4,0.36,0.0,4.4,0.36,1.7007929475148535,0.5408646038779916,7.275523280649297,7.076608983083806,10.308185883725455,25.03220266208672,0.3992634820949034,13.312881589258096,운수창고,1.6304022691227453,1.727086822909076,1.6853629422327798,0.7778718048158708,0.25102587384484293,-0.6965368067327034,0.8140185149719852,0.7739332562924065,0.0,0.1903222698364949,1.4551809597701182,0.12283586069470825,0.7739332562924065,0.09516113491824744,1.954053247311231,0.1472098346579784,0.7910122853191035,0.1241605171738994,0.7541089711155532,28.0,28.3,28,28.3
900290,2025-12-31,1215.6000000000004,1460.8000000000004,244.80000000000007,23971.0,10309.0,4224.0,8272.0,15698.0,1342.0,783.2000000000003,13662.0,10809.600000000002,2692.8000000000006,1031.6000000000004,1682.4000000000005,4859.085,GRT,,,,,3.997272951628824,0.3556642512077295,4.710241372625047,0.44951570825932496,8.897672375933247,11.233573901798009,4.303533436235453,13.877018043684707,1.5551883853062183,13.931811574080472,기타,1.8660271718511368,1.7664678797860778,0.8278190585243229,0.8841774273452176,0.5045993888049,-0.2209060803832263,0.07287552705372873,0.431337738373903,0.9006178471716388,0.23338368983704347,1.3361228843766888,0.1188562784918008,0.431337738373903,0.5670007685043411,1.7941833440522956,0.14244059516403415,0.44085641767070544,0.6502890650113546,0.7569423554745975,27.0,28.7,29,28.7
001060,2025-09-30,673.2000000000003,951.2000000000003,278.4000000000001,6116.0,2575.0,2201.0,3320.0,2796.0,326.0,168.40000000000003,3541.0,7726.400000000002,3607.6000000000013,974.8000000000003,1060.4000000000003,7218.6383,JW중외제약,,11.72,2.31,1.45,11.72,2.31,7.405250615510871,0.934282240111824,19.01157865009885,58.986265533028146,15.938521909744935,-3.8877755511022016,0.8244208776867432,28.129667739764216,바이오/제약,0.5785523092983986,0.0042830174085110315,0.509906152221337,0.4656010325443864,1.384621269938042,2.008486572744294,1.4550181168078167,-0.7094757509842058,0.22468771507277532,1.59321881802305,0.38958562786815826,1.6160419864967175,-0.7094757509842058,0.9089532665479126,0.5231832953034118,1.9367086475161672,-0.7251323834034789,1.0315859261030953,0.691586371379799,34.0,30.9,30,30.9
