종목코드,기준일,당기순이익,세전계속사업이익,법인세비용,자산,총부채,유동부채,유동자산,비유동자산,현금,감가상각비,자본,매출액,매출총이익,영업현금흐름,영업이익,시가총액,종목명,forward_per,매출성장률,PER_live,PBR_live,DIV_live,PER,PBR,PCR,PSR,배당수익률,ROE,GPA,CFO,EPS개선도,모멘텀,PER_z,PBR_z,ROE_z,GPA_z,CFO_z,EPS개선도_z,매출성장률_z,모멘텀_z,밸류_raw,퀄리티_raw,성장_raw,모멘텀_raw,밸류_점수,퀄리티_점수,성장_점수,모멘텀_점수,멀티팩터_점수,멀티팩터_순위,가중순위_점수,통합순위,통합순위_점수
353810,2025-09-30,251.60000000000008,336.8000000000001,84.40000000000002,3256.0,2255.0,1288.0,1903.0,1353.0,388.0,58.000000000000014,1002.0,4641.600000000001,1126.8000000000002,292.80000000000007,418.80000000000007,2593.622528,이지바이오,7.9,132.3458282950423,13.54,3.09,2.55,13.54,3.09,8.858000437158468,0.5587776904515682,2.55,25.109780439121764,34.606879606879616,8.992628992628996,41.65435745937961,1.073644595336854,0.4260565621168252,0.31690290112917124,1.254309298216749,1.2934449994847081,0.5671378788445636,0.25502919930116924,3.544014874045011,0.03136752797638044,0.3714797316229982,1.038297392182007,1.89952203667309,0.03136752797638044,0.4467589989728438,1.2811370640815414,2.0614522820315533,0.03136752797638038,1.0566832059683384,10.0,10.3,11,10.3
217330,2025-09-30,-111.60000000000004,-117.20000000000003,-2.4,677.0,260.0,137.0,434.0,243.0,64.0,22.800000000000008,417.0,264.4000000000001,61.20000000000002,-62.40000000000002,-70.40000000000002,1401.6505482,싸이토젠,,240.625,0.0,2.88,0.0,,2.88,-22.462348528846146,5.301250182299544,0.0,-26.76258992805756,9.039881831610048,-9.217134416543578,,1.199240896751777,,0.3408381749632507,-1.3811976233302312,-0.5534151018065038,-1.2537821099156652,,3.544014874045011,0.1720521960573229,0.3408381749632507,-1.0627982783508,3.544014874045011,0.1720521960573229,0.41559842965281374,-1.310819383896964,3.8297406129249114,0.17205219605732283,0.9595273845279004,13.0,12.8,12,12.8
368770,2025-09-30,96.80000000000004,108.40000000000003,11.600000000000005,586.0,156.0,78.0,405.0,181.0,157.0,15.600000000000005,429.0,441.2000000000001,188.40000000000003,70.40000000000003,105.60000000000002,4632.445725,파이버프로,,69.58762886597938,64.38,11.94,0.47,64.38,11.94,65.80178586647723,10.499650328649135,0.47,22.564102564102573,32.15017064846417,12.013651877133112,,1.6727538211154542,0.14012757993000394,-0.6917979247356059,1.1249696977290278,1.1159819357466998,0.8692308184005305,,1.6775866642119748,0.7024500489054427,-0.275835172402801,1.0367274839587528,1.6775866642119748,0.7024500489054427,-0.21152025109156125,1.2792003918018988,1.8228098748304176,0.7024500489054426,0.9542530074077981,14.0,14.4,13,14.4
042700,2025-09-30,2490.8000000000006,3278.4000000000005,786.0000000000002,7841.0,1274.0,1222.0,4879.0,2962.0,1982.0,111.20000000000003,6566.0,6596.800000000001,3752.000000000001,2495.200000000001,2964.800000000001,200155.62,한미반도체,73.3,251.50943396226415,132.16,36.86,0.34,132.16,36.86,80.21626322539271,30.341320033955853,0.34,37.934815717331716,47.851039408238755,31.822471623517423,44.53692493946731,1.8362371478318837,-0.24107356902008947,-3.5321170863797016,1.5172277852822447,2.2501513960376465,2.0907243521459513,0.3230455722950047,3.544014874045011,0.885573256330852,-1.8865953276998955,1.9527011778219474,1.9335302231700078,0.885573256330852,-1.8495637759172092,2.409165083693032,2.0980205649518058,0.8855732563308519,0.9464211476956678,15.0,14.7,14,14.7
252990,2025-09-30,124.40000000000003,126.80000000000004,2.4000000000000004,2270.0,731.0,253.0,663.0,1606.0,55.0,63.600000000000016,1539.0,736.0000000000002,353.20000000000005,171.20000000000005,133.60000000000005,7346.582458,샘씨엔에스,,72.49190938511327,203.33,4.83,0.0,203.33,4.83,42.91228071261681,9.981769644021735,0.0,8.083170890188436,15.55947136563877,7.541850220264319,,2.647637897115762,-0.6413403995125379,0.11858206078965569,0.3892293529770729,-0.0824654074767222,0.42206449120586587,,1.7654849879285073,1.794450697844965,-0.26137916936144107,0.2429428122354055,1.7654849879285073,1.794450697844965,-0.19681938945248503,0.29997068463768833,1.9173250813432199,1.794450697844965,0.9598754877682598,12.0,15.299999999999999,15,15.299999999999999
204620,2025-09-30,270.4000000000001,342.0000000000001,70.80000000000001,2038.0,537.0,481.0,1771.0,267.0,1210.0,19.60000000000001,1501.0,1686.8000000000006,1686.8000000000006,443.60000000000014,298.80000000000007,3689.874825,글로벌텍스프리,,58.7515299877601,63.25,3.36,0.0,63.25,3.36,8.318022599188454,2.18749989625326,0.0,18.01465689540307,82.76741903827285,21.766437684003932,,0.1998232583935714,0.14648280711078887,0.28612897762821193,0.8938236085068194,3.2726369014329983,1.8444792179971226,,1.3496311100748983,-0.9474293264292754,0.2163058923695004,2.00364657597898,1.3496311100748983,-0.9474293264292754,0.2889567949788881,2.472012413826489,1.4701662109279148,-0.9474293264292755,0.9418063001938637,16.0,15.3,16,15.3
033100,2025-09-30,660.8000000000002,848.0000000000002,187.20000000000005,2634.0,329.0,313.0,2358.0,276.0,268.0,18.800000000000004,2305.0,2446.4000000000005,1293.6000000000004,735.6000000000003,784.4000000000002,8914.636995,제룡전기,,42.84937466014138,11.15,4.53,1.8,11.15,4.53,12.118864865415985,3.6439817670863306,1.8,28.66811279826465,49.11161731207291,27.927107061503424,,0.8258380049897193,0.4394981488089279,0.1527753091240549,1.4350993699891261,2.341210622295825,2.0907243521459513,,0.8683508798874744,-0.24620902100242975,0.2961367289664914,1.9556781148103006,0.8683508798874744,-0.24620902100242975,0.37013982184920224,2.412837496677554,0.9526557690520175,-0.2462090210024298,0.9322992561468083,18.0,18.1,17,18.1
290740,2025-09-30,59.20000000000002,77.60000000000002,18.800000000000004,1234.0,547.0,485.0,747.0,487.0,336.0,62.80000000000002,687.0,2508.4000000000005,195.20000000000005,173.60000000000002,76.40000000000003,2536.382772,액트로,,29.528061224489793,158.49,3.4,0.4,158.49,3.4,14.610499838709675,1.0111556258969858,0.4,8.617176128093162,15.818476499189632,14.068071312803893,,4.037299159415738,-0.38915598642722965,0.281569877850292,0.4163608391744093,-0.06375588782997724,1.0746664043360437,,0.4651800728727702,3.0157389955986402,-0.05379305428846881,0.47575711856015857,0.4651800728727702,3.0157389955986402,0.014282859706562926,0.587175380227329,0.5191347361843481,3.0157389955986402,0.9092527799585055,19.0,18.299999999999997,18,18.299999999999997
244920,2025-09-30,248.00000000000006,290.80000000000007,75.60000000000002,4961.0,2423.0,1470.0,3092.0,1869.0,229.0,261.20000000000005,2538.0,6678.000000000002,4216.4000000000015,258.80000000000007,284.00000000000006,3341.4170254,에이플러스에셋,,46.99344542604731,135.6,2.22,1.35,135.6,2.22,12.911194070324571,0.5003619385145252,1.35,9.771473601260837,84.99092924813549,5.216690183430761,,1.805098284575709,-0.260420455304957,0.4160633212989289,0.47500784062284185,3.2726369014329983,0.18955568299125775,,0.9937715723054525,0.8506935616880903,0.07782143299698596,1.3124001416823659,0.9937715723054525,0.8506935616880903,0.14812665883593887,1.6192760640995318,1.087517984207484,0.8506935616880902,0.9382447883337309,17.0,18.3,19,18.3
095610,2025-09-30,628.8000000000002,699.6000000000001,71.20000000000002,4561.0,854.0,511.0,2283.0,2277.0,525.0,60.800000000000026,3707.0,3089.2000000000007,879.2000000000003,784.8000000000002,597.6000000000001,13939.2,테스,16.9,63.444520081688225,29.61,3.82,0.83,29.61,3.82,17.761467889908253,4.512236177651171,0.83,16.962503371998928,19.27647445735585,17.206752905064683,42.92468760553867,2.05922310095352,0.3356773578732725,0.2336993301821331,0.8403662886690476,0.18603638404408437,1.3885248505595988,0.2850036056744207,1.4916648977055746,1.1353473694872023,0.2846883440277028,0.8049758410909101,0.8883342516899977,1.1353473694872023,0.35849752193445467,0.9933066205256055,0.9741434656641699,1.1353473694872023,0.8572635492117066,20.0,19.8,20,19.8
171090,2025-09-30,680.8000000000001,736.8000000000002,54.80000000000001,3618.0,2522.0,2281.0,2895.0,723.0,1047.0,51.600000000000016,1095.0,3989.6000000000013,1037.6000000000001,309.59999999999997,795.2000000000002,11963.63508,선익시스템,13.1,80.92948717948718,0.0,23.46,0.0,17.57290699177438,23.46,38.64223217054264,2.9987054040505305,0.0,62.173515981735164,28.678828081813162,8.557213930348258,25.453426651993798,2.932749524519041,0.4033751106728408,-2.0048186607765364,1.5172277852822447,0.8652257014553634,0.523597720057278,-0.12724409013764307,2.020849075339208,2.1138138814369447,-0.8007217750518478,0.9686837355982952,0.9468024926007824,2.1138138814369447,-0.7452974853430638,1.1952601720484637,1.0370131272284175,2.1138138814369447,0.8463573861322642,21.0,21.0,21,21.0
124500,2025-09-30,1214.4000000000003,1622.8000000000004,410.0000000000001,12524.0,8506.0,7651.0,9224.0,3300.0,1990.0,38.000000000000014,4018.0,61955.60000000002,3210.400000000001,1729.6000000000004,1674.0000000000007,12321.603837,아이티센글로벌,37.1,76.25661610599978,288.59,15.81,0.0,288.59,15.81,7.1239615153792775,0.19887796804485788,0.0,30.22399203583873,25.633982753114026,13.810284254231878,87.14439169756402,2.0121558767692194,-1.1208507264450394,-1.132890828249356,1.5141497482674284,0.6452779625144712,1.048888496229833,1.3284011698170377,1.8794241917589178,1.0826257786659546,-1.1268707773471975,1.0694387356705775,1.6039126807879778,1.0826257786659546,-1.076970863022129,1.3195536898382567,1.743589800277049,1.0826257786659546,0.8002478025203374,23.0,23.2,22,23.2
085910,2025-09-30,57.20000000000002,73.60000000000002,15.600000000000005,1254.0,496.0,338.0,643.0,612.0,234.0,32.00000000000001,759.0,666.8000000000002,179.20000000000005,87.60000000000002,72.00000000000003,2463.6758224,네오티스,18.2,0.0,46.9,4.48,1.13,46.9,4.48,28.124153223744287,3.69477477864427,1.13,7.5362318840579725,14.2902711323764,6.985645933014356,61.19402985074627,5.112764266565635,0.23843675791241217,0.15847418384645476,0.36144073398554705,-0.17414747714972487,0.36644578371747394,0.7160826368110202,-0.4284894838840288,3.0157389955986402,0.19845547087943347,0.18457968018443205,0.14379657646349572,3.0157389955986402,0.27080401956967787,0.22797267970848842,0.173557866813223,3.0157389955986402,0.7799093339832365,26.0,24.9,23,24.9
077360,2025-09-30,142.40000000000003,190.00000000000006,47.60000000000001,8105.0,3539.0,1124.0,1974.0,6131.0,789.0,84.40000000000002,4566.0,2254.0000000000005,451.60000000000014,139.20000000000002,66.40000000000002,6311.1995778,덕산하이메탈,,63.25259515570934,30.94,2.01,0.0,30.94,2.01,45.33907742672413,2.799999812688553,0.0,3.1187034603591774,5.571869216533006,1.7174583590376313,,2.2352375361100867,0.3281973117224371,0.43999859513300843,0.13699703391212434,-0.8039307933968456,-0.16035667068236417,,1.4858562717268438,1.3325070955976874,0.3840979534277228,-0.2757634767223618,1.4858562717268438,1.3325070955976874,0.45959095067842265,-0.3399164604965218,1.6166462430989015,1.3325070955976874,0.7814139145946831,25.0,24.900000000000002,24,24.900000000000002
057050,2025-09-30,1006.0000000000002,1434.0000000000005,318.80000000000007,50636.0,13418.0,9504.0,23471.0,27164.0,1979.0,1049.6000000000004,37218.0,36784.40000000001,17193.600000000006,2086.4000000000005,1216.0000000000002,11148.0,현대홈쇼핑,6.1,86.65536449503512,6.75,0.49,3.01,6.75,0.49,5.343174846625765,0.30306325507552107,3.01,2.702993175345264,33.95528872738764,4.120388656291967,9.629629629629635,2.1227239345754527,0.46424416615003755,0.6132443866939644,0.11587582187270597,1.2463766182740288,0.07992892290552069,-0.5006186209635852,2.1941432921090374,1.2064768024428074,0.538744276422001,0.4807271210174185,0.8467623355727261,1.2064768024428074,0.6168567032399207,0.5933064812981799,0.9294420644221141,1.2064768024428074,0.8226687759497209,22.0,27.0,25,27.0
457190,2025-09-30,-41.142857142857146,-52.57142857142858,-11.42857142857143,3653.0,2357.0,2116.0,1588.0,2064.0,481.0,189.71428571428575,1296.0,2377.1428571428573,176.00000000000003,249.14285714285717,-34.28571428571429,29458.2366,이수스페셜티케미컬,,182.63829787234042,272.35,24.0,0.0,272.35,24.0,118.23833497706421,12.39228703125,0.0,-3.1746031746031753,4.817957842868876,6.820226037307889,,1.2417754110477952,-1.0295154260769441,-2.0663665077784548,-0.18275032057459367,-0.8583904076295634,0.34990430605726386,,3.544014874045011,0.21969654512100037,-1.5479409669276993,-0.2304121407156311,3.544014874045011,0.21969654512100037,-1.5051732215614937,-0.28397008478613983,3.8297406129249114,0.21969654512100031,0.7455756663147651,32.0,28.2,26,28.2
222080,2025-09-30,318.4000000000001,411.60000000000014,93.20000000000003,6944.0,1978.0,1592.0,5043.0,1901.0,1753.0,78.80000000000001,4965.0,4342.800000000001,648.4000000000002,946.4000000000003,369.20000000000016,11664.4971,씨아이에스,,63.92649903288201,19.23,2.43,0.0,19.23,2.43,12.32512373203719,2.6859392788062997,0.0,6.412890231621351,9.337557603686639,13.629032258064521,,1.3736226624965215,0.3940554624188902,0.39212804746484947,0.3043665212726468,-0.5319121662095411,1.0307638575177462,,1.5062520361026674,0.3673831139011597,0.3930917549418699,0.26773940419361736,1.5062520361026674,0.3673831139011597,0.4687370909559604,0.33056028953544186,1.6385773767139657,0.36738311390115963,0.7648741809172722,28.0,30.599999999999998,27,30.599999999999998
206650,2025-09-30,529.2000000000002,534.4000000000001,4.0,2327.0,589.0,330.0,1187.0,1139.0,238.0,97.20000000000003,1737.0,1555.2000000000005,878.8000000000002,655.6000000000001,638.4000000000002,5940.913734,유바이오로직스,,38.328530259366,31.15,4.48,0.0,31.15,4.48,9.061796421598533,3.8200319791666653,0.0,30.466321243523325,37.76536312849163,28.17361409540181,,0.6752322831484039,0.32701625180388416,0.15847418384645476,1.5172277852822447,1.5216015178184092,2.0907243521459513,,0.731527097889332,-0.41490758735861016,0.24274521782516945,1.709851218415535,0.731527097889332,-0.41490758735861016,0.31584395488347894,2.1095801923419644,0.8055320530967297,-0.4149075873586102,0.7650341352636576,27.0,31.200000000000003,28,31.200000000000003
323350,2025-09-30,16.000000000000004,15.200000000000005,-0.8,313.0,151.0,141.0,243.0,70.0,159.0,8.000000000000002,163.0,187.20000000000005,44.000000000000014,29.600000000000016,14.400000000000002,1415.5034124,다원넥스뷰,,74.76635514018692,0.0,9.24,0.0,88.46896327499998,9.24,47.8210612297297,7.5614498525641,0.0,9.8159509202454,14.057507987220452,9.456869009584668,,1.3980216014041533,0.0046489656271624085,-0.3840586897260129,0.47726762326253863,-0.1909613780080959,0.6135604438972845,,1.834321303132238,0.39471319116519865,-0.18970486204942527,0.29995556305057575,1.834321303132238,0.39471319116519865,-0.12393104875029257,0.3703028304627753,1.9913433136822432,0.3947131911651986,0.7379385777658333,34.0,32.0,29,32.0
080160,2025-09-30,132.40000000000003,88.40000000000002,20.000000000000004,2504.0,1709.0,1449.0,1552.0,952.0,490.0,34.400000000000006,795.0,1825.2000000000007,1426.4000000000003,616.8000000000002,47.20000000000001,2519.37,모두투어,11.3,40.87346024636058,21.43,3.24,1.88,21.43,3.24,4.084581712062255,1.3803254437869816,1.88,16.65408805031447,56.964856230031955,24.63258785942493,47.270181987867474,0.14732769689332828,0.3816824537483355,0.2998062769619716,0.82469646850743,2.9084979413221985,2.0907243521459513,0.3875388520451665,0.8085496438724143,-1.0062313816027482,0.3407443653551535,1.9413062539918602,0.5980442479587904,-1.0062313816027482,0.4155030310792864,2.3951080625350523,0.6620007706596609,-1.0062313816027482,0.7000067282809332,36.0,32.5,30,32.5
