test,count,d5,d20,d20_wr,d20_med
3.5일모멘텀상위,3518,0.3698212741396639,1.7828564223509573,43.43376918703809,-2.5128280640105416
4.5일모멘텀하위,3519,0.5712334301294538,2.136191703493984,46.26314293833475,-0.9572431397575021
5.52주신고가,1920,1.0519398576837828,4.03389319215312,50.260416666666664,0.17572279305131389
6.52주신저가,1428,-0.43708920945691676,0.8487751373037334,52.871148459383754,0.741261900328738
7.RSI과매수(70+),4456,0.9545863085145273,4.188364342775002,50.69569120287253,0.2658005630379989
8.RSI과매도(30-),4274,0.36529475124519056,2.8320803673020234,53.62657931679925,0.9844961240310091
9.골든크로스5x20,5162,0.7888384956156188,2.9364477438157133,51.472297559085625,0.49570024570023685
10.데드크로스5x20,5134,0.7618941878060391,2.1548964809298328,48.266458901441375,-0.3407639614536162
