ma_w,cd,V_b,Q_b,G_b,M_b,V_d,Q_d,G_d,M_d,gs1_b,gs2_b,gs1_d,gs2_d,g_rev_b,g_rev_d,mom_b,mom_d,eb,xb,sb,ed,xd,sd,sl,ts,ts_cd,cal_78,cagr_78,mdd_78,wf_min,wf_mean,wf_cv,wf_2018,wf_2020,wf_2022,wf_2024,score
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,2,2,6,3,-0.1,-0.15,2,1.487,67.48,45.37,0.364,1.3655,0.524176787731061,0.364,2.379,1.457,1.262,0.364
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,2,2,6,3,-0.1,-0.15,2,1.587,72.02,45.37,0.364,1.60825,0.5080380119195621,0.364,2.617,1.53,1.922,0.364
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,2,2,6,3,-0.1,-0.15,2,1.5,68.03,45.37,0.364,1.64975,0.5157127379900094,0.364,2.705,1.539,1.991,0.364
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,3,2,6,3,-0.1,-0.15,2,1.458,71.68,49.15,0.364,0.904,0.3914835355450677,0.364,1.162,1.272,0.818,0.364
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,5,2,6,3,-0.1,-0.15,2,1.436,70.82,49.32,0.364,0.9884999999999999,0.43168234518389215,0.364,1.387,1.379,0.824,0.364
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,3,2,6,3,-0.1,-0.15,2,1.358,67.23,49.52,0.364,0.9312499999999999,0.4027485407790824,0.364,1.278,1.261,0.822,0.364
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,5,2,6,3,-0.1,-0.15,2,1.388,68.96,49.69,0.364,1.0177500000000002,0.4230922348649339,0.364,1.441,1.366,0.9,0.364
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,3,2,6,3,-0.1,-0.15,2,1.284,62.83,48.95,0.364,1.02325,0.4530311396908974,0.364,1.544,1.361,0.824,0.364
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,5,2,6,3,-0.1,-0.15,2,1.252,61.36,49.01,0.364,1.08025,0.4578616823547304,0.364,1.617,1.454,0.886,0.364
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,3,2,6,3,-0.1,-0.15,2,1.326,64.7,48.79,0.36,1.53975,0.5582310902562675,0.36,2.781,1.611,1.407,0.36
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,5,2,6,3,-0.1,-0.15,2,1.324,65.02,49.1,0.36,1.5787499999999999,0.5669104552528074,0.36,2.884,1.611,1.46,0.36
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,3,2,6,3,-0.1,-0.15,2,1.445,66.04,45.71,0.36,1.73375,0.5425006897667659,0.36,3.01,1.688,1.877,0.36
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,5,2,6,3,-0.1,-0.15,2,1.452,66.82,46.03,0.36,1.7374999999999998,0.5605685225507375,0.36,3.113,1.688,1.789,0.36
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,3,2,6,3,-0.1,-0.15,2,1.325,60.55,45.71,0.36,1.7122499999999998,0.5304790916583572,0.36,2.914,1.698,1.877,0.36
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,5,2,6,3,-0.1,-0.15,2,1.371,63.08,46.03,0.36,1.744,0.5541750267114355,0.36,3.09,1.698,1.828,0.36
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,2,2,6,5,-0.1,-0.15,2,1.503,68.19,45.37,0.343,1.37425,0.5361686902808754,0.343,2.416,1.476,1.262,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,2,2,6,7,-0.1,-0.15,2,1.503,68.19,45.37,0.343,1.37425,0.5361686902808754,0.343,2.416,1.476,1.262,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,2,2,6,5,-0.1,-0.15,2,1.603,72.74,45.37,0.343,1.6175,0.5170733218358576,0.343,2.655,1.55,1.922,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,2,2,6,7,-0.1,-0.15,2,1.603,72.74,45.37,0.343,1.6175,0.5170733218358576,0.343,2.655,1.55,1.922,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,2,2,6,5,-0.1,-0.15,2,1.515,68.73,45.37,0.343,1.6592500000000001,0.5244808804433387,0.343,2.744,1.559,1.991,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,2,2,6,7,-0.1,-0.15,2,1.515,68.73,45.37,0.343,1.6592500000000001,0.5244808804433387,0.343,2.744,1.559,1.991,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,3,2,6,5,-0.1,-0.15,2,1.473,72.4,49.15,0.343,0.90975,0.40827765408620265,0.343,1.187,1.291,0.818,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,3,2,6,7,-0.1,-0.15,2,1.473,72.4,49.15,0.343,0.90975,0.40827765408620265,0.343,1.187,1.291,0.818,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,5,2,6,5,-0.1,-0.15,2,1.45,71.54,49.32,0.343,0.9947499999999999,0.44740921733666333,0.343,1.414,1.398,0.824,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,5,2,6,7,-0.1,-0.15,2,1.45,71.54,49.32,0.343,0.9947499999999999,0.44740921733666333,0.343,1.414,1.398,0.824,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,3,2,6,5,-0.1,-0.15,2,1.372,67.93,49.52,0.343,0.937,0.41939585668042684,0.343,1.304,1.279,0.822,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,3,2,6,7,-0.1,-0.15,2,1.372,67.93,49.52,0.343,0.937,0.41939585668042684,0.343,1.304,1.279,0.822,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,5,2,6,5,-0.1,-0.15,2,1.402,69.67,49.69,0.343,1.024,0.43852821504647305,0.343,1.468,1.385,0.9,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,5,2,6,7,-0.1,-0.15,2,1.402,69.67,49.69,0.343,1.024,0.43852821504647305,0.343,1.468,1.385,0.9,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,3,2,6,5,-0.1,-0.15,2,1.298,63.52,48.95,0.343,1.0294999999999999,0.46826123584914187,0.343,1.571,1.38,0.824,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,3,2,6,7,-0.1,-0.15,2,1.298,63.52,48.95,0.343,1.0294999999999999,0.46826123584914187,0.343,1.571,1.38,0.824,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,5,2,6,5,-0.1,-0.15,2,1.266,62.03,49.01,0.343,1.087,0.47247746279224406,0.343,1.645,1.474,0.886,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,5,2,6,7,-0.1,-0.15,2,1.266,62.03,49.01,0.343,1.087,0.47247746279224406,0.343,1.645,1.474,0.886,0.343
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,3,2,6,5,-0.1,-0.15,2,1.34,65.39,48.79,0.34,1.5494999999999999,0.5685123581228443,0.34,2.82,1.631,1.407,0.34
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,3,2,6,7,-0.1,-0.15,2,1.34,65.39,48.79,0.34,1.5494999999999999,0.5685123581228443,0.34,2.82,1.631,1.407,0.34
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,5,2,6,5,-0.1,-0.15,2,1.338,65.71,49.1,0.34,1.5887499999999999,0.5769322804331793,0.34,2.924,1.631,1.46,0.34
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,5,2,6,7,-0.1,-0.15,2,1.338,65.71,49.1,0.34,1.5887499999999999,0.5769322804331793,0.34,2.924,1.631,1.46,0.34
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,3,2,6,5,-0.1,-0.15,2,1.46,66.74,45.71,0.34,1.7442499999999999,0.5512733083337223,0.34,3.051,1.709,1.877,0.34
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,3,2,6,7,-0.1,-0.15,2,1.46,66.74,45.71,0.34,1.7442499999999999,0.5512733083337223,0.34,3.051,1.709,1.877,0.34
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,5,2,6,5,-0.1,-0.15,2,1.467,67.52,46.03,0.34,1.7482499999999999,0.5695151744999808,0.34,3.155,1.709,1.789,0.34
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,5,2,6,7,-0.1,-0.15,2,1.467,67.52,46.03,0.34,1.7482499999999999,0.5695151744999808,0.34,3.155,1.709,1.789,0.34
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,3,2,6,5,-0.1,-0.15,2,1.34,61.22,45.71,0.34,1.7225,0.5393024468291073,0.34,2.954,1.719,1.877,0.34
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,3,2,6,7,-0.1,-0.15,2,1.34,61.22,45.71,0.34,1.7225,0.5393024468291073,0.34,2.954,1.719,1.877,0.34
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,5,2,6,5,-0.1,-0.15,2,1.385,63.77,46.03,0.34,1.7545,0.5629538392024395,0.34,3.131,1.719,1.828,0.34
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,5,2,6,7,-0.1,-0.15,2,1.385,63.77,46.03,0.34,1.7545,0.5629538392024395,0.34,3.131,1.719,1.828,0.34
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,2,3,8,5,-0.1,-0.15,2,1.242,57.86,46.57,0.337,1.13875,0.44549530959033246,0.337,1.684,1.099,1.435,0.337
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,2,3,8,7,-0.1,-0.15,2,1.254,58.41,46.57,0.337,1.13875,0.44549530959033246,0.337,1.684,1.099,1.435,0.337
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,2,3,8,5,-0.1,-0.15,2,1.334,62.13,46.57,0.337,1.3905,0.5098881489290467,0.337,1.892,1.168,2.165,0.337
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,2,3,8,7,-0.1,-0.15,2,1.346,62.7,46.57,0.337,1.3905,0.5098881489290467,0.337,1.892,1.168,2.165,0.337
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,2,3,8,5,-0.1,-0.15,2,1.253,58.37,46.57,0.337,1.431,0.5190644722994637,0.337,1.969,1.177,2.241,0.337
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,2,3,8,7,-0.1,-0.15,2,1.265,58.93,46.57,0.337,1.431,0.5190644722994637,0.337,1.969,1.177,2.241,0.337
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,3,3,8,5,-0.1,-0.15,2,1.279,61.81,48.32,0.336,0.71,0.331915087742538,0.336,0.681,0.922,0.901,0.336
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,3,3,8,7,-0.1,-0.15,2,1.291,62.38,48.32,0.336,0.71,0.331915087742538,0.336,0.681,0.922,0.901,0.336
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,5,3,8,5,-0.1,-0.15,2,1.262,61.0,48.32,0.336,0.786,0.33717773183837535,0.336,0.877,1.019,0.912,0.336
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,5,3,8,7,-0.1,-0.15,2,1.274,61.57,48.32,0.336,0.786,0.33717773183837535,0.336,0.877,1.019,0.912,0.336
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,3,3,8,5,-0.1,-0.15,2,1.192,57.62,48.32,0.336,0.7365,0.32237108534377246,0.336,0.782,0.913,0.915,0.336
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,3,3,8,7,-0.1,-0.15,2,1.204,58.17,48.32,0.336,0.7365,0.32237108534377246,0.336,0.782,0.913,0.915,0.336
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,5,3,8,5,-0.1,-0.15,2,1.226,59.25,48.32,0.336,0.8180000000000001,0.34256996728167266,0.336,0.925,1.008,1.003,0.336
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,5,3,8,7,-0.1,-0.15,2,1.238,59.8,48.32,0.336,0.8180000000000001,0.34256996728167266,0.336,0.925,1.008,1.003,0.336
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,3,3,8,5,-0.1,-0.15,2,1.093,53.48,48.91,0.336,0.8115000000000001,0.3442574303626657,0.336,1.02,1.004,0.886,0.336
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,3,3,8,7,-0.1,-0.15,2,1.104,54.01,48.91,0.336,0.8115000000000001,0.3442574303626657,0.336,1.02,1.004,0.886,0.336
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,5,3,8,5,-0.1,-0.15,2,1.067,52.08,48.8,0.336,0.861,0.35687505894170074,0.336,1.083,1.071,0.954,0.336
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,5,3,8,7,-0.1,-0.15,2,1.078,52.61,48.8,0.336,0.861,0.35687505894170074,0.336,1.083,1.071,0.954,0.336
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,3,3,8,5,-0.1,-0.15,2,1.189,55.23,46.46,0.333,1.2982500000000001,0.4809130808446908,0.333,2.034,1.24,1.586,0.333
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,3,3,8,7,-0.1,-0.15,2,1.2,55.77,46.46,0.333,1.2982500000000001,0.4809130808446908,0.333,2.034,1.24,1.586,0.333
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,5,3,8,5,-0.1,-0.15,2,1.195,55.53,46.46,0.333,1.3352500000000003,0.4925378389463551,0.333,2.123,1.24,1.645,0.333
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,5,3,8,7,-0.1,-0.15,2,1.207,56.08,46.46,0.333,1.3352500000000003,0.4925378389463551,0.333,2.123,1.24,1.645,0.333
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,3,3,8,5,-0.1,-0.15,2,1.216,56.5,46.46,0.333,1.496,0.506742911776142,0.333,2.234,1.314,2.103,0.333
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,3,3,8,7,-0.1,-0.15,2,1.228,57.04,46.46,0.333,1.496,0.506742911776142,0.333,2.234,1.314,2.103,0.333
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,5,3,8,5,-0.1,-0.15,2,1.232,57.23,46.46,0.333,1.49425,0.5109187637716683,0.333,2.324,1.314,2.006,0.333
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,5,3,8,7,-0.1,-0.15,2,1.243,57.78,46.46,0.333,1.49425,0.5109187637716683,0.333,2.324,1.314,2.006,0.333
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,3,3,8,5,-0.1,-0.15,2,1.105,51.32,46.46,0.333,1.4769999999999999,0.49936667125541717,0.333,2.15,1.323,2.102,0.333
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,3,3,8,7,-0.1,-0.15,2,1.116,51.85,46.46,0.333,1.4769999999999999,0.49936667125541717,0.333,2.15,1.323,2.102,0.333
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,5,3,8,5,-0.1,-0.15,2,1.156,53.71,46.46,0.333,1.502,0.509159004057979,0.333,2.303,1.323,2.049,0.333
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,5,3,8,7,-0.1,-0.15,2,1.167,54.25,46.46,0.333,1.502,0.509159004057979,0.333,2.303,1.323,2.049,0.333
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,2,3,6,5,-0.1,-0.15,2,1.212,56.96,46.99,0.332,0.515,0.29868534014221937,0.332,0.612,0.713,0.403,0.332
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,2,3,6,7,-0.1,-0.15,2,1.219,57.29,46.99,0.332,0.515,0.29868534014221937,0.332,0.612,0.713,0.403,0.332
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,2,3,6,5,-0.1,-0.15,2,1.345,63.19,46.99,0.332,0.7000000000000001,0.30403410120227886,0.332,0.808,0.842,0.818,0.332
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,2,3,6,7,-0.1,-0.15,2,1.352,63.54,46.99,0.332,0.7000000000000001,0.30403410120227886,0.332,0.808,0.842,0.818,0.332
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,2,3,5,3,-0.1,-0.15,2,1.116,56.86,50.95,0.319,0.7557499999999999,0.47277705053943203,0.319,1.166,1.044,0.494,0.319
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,2,3,5,3,-0.1,-0.15,2,1.149,58.55,50.95,0.319,0.97925,0.44575273405252697,0.319,1.469,1.254,0.875,0.319
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,2,3,5,3,-0.1,-0.15,2,1.011,51.5,50.95,0.319,1.12825,0.4820409899681926,0.319,1.819,1.336,1.039,0.319
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,2,2,6,3,-0.1,-0.15,2,1.366,67.01,49.06,0.299,0.7872499999999999,0.5299922119537956,0.299,1.303,1.083,0.464,0.299
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,2,2,6,3,-0.1,-0.15,2,1.417,68.8,48.55,0.299,1.00725,0.49370944362939334,0.299,1.617,1.292,0.821,0.299
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,2,2,6,3,-0.1,-0.15,2,1.263,61.3,48.55,0.299,1.1575,0.5278082145242411,0.299,1.98,1.374,0.977,0.299
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,3,3,5,3,-0.1,-0.15,2,1.175,58.73,49.99,0.29,0.6395,0.4255298660369046,0.29,0.504,1.02,0.744,0.29
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,3,3,5,3,-0.1,-0.15,2,1.025,53.07,51.77,0.29,0.603,0.3615447223686401,0.29,0.528,0.872,0.722,0.29
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,3,3,6,3,-0.1,-0.15,2,0.883,46.28,52.41,0.283,0.5045,0.3143099810579248,0.283,0.492,0.731,0.512,0.283
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,2,2,6,5,-0.1,-0.15,2,1.38,67.71,49.06,0.279,0.79325,0.5477080771274726,0.279,1.33,1.1,0.464,0.279
