CAGR,Sharpe,Calmar
0.05568871314670476,0.48513721664167536,0.2373748605321693
0.05215657400589291,0.4509230203774498,0.1587396635650588
0.05829787323175828,0.3894980636028071,0.13582192082201897
0.026842581441794078,0.24888444577846863,0.050287944178502166
0.0692498558579635,0.5918496132942824,0.1900112618392125
0.010805271501996616,0.15931433244651802,0.016154180448043138
0.02801430267957894,0.27159315467100553,0.10126070971746114
0.017664932052765314,0.19555310833492145,0.025423838182152207
0.05526064055382385,0.44228450734577807,0.1058170736437946
0.05478122488710446,0.40461862051856656,0.0901704138347363
0.03878131548068531,0.347070862905233,0.12440596741262984
0.01550491359603079,0.18329911463029905,0.02700817096952936
0.030360875977776924,0.2992428163618195,0.07766646152058433
0.06670124046552872,0.496142398691547,0.19148288920448897
0.08698147546073276,0.7939448825924229,0.4293221112454002
0.09232938439729033,0.7961217395238263,0.4905791071069875
0.025512912112655828,0.23381305745597156,0.041861328050211116
0.08630839985007288,0.7316675351537234,0.38719331238374216
0.05153032635402188,0.47230374318225005,0.1780966342352501
0.008272223686512481,0.13018959202865701,0.011976476512379668
0.03171806563720048,0.2768370079324044,0.08618674882795326
0.07083376251741202,0.6113453702558159,0.23927798671400025
0.011579891044112056,0.15311519569157703,0.021212445842689515
-0.0010881003497665853,0.07847461184858086,-0.001976653762073171
0.051901271143890204,0.4837103355047156,0.18281673540149546
0.08038184799088222,0.6651044837038275,0.28612113737668216
0.045978007133840704,0.43089393262726433,0.14973785396521666
0.06537701371277205,0.555142157308251,0.3452615866726514
0.06438635755887478,0.6062953635643064,0.2101608884155679
-0.006456476410703238,0.037760297830778874,-0.012363328274585693
0.02295353462325833,0.21865516934965804,0.03766192736184957
0.037506056776701824,0.2900671270941836,0.06482344535124612
0.0627786717703871,0.47361761420029314,0.20780177550240145
0.09000639515011133,0.7553951021131083,0.32361586589909613
-0.005183226733213031,0.08800591055215218,-0.008300232559028701
0.03576928229147036,0.3166956306195977,0.1000997345398339
0.019704394905345923,0.22009240097002192,0.0712236544128909
0.10639219938958533,0.8055191930436923,0.3594287974663681
0.012645379517199684,0.16362395747589012,0.04153057915586632
0.06935330100425596,0.45662121613092327,0.15173775260911143
0.014732909977327235,0.174349663521365,0.05356928069531476
0.0068599853695345825,0.12670646298961596,0.013479346237745998
0.03298940294703678,0.26464863822981505,0.04855121276886278
0.010966707672022347,0.1492591374924788,0.019272203796636137
-0.01538440891084969,0.007596819218616435,-0.023283293097017575
-0.013501838656599041,0.04143611478624714,-0.02019025157251204
0.03947696506830378,0.3250979167800387,0.0755933495884378
0.10706243249720049,0.7499248275668113,0.3797941334199592
0.06963856718225303,0.5940326336221,0.25171609007146006
0.02714462837874687,0.26195422771867377,0.05782073165202544
0.05064161817289037,0.4226070516995891,0.0969722353185944
0.04536102533510711,0.39583567054658847,0.09519334167680649
0.02023424292116216,0.2048550081389963,0.03140533809741392
-0.0027849247725768578,0.0967542451719859,-0.004206604338997249
0.07955690882093491,0.7158709651139403,0.3466478533088022
0.07923521221340879,0.595349017304422,0.2142998719504598
0.05150431001982936,0.5120497996651447,0.23781243105813366
0.032868204945109,0.26304552000702763,0.05044088863720524
-0.002505455174425353,0.09457375924887966,-0.0038129941261019857
0.036616004044241146,0.3615552276370206,0.13886723957644473
0.041739631279968714,0.3503335431194799,0.10069883932600539
0.0847880712124689,0.6182022533280078,0.3072305717321632
0.007269656195858953,0.1238588108062748,0.013722414189430394
0.04559778790058311,0.3651401144524132,0.08443571477057954
-0.011961302026088916,0.04509120100320326,-0.01837400089678386
0.03420349637838083,0.3149714497052484,0.07362138546134771
0.0438619988945641,0.37557553045052106,0.12510043384573621
0.0783186719211475,0.686073748964201,0.38603259323423444
0.022056895316126646,0.22973583959811567,0.049514615915439646
0.033784365442637965,0.32028299273623134,0.08731570409742927
0.03481031652647015,0.3260194154733604,0.12678307829026614
0.03108854143509543,0.2887410752711178,0.06450681628094805
0.05513920836772335,0.3683487382291107,0.11814982176705437
0.07215468120142954,0.6258020597526848,0.372795990266737
0.05482483285318196,0.4603003247686616,0.14172250335294218
-0.006653997452884641,0.0672971279987757,-0.010948945859084172
0.009311816705082077,0.1519375632898367,0.016094041687626053
0.02263386190853267,0.22899803064636484,0.04426769583918505
0.06819084236526396,0.5141335657984306,0.22517809431425678
0.050722817775542994,0.35767672309711523,0.10057473225200356
-0.008396518459996782,0.01355064909808188,-0.014414287953716763
0.02147841956333396,0.21989260438771394,0.04345737644540347
0.02752347986349668,0.25662510275310274,0.04826460093146485
0.06368387937954867,0.5464704051067308,0.15967589601814397
0.06974654398336,0.5649255878098607,0.26891729348362925
0.049675199152894756,0.34297629098652427,0.07954807431885227
0.015837432963469178,0.17326056213198462,0.026286317087211467
0.06102722042206943,0.5350096966838844,0.2137466032113831
0.05857781544606189,0.46683270780087,0.19016330941657664
0.028667818737248885,0.27356123633462076,0.06401058749480551
0.0474498376415009,0.41363835274980737,0.12160489695709989
0.01984983860522771,0.21390807808202944,0.03693674368589534
0.03178915009973915,0.29230682201535896,0.09222118673633024
0.020259703326680478,0.20085551607083785,0.05083637508455121
0.014722964319259901,0.17718374841295448,0.029865935710075155
0.0819593969146053,0.6250093303214828,0.2115546634274848
0.0003279349677187682,0.0875025099587553,0.0006457710364432004
0.06065751290487276,0.5231296024740998,0.27638024845367537
0.06111710824727079,0.5078561299213754,0.15996535131629538
0.05489281254340739,0.46810990788730045,0.1754088413142413
0.040817302603851635,0.2990634353786885,0.06385729318138211
0.0048472751702226535,0.1108981153471681,0.00759902358366288
-0.016229874586868198,0.00646120983246421,-0.02483578934782384
0.11959606701639092,0.8648481583172457,0.5792554507318095
0.024557476563636937,0.2483449322398573,0.08011786868537128
0.003344695711542389,0.09247000590745053,0.009905945630845403
0.03196801949990413,0.2756962439090658,0.06008351607874529
0.06504117880263993,0.4534242398624295,0.18092653088896132
0.05375894942285586,0.4347163996273673,0.13319119888458786
0.0894980133719101,0.7344954545410765,0.43054157986411296
0.08825773790889446,0.6767818241743975,0.3140865611935542
0.019303786040685944,0.21286399581859813,0.04572303373309195
-0.003680155124450857,0.09074205490525378,-0.006000425379532817
0.10032189197614239,0.6943076902851356,0.2605263279475442
0.015465865283819769,0.18376715314407724,0.0247664794904191
-0.009124243247902175,0.024624789605834453,-0.015350512228366019
0.06479499837698244,0.5544732998093956,0.32821788153285913
0.014081454946932137,0.17659564342092499,0.02435241008153098
0.002502270703820031,0.11362171183551568,0.0037581215331467907
0.04081903641622353,0.3603609351912177,0.08213663361019143
0.09573371552590126,0.820212403254384,0.46314241658733996
0.016538340343829283,0.18817906358816092,0.024981017417498495
0.08044783413220635,0.7805935108818807,0.420286146596742
0.07292602373936563,0.6218858196853885,0.33014750238769475
0.021296775301328674,0.21230399632042898,0.0333022677044033
0.06456794873189131,0.5065229696490875,0.184972947414986
0.015791635892715705,0.18990972565727732,0.06652952181549336
0.008128636741241646,0.14032390713748613,0.014049097262160803
0.07211688534129279,0.648830648703845,0.29003558134442603
0.07045137379962041,0.548421712913692,0.2546540669998549
0.07429405542800627,0.6642448161070159,0.36622398678638274
0.049025776772815055,0.41762259243619,0.13787038895270853
0.05825714983583774,0.4846740159200642,0.28045512613925744
0.06921485842938968,0.5343488950062792,0.23642642872108677
0.07435857661594425,0.5943717140158409,0.21878601090656652
0.028516696843549516,0.27179362612134117,0.05460583481714346
0.044415650630429404,0.41279197216248176,0.1350330592606415
0.06957023365377202,0.5748275543201626,0.23236079950298827
0.040380156697888525,0.30744680143634945,0.10421815677817234
0.025085745959851247,0.23103620877890357,0.04217079900483981
0.005548118187565398,0.11689826856917804,0.009939771553348476
0.022472991886941962,0.22683021742153275,0.03850490838465418
-0.011907306506175996,0.02811577959592988,-0.017708211470276014
0.04884073533990674,0.4226201266157354,0.17654009026063597
0.061580837615841766,0.5260313477830899,0.16636457265183627
0.05326281592080817,0.3823330274378961,0.08220345880228014
0.03487510901478719,0.33760090111322083,0.13011826651213595
-0.002462324598629384,0.07576862608407875,-0.004706900457031178
0.02971706011156905,0.2853521363888791,0.07751180789672354
0.06810650146940489,0.520672572816253,0.18945340888168577
0.05829794909769359,0.3819027889427339,0.12757386120586783
0.11086188119078955,0.8995847755284772,0.5464380132747152
0.023397319184810028,0.22317605836256027,0.03605614177487392
0.05258805254733301,0.5240147153958342,0.3123509560808705
0.0632380534034569,0.4616200781207865,0.09876660152534758
0.03565756815483967,0.3439903900931083,0.13260101322204834
0.06098937546676275,0.5055502642875627,0.22045265647432957
0.061328633084871687,0.5214291171068767,0.18391650082414432
0.04877175984235693,0.41944151164695215,0.10566093993069958
0.019719415465506485,0.20610081502636735,0.037760163791327836
-0.01245084941719532,0.04777881120298907,-0.017292119098904938
0.08331193086036737,0.7005625272797196,0.22309500284185033
0.030455248179333205,0.29602670721314117,0.11148169485809063
0.04208735679959119,0.3565265271226316,0.08965021474958039
0.022381276252199322,0.2237610530485086,0.034339011143156434
0.03364613336519917,0.27156039003240434,0.056699232945165816
-0.010722569942170801,0.006746438008951852,-0.017641048337418194
0.03625796854525487,0.32461919701679526,0.09669695249909388
0.07810394195556758,0.6051839209681478,0.27407995605941204
0.02239706960842769,0.21564820995226552,0.03960927365378561
0.04292603141540119,0.36550245687410604,0.15516075685318062
0.04584985890276694,0.3867767980681297,0.18825097568324864
0.016177202377238187,0.18693225980673905,0.026400539879547137
0.023075978298356725,0.23604008200005383,0.05345030187992896
0.04085373915494306,0.36490169287625507,0.08019955672367012
-0.0020367287487785823,0.06988500945002904,-0.0031681186856239952
0.042469366366756134,0.40103650799691337,0.09091469680059527
-0.003231288130093657,0.05112331868732946,-0.0055484185914494695
0.061225099304833996,0.5208183243221131,0.2172348242809643
-0.003646053039791819,0.06931542893276582,-0.007138883997219451
0.03407311370197563,0.2905507895445652,0.06133937209703554
0.09175481096709359,0.7572080646205132,0.3037148141583195
0.062800305291284,0.46094703442145685,0.14626121020208652
-0.001378933451429365,0.09150579728729577,-0.002262540054808568
0.019234086045915255,0.2002565847438884,0.030288333149199768
0.009543835120366717,0.1434001048617003,0.018275226158343844
0.05153285919522199,0.3535112056832691,0.11394593420611845
0.09597999637748789,0.754405174621404,0.34693001867751105
0.02167326916112433,0.2178994203437865,0.04150154424450985
0.012195058213560372,0.16927950971348676,0.019027644982175976
0.04278811809187966,0.40009556401711593,0.1336847649503199
0.027312534735062233,0.2734088676884375,0.08519824509918708
0.11095511031017868,0.9270034928938115,0.6014030862267952
0.04329946453546629,0.3709864085444446,0.09149156563082408
-0.016724505403727163,-0.06483757851590845,-0.03227077503663296
0.02568251550809153,0.23776369669069,0.0491787392914968
0.055475865384887024,0.4622553944981633,0.19029305759595014
0.04764768114868545,0.3619553870147378,0.09123922803890855
0.027586328747128075,0.2676683637958884,0.04671943743691417
0.025305253897716762,0.24323448647481635,0.053959757662910085
0.05684465505869607,0.5301251011386677,0.30415012986939244
0.02571346032955013,0.2512799005174284,0.07555642316032067
0.05991503639792173,0.4734665619431331,0.19509656522857044
0.04538533347689255,0.40101060230463526,0.09584258721936605
0.007979510368519627,0.1469468835055105,0.011919090605898325
0.05012146413791063,0.43975092939712357,0.15522693754765435
0.00032443696676232037,0.06176938306007963,0.000737130695075332
0.06433362225920614,0.5077915284064854,0.23165084132867758
0.08883138340864694,0.7183341542080066,0.3210905883336692
0.010879743499591532,0.1583137834584892,0.016407109573022747
0.05951862543294428,0.493669041852935,0.23811762583031615
0.0771530024271263,0.6616375864927113,0.383258926299279
0.0559500232833301,0.42516249338331186,0.10713715358361851
0.08694128193709716,0.7225523464182684,0.272586612380089
