gs1,gs2,gr,v,q,g,m,mom,cagr,mdd,cal,sh,sort
rev_z,cfo_growth_z,0.0,10,10,55,25,6m,-31.48,66.42,-0.474,-0.781,-1.075
rev_z,cfo_growth_z,0.0,10,10,55,25,6m-1m,-32.54,68.38,-0.476,-0.744,-0.949
rev_z,cfo_growth_z,0.0,10,10,55,25,12m,-26.45,65.66,-0.403,-0.527,-0.704
rev_z,cfo_growth_z,0.0,10,10,55,25,12m-1m,-27.22,67.21,-0.405,-0.55,-0.744
rev_z,cfo_growth_z,0.0,10,10,20,60,6m,-38.21,77.33,-0.494,-0.526,-0.466
rev_z,cfo_growth_z,0.0,10,10,20,60,6m-1m,3.3,64.71,0.051,0.386,0.356
rev_z,cfo_growth_z,0.0,10,10,20,60,12m,-10.17,68.43,-0.149,0.15,0.134
rev_z,cfo_growth_z,0.0,10,10,20,60,12m-1m,-17.99,67.37,-0.267,-0.029,-0.025
rev_z,cfo_growth_z,0.0,15,10,20,55,6m,-22.36,67.73,-0.33,-0.136,-0.12
rev_z,cfo_growth_z,0.0,15,10,20,55,6m-1m,13.88,55.06,0.252,0.545,0.561
rev_z,cfo_growth_z,0.0,15,10,20,55,12m,9.79,54.75,0.179,0.467,0.482
rev_z,cfo_growth_z,0.0,15,10,20,55,12m-1m,-18.97,70.81,-0.268,-0.049,-0.043
rev_z,cfo_growth_z,0.0,10,5,25,60,6m,-38.74,77.6,-0.499,-0.533,-0.485
rev_z,cfo_growth_z,0.0,10,5,25,60,6m-1m,-2.24,59.05,-0.038,0.187,0.192
rev_z,cfo_growth_z,0.0,10,5,25,60,12m,-11.23,66.57,-0.169,0.11,0.1
rev_z,cfo_growth_z,0.0,10,5,25,60,12m-1m,-25.66,71.22,-0.36,-0.221,-0.197
rev_z,cfo_growth_z,0.0,20,10,15,55,6m,-21.19,70.74,-0.3,-0.163,-0.144
rev_z,cfo_growth_z,0.0,20,10,15,55,6m-1m,11.87,50.95,0.233,0.504,0.506
rev_z,cfo_growth_z,0.0,20,10,15,55,12m,-12.65,69.15,-0.183,0.103,0.093
rev_z,cfo_growth_z,0.0,20,10,15,55,12m-1m,-0.24,61.01,-0.004,0.354,0.312
rev_z,cfo_growth_z,0.0,25,25,25,25,6m,-37.8,79.81,-0.474,-0.763,-0.791
rev_z,cfo_growth_z,0.0,25,25,25,25,6m-1m,-30.03,73.22,-0.41,-0.522,-0.531
rev_z,cfo_growth_z,0.0,25,25,25,25,12m,-26.72,68.34,-0.391,-0.4,-0.414
rev_z,cfo_growth_z,0.0,25,25,25,25,12m-1m,-23.49,68.68,-0.342,-0.319,-0.335
rev_z,cfo_growth_z,0.0,20,20,30,30,6m,-43.9,83.13,-0.528,-0.991,-1.011
rev_z,cfo_growth_z,0.0,20,20,30,30,6m-1m,-30.24,75.1,-0.403,-0.502,-0.509
rev_z,cfo_growth_z,0.0,20,20,30,30,12m,-13.08,62.38,-0.21,-0.051,-0.055
rev_z,cfo_growth_z,0.0,20,20,30,30,12m-1m,-26.61,75.12,-0.354,-0.394,-0.427
rev_z,cfo_growth_z,0.0,20,20,20,40,6m,-29.63,72.78,-0.407,-0.35,-0.317
rev_z,cfo_growth_z,0.0,20,20,20,40,6m-1m,-12.01,59.78,-0.201,-0.109,-0.116
rev_z,cfo_growth_z,0.0,20,20,20,40,12m,-8.96,59.82,-0.15,0.145,0.135
rev_z,cfo_growth_z,0.0,20,20,20,40,12m-1m,1.58,51.84,0.03,0.271,0.274
rev_z,cfo_growth_z,0.0,30,5,50,15,6m,-16.14,55.87,-0.289,-0.185,-0.223
rev_z,cfo_growth_z,0.0,30,5,50,15,6m-1m,-20.14,50.99,-0.395,-0.338,-0.423
rev_z,cfo_growth_z,0.0,30,5,50,15,12m,-17.47,57.56,-0.303,-0.217,-0.262
rev_z,cfo_growth_z,0.0,30,5,50,15,12m-1m,-19.99,58.37,-0.342,-0.326,-0.429
rev_z,cfo_growth_z,0.0,5,30,15,50,6m,-22.83,68.72,-0.332,-0.37,-0.386
rev_z,cfo_growth_z,0.0,5,30,15,50,6m-1m,-22.68,72.02,-0.315,-0.26,-0.25
rev_z,cfo_growth_z,0.0,5,30,15,50,12m,-14.16,68.02,-0.208,0.104,0.094
rev_z,cfo_growth_z,0.0,5,30,15,50,12m-1m,-9.57,58.74,-0.163,0.087,0.082
rev_z,cfo_growth_z,0.0,15,15,45,25,6m,-22.65,63.74,-0.355,-0.369,-0.427
rev_z,cfo_growth_z,0.0,15,15,45,25,6m-1m,-21.66,58.21,-0.372,-0.334,-0.378
rev_z,cfo_growth_z,0.0,15,15,45,25,12m,-23.35,64.66,-0.361,-0.378,-0.45
rev_z,cfo_growth_z,0.0,15,15,45,25,12m-1m,-19.47,63.14,-0.308,-0.275,-0.322
rev_z,cfo_growth_z,0.1,40,10,30,20,6m,-21.27,61.59,-0.345,-0.265,-0.272
rev_z,cfo_growth_z,0.1,40,10,30,20,6m-1m,-24.54,63.14,-0.389,-0.373,-0.38
rev_z,cfo_growth_z,0.1,40,10,30,20,12m,-24.02,64.48,-0.373,-0.346,-0.355
rev_z,cfo_growth_z,0.1,40,10,30,20,12m-1m,-28.25,64.74,-0.436,-0.492,-0.5
rev_z,cfo_growth_z,0.1,35,15,25,25,6m,-25.99,67.05,-0.388,-0.361,-0.375
rev_z,cfo_growth_z,0.1,35,15,25,25,6m-1m,-23.02,62.06,-0.371,-0.29,-0.289
rev_z,cfo_growth_z,0.1,35,15,25,25,12m,-29.53,68.8,-0.429,-0.499,-0.497
rev_z,cfo_growth_z,0.1,35,15,25,25,12m-1m,-27.87,69.29,-0.402,-0.438,-0.435
rev_z,cfo_growth_z,0.1,30,10,30,30,6m,-16.1,59.36,-0.271,-0.096,-0.096
rev_z,cfo_growth_z,0.1,30,10,30,30,6m-1m,-22.52,61.45,-0.366,-0.286,-0.284
rev_z,cfo_growth_z,0.1,30,10,30,30,12m,-9.04,54.86,-0.165,0.076,0.08
rev_z,cfo_growth_z,0.1,30,10,30,30,12m-1m,4.24,56.69,0.075,0.362,0.38
rev_z,cfo_growth_z,0.1,10,40,30,20,6m,-14.72,56.78,-0.259,-0.177,-0.24
rev_z,cfo_growth_z,0.1,10,40,30,20,6m-1m,-14.22,56.02,-0.254,-0.153,-0.199
rev_z,cfo_growth_z,0.1,10,40,30,20,12m,-21.97,62.09,-0.354,-0.312,-0.369
rev_z,cfo_growth_z,0.1,10,40,30,20,12m-1m,-32.06,72.13,-0.444,-0.59,-0.679
rev_z,cfo_growth_z,0.1,15,35,25,25,6m,-19.15,60.94,-0.314,-0.299,-0.382
rev_z,cfo_growth_z,0.1,15,35,25,25,6m-1m,-14.08,60.73,-0.232,-0.133,-0.159
rev_z,cfo_growth_z,0.1,15,35,25,25,12m,-12.56,60.33,-0.208,-0.008,-0.009
rev_z,cfo_growth_z,0.1,15,35,25,25,12m-1m,-16.51,57.6,-0.287,-0.159,-0.19
rev_z,cfo_growth_z,0.1,20,30,20,30,6m,-33.95,74.97,-0.453,-0.6,-0.581
rev_z,cfo_growth_z,0.1,20,30,20,30,6m-1m,-25.87,67.57,-0.383,-0.358,-0.347
rev_z,cfo_growth_z,0.1,20,30,20,30,12m,-18.76,63.33,-0.296,-0.202,-0.216
rev_z,cfo_growth_z,0.1,20,30,20,30,12m-1m,-8.73,51.1,-0.171,0.066,0.072
rev_z,cfo_growth_z,0.1,10,10,60,20,6m,-12.2,51.11,-0.239,-0.095,-0.143
rev_z,cfo_growth_z,0.1,10,10,60,20,6m-1m,-32.5,66.53,-0.488,-0.759,-0.992
rev_z,cfo_growth_z,0.1,10,10,60,20,12m,-23.14,54.71,-0.423,-0.439,-0.587
rev_z,cfo_growth_z,0.1,10,10,60,20,12m-1m,-28.24,61.26,-0.461,-0.618,-0.806
rev_z,cfo_growth_z,0.1,15,5,50,30,6m,-24.33,57.87,-0.42,-0.459,-0.563
rev_z,cfo_growth_z,0.1,15,5,50,30,6m-1m,-28.4,58.04,-0.489,-0.595,-0.719
rev_z,cfo_growth_z,0.1,15,5,50,30,12m,-7.1,44.32,-0.16,0.005,0.006
rev_z,cfo_growth_z,0.1,15,5,50,30,12m-1m,-20.65,62.26,-0.332,-0.323,-0.377
rev_z,cfo_growth_z,0.1,5,5,70,20,6m,-32.98,67.24,-0.49,-0.777,-1.045
rev_z,cfo_growth_z,0.1,5,5,70,20,6m-1m,-33.6,67.95,-0.494,-0.749,-1.001
rev_z,cfo_growth_z,0.1,5,5,70,20,12m,-32.97,68.39,-0.482,-0.728,-0.912
rev_z,cfo_growth_z,0.1,5,5,70,20,12m-1m,-35.93,70.84,-0.507,-0.754,-0.881
rev_z,cfo_growth_z,0.1,10,10,55,25,6m,-9.41,49.4,-0.19,-0.022,-0.033
rev_z,cfo_growth_z,0.1,10,10,55,25,6m-1m,-15.79,53.68,-0.294,-0.188,-0.273
rev_z,cfo_growth_z,0.1,10,10,55,25,12m,-18.86,54.36,-0.347,-0.241,-0.333
rev_z,cfo_growth_z,0.1,10,10,55,25,12m-1m,-19.56,57.25,-0.342,-0.241,-0.343
rev_z,cfo_growth_z,0.1,10,10,20,60,6m,-26.57,73.5,-0.361,-0.233,-0.208
rev_z,cfo_growth_z,0.1,10,10,20,60,6m-1m,4.4,64.99,0.068,0.408,0.375
rev_z,cfo_growth_z,0.1,10,10,20,60,12m,-12.32,63.65,-0.193,0.085,0.076
rev_z,cfo_growth_z,0.1,10,10,20,60,12m-1m,-25.31,76.58,-0.33,-0.03,-0.024
rev_z,cfo_growth_z,0.1,15,10,20,55,6m,-18.5,70.78,-0.261,-0.043,-0.037
rev_z,cfo_growth_z,0.1,15,10,20,55,6m-1m,34.1,45.62,0.748,0.932,0.962
rev_z,cfo_growth_z,0.1,15,10,20,55,12m,-14.07,77.8,-0.181,0.231,0.197
rev_z,cfo_growth_z,0.1,15,10,20,55,12m-1m,-13.48,67.96,-0.198,0.052,0.047
rev_z,cfo_growth_z,0.1,10,5,25,60,6m,-32.1,74.32,-0.432,-0.35,-0.312
rev_z,cfo_growth_z,0.1,10,5,25,60,6m-1m,-8.59,69.86,-0.123,0.152,0.137
rev_z,cfo_growth_z,0.1,10,5,25,60,12m,-4.0,67.29,-0.059,0.286,0.301
rev_z,cfo_growth_z,0.1,10,5,25,60,12m-1m,-16.14,63.92,-0.253,-0.026,-0.023
rev_z,cfo_growth_z,0.1,20,10,15,55,6m,-14.94,64.99,-0.23,-0.027,-0.025
rev_z,cfo_growth_z,0.1,20,10,15,55,6m-1m,18.5,44.15,0.419,0.644,0.651
rev_z,cfo_growth_z,0.1,20,10,15,55,12m,-13.88,71.43,-0.194,0.038,0.034
rev_z,cfo_growth_z,0.1,20,10,15,55,12m-1m,-3.41,60.72,-0.056,0.269,0.241
rev_z,cfo_growth_z,0.1,25,25,25,25,6m,-41.23,82.23,-0.501,-0.796,-0.787
rev_z,cfo_growth_z,0.1,25,25,25,25,6m-1m,-32.59,75.82,-0.43,-0.523,-0.516
rev_z,cfo_growth_z,0.1,25,25,25,25,12m,-17.27,58.25,-0.296,-0.143,-0.157
rev_z,cfo_growth_z,0.1,25,25,25,25,12m-1m,-13.25,57.61,-0.23,-0.043,-0.046
rev_z,cfo_growth_z,0.1,20,20,30,30,6m,-42.28,79.82,-0.53,-0.903,-0.923
rev_z,cfo_growth_z,0.1,20,20,30,30,6m-1m,-36.34,74.11,-0.49,-0.705,-0.729
rev_z,cfo_growth_z,0.1,20,20,30,30,12m,-12.06,59.29,-0.203,-0.029,-0.031
rev_z,cfo_growth_z,0.1,20,20,30,30,12m-1m,-9.54,61.07,-0.156,0.036,0.039
rev_z,cfo_growth_z,0.1,20,20,20,40,6m,-34.93,76.53,-0.456,-0.491,-0.435
rev_z,cfo_growth_z,0.1,20,20,20,40,6m-1m,-13.97,63.9,-0.219,-0.082,-0.081
rev_z,cfo_growth_z,0.1,20,20,20,40,12m,-4.52,59.64,-0.076,0.239,0.221
rev_z,cfo_growth_z,0.1,20,20,20,40,12m-1m,-6.11,63.48,-0.096,0.193,0.175
rev_z,cfo_growth_z,0.1,30,5,50,15,6m,-16.14,49.21,-0.328,-0.203,-0.246
rev_z,cfo_growth_z,0.1,30,5,50,15,6m-1m,-20.8,49.51,-0.42,-0.353,-0.423
rev_z,cfo_growth_z,0.1,30,5,50,15,12m,-18.03,50.76,-0.355,-0.288,-0.364
rev_z,cfo_growth_z,0.1,30,5,50,15,12m-1m,-22.38,56.25,-0.398,-0.433,-0.554
rev_z,cfo_growth_z,0.1,5,30,15,50,6m,-26.72,70.67,-0.378,-0.351,-0.322
rev_z,cfo_growth_z,0.1,5,30,15,50,6m-1m,-24.72,69.58,-0.355,-0.32,-0.314
rev_z,cfo_growth_z,0.1,5,30,15,50,12m,-16.66,68.56,-0.243,0.05,0.046
rev_z,cfo_growth_z,0.1,5,30,15,50,12m-1m,-16.12,58.49,-0.276,-0.074,-0.069
rev_z,cfo_growth_z,0.1,15,15,45,25,6m,-27.38,61.79,-0.443,-0.532,-0.617
rev_z,cfo_growth_z,0.1,15,15,45,25,6m-1m,-25.07,61.04,-0.411,-0.425,-0.469
rev_z,cfo_growth_z,0.1,15,15,45,25,12m,-28.34,67.98,-0.417,-0.464,-0.5
rev_z,cfo_growth_z,0.1,15,15,45,25,12m-1m,-25.16,65.0,-0.387,-0.431,-0.494
rev_z,cfo_growth_z,0.2,40,10,30,20,6m,-22.71,62.09,-0.366,-0.295,-0.304
rev_z,cfo_growth_z,0.2,40,10,30,20,6m-1m,-19.64,58.58,-0.335,-0.23,-0.233
rev_z,cfo_growth_z,0.2,40,10,30,20,12m,-19.27,57.94,-0.333,-0.197,-0.205
rev_z,cfo_growth_z,0.2,40,10,30,20,12m-1m,-26.86,60.64,-0.443,-0.442,-0.442
rev_z,cfo_growth_z,0.2,35,15,25,25,6m,-22.32,61.83,-0.361,-0.251,-0.262
rev_z,cfo_growth_z,0.2,35,15,25,25,6m-1m,-7.44,44.71,-0.166,0.098,0.101
rev_z,cfo_growth_z,0.2,35,15,25,25,12m,-24.6,63.75,-0.386,-0.344,-0.358
rev_z,cfo_growth_z,0.2,35,15,25,25,12m-1m,-18.86,60.54,-0.311,-0.209,-0.213
rev_z,cfo_growth_z,0.2,30,10,30,30,6m,-16.33,59.99,-0.272,-0.099,-0.097
rev_z,cfo_growth_z,0.2,30,10,30,30,6m-1m,-10.83,51.8,-0.209,0.014,0.015
rev_z,cfo_growth_z,0.2,30,10,30,30,12m,2.73,48.03,0.057,0.318,0.34
rev_z,cfo_growth_z,0.2,30,10,30,30,12m-1m,-6.31,53.24,-0.119,0.125,0.132
rev_z,cfo_growth_z,0.2,10,40,30,20,6m,-14.4,51.93,-0.277,-0.173,-0.232
rev_z,cfo_growth_z,0.2,10,40,30,20,6m-1m,-12.7,51.22,-0.248,-0.106,-0.14
rev_z,cfo_growth_z,0.2,10,40,30,20,12m,-22.25,61.45,-0.362,-0.305,-0.359
rev_z,cfo_growth_z,0.2,10,40,30,20,12m-1m,-19.53,60.08,-0.325,-0.231,-0.263
rev_z,cfo_growth_z,0.2,15,35,25,25,6m,-20.17,62.61,-0.322,-0.314,-0.393
rev_z,cfo_growth_z,0.2,15,35,25,25,6m-1m,-10.79,51.99,-0.208,-0.043,-0.054
rev_z,cfo_growth_z,0.2,15,35,25,25,12m,-16.3,54.56,-0.299,-0.111,-0.122
rev_z,cfo_growth_z,0.2,15,35,25,25,12m-1m,-8.17,55.15,-0.148,0.058,0.071
rev_z,cfo_growth_z,0.2,20,30,20,30,6m,-29.41,72.55,-0.405,-0.442,-0.435
rev_z,cfo_growth_z,0.2,20,30,20,30,6m-1m,-24.86,69.25,-0.359,-0.314,-0.312
rev_z,cfo_growth_z,0.2,20,30,20,30,12m,-9.81,56.3,-0.174,0.043,0.046
rev_z,cfo_growth_z,0.2,20,30,20,30,12m-1m,-9.27,52.96,-0.175,0.053,0.057
rev_z,cfo_growth_z,0.2,10,10,60,20,6m,-24.06,55.51,-0.433,-0.478,-0.649
rev_z,cfo_growth_z,0.2,10,10,60,20,6m-1m,-39.15,74.06,-0.529,-0.91,-1.069
rev_z,cfo_growth_z,0.2,10,10,60,20,12m,-25.79,60.76,-0.424,-0.479,-0.63
rev_z,cfo_growth_z,0.2,10,10,60,20,12m-1m,-35.11,68.92,-0.509,-0.84,-1.093
rev_z,cfo_growth_z,0.2,15,5,50,30,6m,-34.0,67.94,-0.5,-0.609,-0.618
rev_z,cfo_growth_z,0.2,15,5,50,30,6m-1m,-26.78,57.49,-0.466,-0.49,-0.568
rev_z,cfo_growth_z,0.2,15,5,50,30,12m,-11.44,50.44,-0.227,-0.072,-0.088
rev_z,cfo_growth_z,0.2,15,5,50,30,12m-1m,-15.99,50.51,-0.317,-0.188,-0.23
rev_z,cfo_growth_z,0.2,5,5,70,20,6m,-22.61,55.39,-0.408,-0.376,-0.514
rev_z,cfo_growth_z,0.2,5,5,70,20,6m-1m,-28.54,61.67,-0.463,-0.524,-0.728
rev_z,cfo_growth_z,0.2,5,5,70,20,12m,-19.48,55.04,-0.354,-0.285,-0.378
rev_z,cfo_growth_z,0.2,5,5,70,20,12m-1m,-23.64,57.14,-0.414,-0.407,-0.537
rev_z,cfo_growth_z,0.2,10,10,55,25,6m,-29.4,63.98,-0.46,-0.652,-0.855
rev_z,cfo_growth_z,0.2,10,10,55,25,6m-1m,-33.09,68.08,-0.486,-0.753,-0.944
rev_z,cfo_growth_z,0.2,10,10,55,25,12m,-6.48,48.79,-0.133,0.046,0.064
rev_z,cfo_growth_z,0.2,10,10,55,25,12m-1m,-23.66,66.4,-0.356,-0.406,-0.54
rev_z,cfo_growth_z,0.2,10,10,20,60,6m,-21.61,73.03,-0.296,-0.137,-0.123
rev_z,cfo_growth_z,0.2,10,10,20,60,6m-1m,8.91,64.73,0.138,0.495,0.453
rev_z,cfo_growth_z,0.2,10,10,20,60,12m,-24.74,77.07,-0.321,0.013,0.011
rev_z,cfo_growth_z,0.2,10,10,20,60,12m-1m,-21.54,75.7,-0.284,0.06,0.049
rev_z,cfo_growth_z,0.2,15,10,20,55,6m,-8.7,60.95,-0.143,0.082,0.08
rev_z,cfo_growth_z,0.2,15,10,20,55,6m-1m,32.8,45.62,0.719,0.905,0.949
rev_z,cfo_growth_z,0.2,15,10,20,55,12m,-0.7,60.37,-0.012,0.323,0.296
rev_z,cfo_growth_z,0.2,15,10,20,55,12m-1m,-21.43,75.76,-0.283,0.07,0.058
rev_z,cfo_growth_z,0.2,10,5,25,60,6m,-22.69,72.76,-0.312,-0.158,-0.146
rev_z,cfo_growth_z,0.2,10,5,25,60,6m-1m,0.53,65.11,0.008,0.333,0.306
rev_z,cfo_growth_z,0.2,10,5,25,60,12m,4.04,64.79,0.062,0.42,0.438
rev_z,cfo_growth_z,0.2,10,5,25,60,12m-1m,-29.2,77.12,-0.379,-0.107,-0.089
rev_z,cfo_growth_z,0.2,20,10,15,55,6m,-10.02,66.7,-0.15,0.089,0.081
rev_z,cfo_growth_z,0.2,20,10,15,55,6m-1m,32.67,41.69,0.784,0.925,1.008
rev_z,cfo_growth_z,0.2,20,10,15,55,12m,-11.97,70.1,-0.171,0.077,0.069
rev_z,cfo_growth_z,0.2,20,10,15,55,12m-1m,-14.59,74.66,-0.195,0.213,0.174
rev_z,cfo_growth_z,0.2,25,25,25,25,6m,-39.49,78.65,-0.502,-0.731,-0.71
rev_z,cfo_growth_z,0.2,25,25,25,25,6m-1m,-30.14,69.42,-0.434,-0.472,-0.463
rev_z,cfo_growth_z,0.2,25,25,25,25,12m,-23.49,66.29,-0.354,-0.319,-0.343
rev_z,cfo_growth_z,0.2,25,25,25,25,12m-1m,-9.56,53.21,-0.18,0.056,0.063
rev_z,cfo_growth_z,0.2,20,20,30,30,6m,-42.6,79.6,-0.535,-0.846,-0.838
rev_z,cfo_growth_z,0.2,20,20,30,30,6m-1m,-34.97,73.48,-0.476,-0.589,-0.585
rev_z,cfo_growth_z,0.2,20,20,30,30,12m,-9.33,57.14,-0.163,0.067,0.07
rev_z,cfo_growth_z,0.2,20,20,30,30,12m-1m,-10.52,58.27,-0.181,0.045,0.046
rev_z,cfo_growth_z,0.2,20,20,20,40,6m,-26.73,70.13,-0.381,-0.257,-0.229
rev_z,cfo_growth_z,0.2,20,20,20,40,6m-1m,-25.89,65.02,-0.398,-0.428,-0.414
rev_z,cfo_growth_z,0.2,20,20,20,40,12m,3.79,59.81,0.063,0.403,0.374
rev_z,cfo_growth_z,0.2,20,20,20,40,12m-1m,-3.2,66.47,-0.048,0.256,0.228
rev_z,cfo_growth_z,0.2,30,5,50,15,6m,-16.01,49.74,-0.322,-0.2,-0.24
rev_z,cfo_growth_z,0.2,30,5,50,15,6m-1m,-23.32,55.31,-0.422,-0.469,-0.595
rev_z,cfo_growth_z,0.2,30,5,50,15,12m,-21.64,55.88,-0.387,-0.382,-0.463
rev_z,cfo_growth_z,0.2,30,5,50,15,12m-1m,-19.02,53.21,-0.357,-0.274,-0.309
rev_z,cfo_growth_z,0.2,5,30,15,50,6m,-32.47,72.22,-0.45,-0.511,-0.472
rev_z,cfo_growth_z,0.2,5,30,15,50,6m-1m,-23.29,69.32,-0.336,-0.286,-0.278
rev_z,cfo_growth_z,0.2,5,30,15,50,12m,-15.31,68.13,-0.225,0.077,0.07
rev_z,cfo_growth_z,0.2,5,30,15,50,12m-1m,-17.53,60.4,-0.29,-0.124,-0.119
rev_z,cfo_growth_z,0.2,15,15,45,25,6m,-34.7,70.47,-0.492,-0.747,-0.864
rev_z,cfo_growth_z,0.2,15,15,45,25,6m-1m,-30.18,65.06,-0.464,-0.598,-0.691
rev_z,cfo_growth_z,0.2,15,15,45,25,12m,-43.29,77.76,-0.557,-0.854,-0.863
rev_z,cfo_growth_z,0.2,15,15,45,25,12m-1m,-39.83,75.19,-0.53,-0.84,-0.891
rev_z,cfo_growth_z,0.3,40,10,30,20,6m,-17.39,55.22,-0.315,-0.145,-0.15
rev_z,cfo_growth_z,0.3,40,10,30,20,6m-1m,-7.18,47.18,-0.152,0.097,0.098
rev_z,cfo_growth_z,0.3,40,10,30,20,12m,-21.94,51.26,-0.428,-0.275,-0.282
rev_z,cfo_growth_z,0.3,40,10,30,20,12m-1m,-20.76,53.2,-0.39,-0.262,-0.261
rev_z,cfo_growth_z,0.3,35,15,25,25,6m,-15.54,51.13,-0.304,-0.105,-0.11
rev_z,cfo_growth_z,0.3,35,15,25,25,6m-1m,-10.38,47.08,-0.22,0.02,0.02
rev_z,cfo_growth_z,0.3,35,15,25,25,12m,-14.84,52.11,-0.285,-0.098,-0.1
rev_z,cfo_growth_z,0.3,35,15,25,25,12m-1m,-21.59,55.13,-0.392,-0.29,-0.294
rev_z,cfo_growth_z,0.3,30,10,30,30,6m,-9.51,50.1,-0.19,0.049,0.05
rev_z,cfo_growth_z,0.3,30,10,30,30,6m-1m,5.84,45.9,0.127,0.384,0.382
rev_z,cfo_growth_z,0.3,30,10,30,30,12m,-3.33,50.19,-0.066,0.183,0.193
rev_z,cfo_growth_z,0.3,30,10,30,30,12m-1m,-18.55,58.19,-0.319,-0.087,-0.084
rev_z,cfo_growth_z,0.3,10,40,30,20,6m,-20.74,55.74,-0.372,-0.348,-0.456
rev_z,cfo_growth_z,0.3,10,40,30,20,6m-1m,-15.92,50.16,-0.317,-0.198,-0.262
rev_z,cfo_growth_z,0.3,10,40,30,20,12m,-18.0,55.9,-0.322,-0.189,-0.222
rev_z,cfo_growth_z,0.3,10,40,30,20,12m-1m,-10.3,48.47,-0.212,-0.043,-0.057
rev_z,cfo_growth_z,0.3,15,35,25,25,6m,-19.77,59.67,-0.331,-0.24,-0.274
rev_z,cfo_growth_z,0.3,15,35,25,25,6m-1m,-9.47,46.9,-0.202,-0.019,-0.024
