v,q,g,m,mom,entry,exit,slots,sl,trail,corr_th,calmar,cagr,mdd,sharpe,sortino,avg_holdings
20,0,65,15,12m-1m,7,8,3,-0.08,-0.2,0.6,1.741,75.99,43.64,1.392,2.186,3.0
20,0,65,15,12m-1m,7,8,3,-0.08,-0.2,,1.741,75.99,43.64,1.392,2.186,3.0
15,5,65,15,12m-1m,5,15,7,-0.08,-0.2,0.6,1.741,65.67,37.72,1.443,2.284,5.5
15,5,65,15,12m-1m,5,15,7,-0.08,-0.2,0.65,1.741,65.67,37.72,1.443,2.284,5.5
15,5,65,15,12m-1m,5,15,7,-0.08,-0.2,,1.741,65.67,37.72,1.443,2.284,5.5
15,5,65,15,12m-1m,7,12,3,,-0.2,0.65,1.74,76.28,43.84,1.389,2.202,3.0
15,5,65,15,12m-1m,7,12,3,,-0.2,0.6,1.74,76.28,43.84,1.389,2.202,3.0
15,5,65,15,12m-1m,7,12,3,,-0.2,,1.74,76.28,43.84,1.389,2.202,3.0
20,0,70,10,12m-1m,5,12,7,-0.1,-0.2,,1.739,65.6,37.72,1.456,2.267,5.6
20,0,70,10,12m-1m,5,12,7,-0.1,-0.2,0.65,1.739,65.6,37.72,1.456,2.267,5.6
20,0,70,10,12m-1m,5,12,7,-0.1,-0.2,0.6,1.739,65.6,37.72,1.456,2.267,5.6
20,0,70,10,12m-1m,5,15,5,-0.12,-0.2,,1.739,66.51,38.25,1.445,2.223,4.8
20,0,70,10,12m-1m,5,15,5,-0.12,-0.2,0.65,1.739,66.51,38.25,1.445,2.223,4.8
10,0,70,20,12m-1m,3,12,5,-0.1,-0.15,0.6,1.739,72.11,41.46,1.388,2.263,3.6
20,0,70,10,12m-1m,5,15,5,-0.12,-0.2,0.6,1.739,66.51,38.25,1.445,2.223,4.8
20,0,65,15,12m-1m,3,8,3,-0.1,-0.15,,1.739,72.35,41.59,1.361,2.263,2.8
15,5,65,15,12m-1m,7,8,5,-0.1,,0.6,1.739,67.29,38.68,1.458,2.271,5.0
15,5,65,15,12m-1m,7,8,5,-0.1,,0.65,1.739,67.29,38.68,1.458,2.271,5.0
10,0,70,20,12m-1m,3,12,5,-0.1,-0.15,0.65,1.739,72.11,41.46,1.388,2.263,3.6
20,0,65,15,12m-1m,3,8,3,-0.1,-0.15,0.65,1.739,72.35,41.59,1.361,2.263,2.8
20,0,65,15,12m-1m,3,8,3,-0.1,-0.15,0.6,1.739,72.35,41.59,1.361,2.263,2.8
15,5,65,15,12m-1m,7,8,5,-0.1,,,1.739,67.29,38.68,1.458,2.271,5.0
10,0,70,20,12m-1m,3,12,5,-0.1,-0.15,,1.739,72.11,41.46,1.388,2.263,3.6
20,0,65,15,12m-1m,3,8,7,-0.08,-0.15,0.6,1.738,72.46,41.7,1.369,2.258,3.4
20,5,60,15,12m-1m,3,12,7,-0.08,-0.15,,1.738,77.56,44.62,1.466,2.333,3.7
20,0,65,15,12m-1m,3,8,7,-0.08,-0.15,,1.738,72.46,41.7,1.369,2.258,3.4
20,0,65,15,12m-1m,3,8,7,-0.08,-0.15,0.65,1.738,72.46,41.7,1.369,2.258,3.4
20,0,70,10,12m-1m,5,12,7,-0.12,-0.2,0.6,1.738,65.56,37.72,1.455,2.266,5.6
20,5,60,15,12m-1m,3,12,7,-0.08,-0.15,0.6,1.738,77.56,44.62,1.466,2.333,3.7
20,0,70,10,12m-1m,5,12,7,-0.12,-0.2,0.65,1.738,65.56,37.72,1.455,2.266,5.6
20,0,70,10,12m,5,12,7,,-0.2,0.65,1.738,66.55,38.28,1.472,2.292,5.6
20,10,35,35,12m-1m,5,12,5,-0.08,-0.15,,1.738,58.13,33.44,1.355,1.959,4.9
20,10,35,35,12m-1m,5,12,5,-0.08,-0.15,0.65,1.738,58.13,33.44,1.355,1.959,4.9
25,0,60,15,12m,7,12,3,,-0.15,,1.738,63.97,36.81,1.279,2.064,3.0
25,0,60,15,12m,7,12,3,,-0.15,0.65,1.738,63.97,36.81,1.279,2.064,3.0
20,10,35,35,12m-1m,5,12,5,-0.08,-0.15,0.6,1.738,58.13,33.44,1.355,1.959,4.9
20,5,60,15,12m-1m,3,12,7,-0.08,-0.15,0.65,1.738,77.56,44.62,1.466,2.333,3.7
20,0,70,10,12m-1m,5,12,7,-0.12,-0.2,,1.738,65.56,37.72,1.455,2.266,5.6
15,0,70,15,12m-1m,5,12,7,,-0.2,,1.738,70.2,40.4,1.515,2.415,5.5
20,5,30,45,6m-1m,7,12,5,-0.08,-0.15,,1.738,51.55,29.66,1.259,1.816,5.0
20,5,30,45,6m-1m,7,12,5,-0.08,-0.15,0.65,1.738,51.55,29.66,1.259,1.816,5.0
20,5,30,45,6m-1m,7,12,5,-0.08,-0.15,0.6,1.738,51.55,29.66,1.259,1.816,5.0
25,0,60,15,12m,7,12,3,,-0.15,0.6,1.738,63.97,36.81,1.279,2.064,3.0
20,0,70,10,12m,5,12,7,,-0.2,0.6,1.738,66.55,38.28,1.472,2.292,5.6
20,0,70,10,12m,5,12,7,,-0.2,,1.738,66.55,38.28,1.472,2.292,5.6
15,0,70,15,12m-1m,5,12,7,,-0.2,0.65,1.738,70.2,40.4,1.515,2.415,5.5
15,0,70,15,12m-1m,5,12,7,,-0.2,0.6,1.738,70.2,40.4,1.515,2.415,5.5
25,5,50,20,12m,7,12,3,-0.1,-0.2,0.6,1.737,80.4,46.28,1.46,2.235,3.0
25,5,50,20,12m,5,12,3,-0.1,-0.15,0.6,1.737,73.34,42.22,1.387,2.117,3.0
25,5,50,20,12m,5,12,3,-0.1,-0.15,0.65,1.737,73.34,42.22,1.387,2.117,3.0
25,5,50,20,12m,5,12,3,-0.1,-0.15,,1.737,73.34,42.22,1.387,2.117,3.0
25,5,50,20,12m,5,8,3,-0.12,-0.2,,1.737,73.56,42.35,1.398,2.177,3.0
25,5,50,20,12m,7,12,3,-0.1,-0.2,0.65,1.737,80.4,46.28,1.46,2.235,3.0
25,5,50,20,12m,5,8,3,-0.12,-0.2,0.65,1.737,73.56,42.35,1.398,2.177,3.0
25,5,50,20,12m,7,12,3,-0.1,-0.2,,1.737,80.4,46.28,1.46,2.235,3.0
25,5,50,20,12m,5,8,3,-0.12,-0.2,0.6,1.737,73.56,42.35,1.398,2.177,3.0
20,5,60,15,12m-1m,3,12,3,-0.1,-0.15,0.65,1.736,86.95,50.08,1.489,2.431,2.9
25,0,60,15,12m,5,12,3,-0.08,-0.2,0.6,1.736,59.92,34.52,1.222,1.922,3.0
25,0,60,15,12m,5,12,3,-0.08,-0.2,,1.736,59.92,34.52,1.222,1.922,3.0
20,5,60,15,12m-1m,3,12,3,-0.1,-0.15,,1.736,86.95,50.08,1.489,2.431,2.9
25,0,60,15,12m,5,12,3,-0.08,-0.2,0.65,1.736,59.92,34.52,1.222,1.922,3.0
15,5,65,15,12m-1m,7,8,5,-0.12,-0.2,0.6,1.736,66.7,38.42,1.451,2.264,5.0
20,0,70,10,12m-1m,5,15,5,-0.08,-0.15,0.6,1.736,66.55,38.33,1.424,2.231,4.8
15,5,65,15,12m-1m,7,8,5,-0.12,-0.2,,1.736,66.7,38.42,1.451,2.264,5.0
20,0,70,10,12m-1m,5,15,5,-0.08,-0.15,,1.736,66.55,38.33,1.424,2.231,4.8
20,5,60,15,12m-1m,3,12,3,-0.1,-0.15,0.6,1.736,86.95,50.08,1.489,2.431,2.9
20,0,70,10,12m-1m,5,15,5,-0.08,-0.15,0.65,1.736,66.55,38.33,1.424,2.231,4.8
15,5,65,15,12m-1m,7,8,5,-0.12,-0.2,0.65,1.736,66.7,38.42,1.451,2.264,5.0
25,0,60,15,12m,3,12,3,-0.12,-0.15,,1.736,74.86,43.12,1.383,2.29,2.9
25,0,60,15,12m,3,12,3,-0.12,-0.15,0.65,1.736,74.86,43.12,1.383,2.29,2.9
25,0,60,15,12m,3,12,3,-0.12,-0.15,0.6,1.736,74.86,43.12,1.383,2.29,2.9
15,5,65,15,12m-1m,7,15,5,-0.1,-0.15,0.6,1.735,67.61,38.96,1.462,2.291,5.0
15,5,65,15,12m-1m,7,15,5,-0.1,-0.15,0.65,1.735,67.61,38.96,1.462,2.291,5.0
15,5,65,15,12m-1m,7,15,5,-0.1,-0.15,,1.735,67.61,38.96,1.462,2.291,5.0
15,0,70,15,12m-1m,5,12,7,-0.1,-0.2,,1.734,71.23,41.08,1.526,2.436,5.5
20,0,65,15,12m-1m,3,8,3,-0.08,-0.15,0.6,1.734,70.86,40.87,1.339,2.207,2.8
20,0,65,15,12m-1m,3,8,3,-0.08,-0.15,,1.734,70.86,40.87,1.339,2.207,2.8
15,0,70,15,12m-1m,5,12,7,-0.12,-0.2,,1.734,70.6,40.71,1.518,2.424,5.5
20,0,70,10,12m,5,12,7,-0.12,-0.2,0.6,1.734,66.4,38.28,1.466,2.285,5.6
15,0,70,15,12m-1m,5,12,7,-0.1,-0.2,0.65,1.734,71.23,41.08,1.526,2.436,5.5
20,0,70,10,12m,5,12,7,-0.12,-0.2,,1.734,66.4,38.28,1.466,2.285,5.6
20,0,70,10,12m,5,12,7,-0.12,-0.2,0.65,1.734,66.4,38.28,1.466,2.285,5.6
15,0,70,15,12m-1m,5,12,7,-0.12,-0.2,0.65,1.734,70.6,40.71,1.518,2.424,5.5
15,0,70,15,12m-1m,5,12,7,-0.1,-0.2,0.6,1.734,71.23,41.08,1.526,2.436,5.5
15,0,70,15,12m-1m,5,12,7,-0.12,-0.2,0.6,1.734,70.6,40.71,1.518,2.424,5.5
20,0,65,15,12m-1m,3,8,3,-0.08,-0.15,0.65,1.734,70.86,40.87,1.339,2.207,2.8
0,25,30,45,12m,3,4,7,,-0.15,0.65,1.733,74.99,43.28,1.404,2.139,2.9
0,25,30,45,12m,3,4,5,,-0.15,,1.733,74.99,43.28,1.404,2.139,2.9
20,5,60,15,12m,3,8,3,-0.12,-0.2,,1.733,87.95,50.74,1.481,2.348,2.9
0,25,30,45,12m,3,4,5,,-0.15,0.6,1.733,74.99,43.28,1.404,2.139,2.9
0,25,30,45,12m,3,4,5,,-0.15,0.65,1.733,74.99,43.28,1.404,2.139,2.9
20,5,60,15,12m,3,8,3,-0.12,-0.2,0.6,1.733,87.95,50.74,1.481,2.348,2.9
15,5,65,15,12m-1m,7,12,3,-0.08,-0.2,0.6,1.733,71.28,41.13,1.328,2.111,3.0
20,5,60,15,12m,3,8,3,-0.12,-0.2,0.65,1.733,87.95,50.74,1.481,2.348,2.9
15,5,65,15,12m-1m,7,12,3,-0.08,-0.2,0.65,1.733,71.28,41.13,1.328,2.111,3.0
0,25,30,45,12m,3,4,7,,-0.15,,1.733,74.99,43.28,1.404,2.139,2.9
0,25,30,45,12m,3,4,7,,-0.15,0.6,1.733,74.99,43.28,1.404,2.139,2.9
15,5,65,15,12m-1m,7,12,3,-0.08,-0.2,,1.733,71.28,41.13,1.328,2.111,3.0
20,5,30,45,6m-1m,5,15,7,,,0.6,1.732,42.27,24.41,1.149,1.617,6.3
25,5,50,20,12m,3,12,5,-0.12,-0.2,,1.732,64.56,37.26,1.309,2.032,3.8
15,5,65,15,12m-1m,3,12,3,-0.1,-0.15,0.6,1.732,80.4,46.41,1.407,2.306,2.8
15,5,65,15,12m-1m,7,8,5,,-0.15,,1.732,66.06,38.15,1.436,2.233,5.0
0,25,30,45,12m,7,8,7,-0.12,,,1.732,57.51,33.21,1.379,2.085,6.5
15,5,65,15,12m-1m,7,8,5,,-0.15,0.65,1.732,66.06,38.15,1.436,2.233,5.0
15,5,65,15,12m-1m,3,12,3,-0.1,-0.15,0.65,1.732,80.4,46.41,1.407,2.306,2.8
15,5,65,15,12m-1m,7,8,5,,-0.15,0.6,1.732,66.06,38.15,1.436,2.233,5.0
25,5,50,20,12m,3,12,5,-0.12,-0.2,0.6,1.732,64.56,37.26,1.309,2.032,3.8
20,5,30,45,6m-1m,5,15,7,,,0.65,1.732,42.27,24.41,1.149,1.617,6.3
0,25,30,45,12m,7,8,7,-0.12,,0.65,1.732,57.51,33.21,1.379,2.085,6.5
25,5,50,20,12m,3,12,5,-0.12,-0.2,0.65,1.732,64.56,37.26,1.309,2.032,3.8
20,5,30,45,6m-1m,5,15,7,,,,1.732,42.27,24.41,1.149,1.617,6.3
0,25,30,45,12m,7,8,7,-0.12,,0.6,1.732,57.51,33.21,1.379,2.085,6.5
15,5,65,15,12m-1m,3,12,3,-0.1,-0.15,,1.732,80.4,46.41,1.407,2.306,2.8
15,0,70,15,12m-1m,3,15,3,,-0.15,0.6,1.732,78.19,45.14,1.392,2.316,2.9
15,0,70,15,12m-1m,3,15,3,,-0.15,,1.732,78.19,45.14,1.392,2.316,2.9
20,5,60,15,12m-1m,5,8,5,,-0.2,,1.732,65.13,37.61,1.422,2.24,4.7
20,5,60,15,12m-1m,5,8,5,,-0.2,0.6,1.732,65.13,37.61,1.422,2.24,4.7
10,0,70,20,12m-1m,5,15,5,-0.12,-0.2,0.6,1.732,70.84,40.89,1.481,2.343,4.8
10,0,70,20,12m-1m,5,15,5,-0.12,-0.2,0.65,1.732,70.84,40.89,1.481,2.343,4.8
10,0,70,20,12m-1m,5,15,5,-0.12,-0.2,,1.732,70.84,40.89,1.481,2.343,4.8
15,0,70,15,12m-1m,3,15,3,,-0.15,0.65,1.732,78.19,45.14,1.392,2.316,2.9
20,5,60,15,12m-1m,5,8,5,,-0.2,0.65,1.732,65.13,37.61,1.422,2.24,4.7
25,5,50,20,12m,5,12,7,-0.12,,,1.731,60.32,34.86,1.411,2.09,5.8
25,5,50,20,12m,5,12,7,-0.12,,0.6,1.731,60.32,34.86,1.411,2.09,5.8
25,5,50,20,12m,5,12,7,-0.12,,0.65,1.731,60.32,34.86,1.411,2.09,5.8
15,5,65,15,12m-1m,7,8,5,-0.1,-0.15,0.6,1.73,66.14,38.23,1.436,2.237,5.0
15,5,65,15,12m-1m,7,8,5,-0.1,-0.15,0.65,1.73,66.14,38.23,1.436,2.237,5.0
15,5,65,15,12m-1m,7,8,5,-0.08,-0.15,0.6,1.73,65.4,37.79,1.426,2.231,5.0
15,5,65,15,12m-1m,7,8,5,-0.08,-0.15,0.65,1.73,65.4,37.79,1.426,2.231,5.0
15,5,65,15,12m-1m,7,8,5,-0.1,-0.15,,1.73,66.14,38.23,1.436,2.237,5.0
15,5,65,15,12m-1m,7,8,5,-0.08,-0.15,,1.73,65.4,37.79,1.426,2.231,5.0
20,0,70,10,12m,7,8,5,,-0.2,,1.729,67.43,39.01,1.476,2.321,5.0
20,0,70,10,12m,7,8,3,-0.08,-0.2,,1.729,82.9,47.95,1.483,2.308,3.0
15,0,70,15,12m-1m,7,12,3,-0.08,-0.15,0.65,1.729,76.29,44.11,1.394,2.285,3.0
15,0,70,15,12m-1m,7,12,3,-0.08,-0.15,0.6,1.729,76.29,44.11,1.394,2.285,3.0
20,0,70,10,12m,7,8,3,-0.08,-0.2,0.65,1.729,82.9,47.95,1.483,2.308,3.0
20,0,70,10,12m,7,8,5,-0.1,,,1.729,67.43,39.01,1.476,2.303,5.0
20,0,70,10,12m,7,8,5,,-0.2,0.65,1.729,67.43,39.01,1.476,2.321,5.0
20,0,70,10,12m,7,8,5,,-0.2,0.6,1.729,67.43,39.01,1.476,2.321,5.0
10,0,70,20,12m-1m,7,12,5,-0.1,-0.15,0.6,1.729,72.71,42.05,1.523,2.409,5.0
20,0,70,10,12m,7,8,3,-0.08,-0.2,0.6,1.729,82.9,47.95,1.483,2.308,3.0
20,0,70,10,12m,7,8,5,-0.1,,0.6,1.729,67.43,39.01,1.476,2.303,5.0
20,0,70,10,12m,7,8,5,-0.1,,0.65,1.729,67.43,39.01,1.476,2.303,5.0
20,0,70,10,12m,5,15,3,-0.1,-0.2,0.65,1.729,84.53,48.88,1.482,2.312,3.0
20,5,30,45,6m-1m,5,8,5,-0.12,,0.6,1.729,52.4,30.3,1.269,1.871,4.8
20,5,30,45,6m-1m,5,8,5,-0.12,,0.65,1.729,52.4,30.3,1.269,1.871,4.8
20,5,30,45,6m-1m,5,8,5,-0.12,,,1.729,52.4,30.3,1.269,1.871,4.8
20,0,70,10,12m,5,15,3,-0.1,-0.2,0.6,1.729,84.53,48.88,1.482,2.312,3.0
20,5,60,15,12m-1m,5,15,5,-0.12,-0.2,,1.729,63.16,36.52,1.396,2.186,4.8
20,5,60,15,12m-1m,5,15,5,-0.12,-0.2,0.6,1.729,63.16,36.52,1.396,2.186,4.8
20,5,60,15,12m-1m,5,15,5,-0.12,-0.2,0.65,1.729,63.16,36.52,1.396,2.186,4.8
20,0,70,10,12m,5,15,3,-0.1,-0.2,,1.729,84.53,48.88,1.482,2.312,3.0
10,0,70,20,12m-1m,7,12,5,-0.1,-0.15,,1.729,72.71,42.05,1.523,2.409,5.0
15,0,70,15,12m-1m,7,12,3,-0.08,-0.15,,1.729,76.29,44.11,1.394,2.285,3.0
10,0,70,20,12m-1m,7,12,5,-0.1,-0.15,0.65,1.729,72.71,42.05,1.523,2.409,5.0
15,5,65,15,12m-1m,3,12,3,-0.12,-0.15,0.65,1.728,80.17,46.41,1.404,2.289,2.8
15,5,65,15,12m-1m,3,12,3,-0.12,-0.15,,1.728,80.17,46.41,1.404,2.289,2.8
15,0,70,15,12m-1m,5,15,7,-0.08,-0.15,0.65,1.728,72.73,42.09,1.534,2.49,5.4
20,5,60,15,12m,5,12,5,-0.12,-0.2,0.65,1.728,65.38,37.84,1.424,2.206,4.8
15,5,65,15,12m-1m,3,12,3,-0.12,-0.15,0.6,1.728,80.17,46.41,1.404,2.289,2.8
15,0,70,15,12m-1m,5,15,7,-0.08,-0.15,0.6,1.728,72.73,42.09,1.534,2.49,5.4
20,5,60,15,12m,5,12,5,-0.12,-0.2,0.6,1.728,65.38,37.84,1.424,2.206,4.8
20,5,60,15,12m,5,12,5,-0.12,-0.2,,1.728,65.38,37.84,1.424,2.206,4.8
15,0,70,15,12m-1m,5,15,7,-0.08,-0.15,,1.728,72.73,42.09,1.534,2.49,5.4
25,0,60,15,12m,7,12,3,-0.12,,,1.728,68.15,39.43,1.332,2.124,3.0
25,0,60,15,12m,7,12,3,-0.12,,0.6,1.728,68.15,39.43,1.332,2.124,3.0
25,0,60,15,12m,7,12,3,-0.12,,0.65,1.728,68.15,39.43,1.332,2.124,3.0
20,0,65,15,12m-1m,3,8,3,,-0.2,0.6,1.727,76.81,44.47,1.392,2.224,2.8
15,0,70,15,12m-1m,7,15,3,,,,1.727,78.47,45.44,1.408,2.293,3.0
15,0,70,15,12m-1m,7,15,3,,,0.65,1.727,78.47,45.44,1.408,2.293,3.0
15,0,70,15,12m-1m,7,15,3,,,0.6,1.727,78.47,45.44,1.408,2.293,3.0
20,0,70,10,12m,7,15,3,-0.12,-0.2,,1.727,88.16,51.06,1.525,2.353,3.0
20,0,65,15,12m-1m,3,8,5,-0.08,-0.15,,1.727,72.03,41.7,1.364,2.249,3.4
20,0,65,15,12m-1m,3,8,3,,-0.2,0.65,1.727,76.81,44.47,1.392,2.224,2.8
20,0,70,10,12m,7,15,3,-0.12,-0.2,0.65,1.727,88.16,51.06,1.525,2.353,3.0
20,0,65,15,12m-1m,3,8,5,-0.08,-0.15,0.65,1.727,72.03,41.7,1.364,2.249,3.4
20,0,65,15,12m-1m,3,8,5,-0.08,-0.15,0.6,1.727,72.03,41.7,1.364,2.249,3.4
10,0,70,20,12m-1m,3,15,3,-0.1,-0.2,,1.727,83.17,48.16,1.436,2.293,2.9
10,0,70,20,12m-1m,3,15,3,-0.1,-0.2,0.65,1.727,83.17,48.16,1.436,2.293,2.9
10,0,70,20,12m-1m,3,15,3,-0.1,-0.2,0.6,1.727,83.17,48.16,1.436,2.293,2.9
20,0,65,15,12m-1m,3,8,3,,-0.2,,1.727,76.81,44.47,1.392,2.224,2.8
20,0,70,10,12m,7,15,3,-0.12,-0.2,0.6,1.727,88.16,51.06,1.525,2.353,3.0
20,0,70,10,12m,7,8,3,-0.12,-0.2,0.6,1.726,82.77,47.95,1.49,2.306,3.0
25,0,60,15,12m,3,4,3,-0.08,-0.2,0.65,1.726,69.78,40.44,1.285,2.184,2.7
25,0,60,15,12m,3,4,3,-0.08,-0.2,0.6,1.726,69.78,40.44,1.285,2.184,2.7
20,5,60,15,12m-1m,3,15,3,,-0.2,0.6,1.726,85.02,49.25,1.46,2.266,2.9
25,5,50,20,12m,5,12,5,-0.08,,0.65,1.726,63.42,36.74,1.416,2.134,4.8
25,0,60,15,12m,3,4,3,-0.08,-0.2,,1.726,69.78,40.44,1.285,2.184,2.7
20,0,65,15,12m-1m,7,8,5,-0.1,-0.2,,1.726,60.99,35.34,1.388,2.173,5.0
25,5,50,20,12m,5,12,5,-0.08,,0.6,1.726,63.42,36.74,1.416,2.134,4.8
20,0,65,15,12m-1m,7,8,5,-0.1,-0.2,0.6,1.726,60.99,35.34,1.388,2.173,5.0
20,5,60,15,12m-1m,3,15,3,,-0.2,,1.726,85.02,49.25,1.46,2.266,2.9
20,0,65,15,12m-1m,7,8,5,-0.1,-0.2,0.65,1.726,60.99,35.34,1.388,2.173,5.0
25,5,50,20,12m,5,12,5,-0.08,,,1.726,63.42,36.74,1.416,2.134,4.8
20,5,60,15,12m-1m,3,15,3,,-0.2,0.65,1.726,85.02,49.25,1.46,2.266,2.9
20,0,70,10,12m,7,8,3,-0.12,-0.2,,1.726,82.77,47.95,1.49,2.306,3.0
20,0,70,10,12m,7,8,3,-0.12,-0.2,0.65,1.726,82.77,47.95,1.49,2.306,3.0
15,0,70,15,12m-1m,7,8,5,-0.12,-0.15,0.6,1.725,75.74,43.91,1.574,2.494,5.0
15,0,70,15,12m-1m,7,8,5,-0.12,-0.15,,1.725,75.74,43.91,1.574,2.494,5.0
15,0,70,15,12m-1m,7,15,3,-0.08,,0.6,1.725,78.38,45.44,1.406,2.276,3.0
15,0,70,15,12m-1m,7,15,3,-0.08,,0.65,1.725,78.38,45.44,1.406,2.276,3.0
15,0,70,15,12m-1m,7,15,3,-0.08,,,1.725,78.38,45.44,1.406,2.276,3.0
15,0,70,15,12m-1m,7,8,5,-0.12,-0.15,0.65,1.725,75.74,43.91,1.574,2.494,5.0
20,5,30,45,6m-1m,5,8,5,-0.1,-0.15,0.6,1.724,54.51,31.62,1.303,1.925,4.8
20,5,30,45,6m-1m,5,8,5,-0.1,-0.15,0.65,1.724,54.51,31.62,1.303,1.925,4.8
20,5,30,45,6m-1m,5,8,5,-0.1,-0.15,,1.724,54.51,31.62,1.303,1.925,4.8
10,0,70,20,12m-1m,7,15,5,-0.08,-0.15,0.6,1.724,69.16,40.11,1.473,2.358,5.0
10,0,70,20,12m-1m,7,15,5,-0.08,-0.15,0.65,1.724,69.16,40.11,1.473,2.358,5.0
10,0,70,20,12m-1m,7,15,5,-0.08,-0.15,,1.724,69.16,40.11,1.473,2.358,5.0
15,5,65,15,12m-1m,7,8,5,,,,1.724,66.31,38.47,1.445,2.247,5.0
15,0,70,15,12m-1m,3,15,3,-0.1,-0.15,0.65,1.724,77.8,45.14,1.387,2.3,2.9
15,0,70,15,12m-1m,3,15,3,-0.1,-0.15,0.6,1.724,77.8,45.14,1.387,2.3,2.9
15,0,70,15,12m-1m,3,15,3,-0.1,-0.15,,1.724,77.8,45.14,1.387,2.3,2.9
20,5,60,15,12m,5,12,5,-0.1,-0.15,,1.724,64.32,37.32,1.402,2.189,4.8
20,5,60,15,12m,5,12,5,-0.1,-0.15,0.65,1.724,64.32,37.32,1.402,2.189,4.8
20,0,70,10,12m,3,8,7,-0.1,,0.6,1.724,70.13,40.68,1.359,2.149,3.6
15,5,65,15,12m-1m,7,8,5,,,0.65,1.724,66.31,38.47,1.445,2.247,5.0
20,5,60,15,12m,5,12,5,-0.1,-0.15,0.6,1.724,64.32,37.32,1.402,2.189,4.8
15,5,65,15,12m-1m,7,8,5,,,0.6,1.724,66.31,38.47,1.445,2.247,5.0
20,0,70,10,12m,3,8,7,-0.1,,0.65,1.724,70.13,40.68,1.359,2.149,3.6
20,0,70,10,12m,3,8,7,-0.1,,,1.724,70.13,40.68,1.359,2.149,3.6
25,5,50,20,12m,5,8,5,,-0.15,0.65,1.723,59.53,34.54,1.355,2.047,4.8
25,5,50,20,12m,5,8,5,,-0.15,,1.723,59.53,34.54,1.355,2.047,4.8
25,0,60,15,12m,5,15,3,-0.12,-0.2,0.65,1.723,57.41,33.32,1.203,1.817,3.0
25,0,60,15,12m,5,15,3,-0.12,-0.2,,1.723,57.41,33.32,1.203,1.817,3.0
20,5,60,15,12m-1m,3,12,7,,-0.15,,1.723,77.08,44.73,1.461,2.327,3.7
25,0,60,15,12m,5,15,3,-0.12,-0.2,0.6,1.723,57.41,33.32,1.203,1.817,3.0
15,0,70,15,12m-1m,5,15,5,-0.12,-0.15,0.65,1.723,70.64,40.99,1.473,2.402,4.8
20,5,60,15,12m-1m,3,12,7,,-0.15,0.65,1.723,77.08,44.73,1.461,2.327,3.7
20,5,60,15,12m-1m,3,12,7,,-0.15,0.6,1.723,77.08,44.73,1.461,2.327,3.7
25,5,50,20,12m,5,8,5,,-0.15,0.6,1.723,59.53,34.54,1.355,2.047,4.8
25,0,60,15,12m,7,15,3,,-0.2,0.6,1.723,60.34,35.02,1.226,1.859,3.0
25,0,60,15,12m,5,12,5,-0.12,,0.65,1.723,59.24,34.38,1.366,2.114,4.8
20,0,65,15,12m-1m,5,15,5,-0.08,-0.15,0.65,1.723,66.76,38.75,1.438,2.303,4.8
25,0,60,15,12m,5,12,5,-0.12,,,1.723,59.24,34.38,1.366,2.114,4.8
15,0,70,15,12m-1m,5,15,5,-0.12,-0.15,0.6,1.723,70.64,40.99,1.473,2.402,4.8
25,0,60,15,12m,5,12,5,-0.12,,0.6,1.723,59.24,34.38,1.366,2.114,4.8
20,0,65,15,12m-1m,5,15,5,-0.08,-0.15,0.6,1.723,66.76,38.75,1.438,2.303,4.8
15,0,70,15,12m-1m,5,15,5,-0.12,-0.15,,1.723,70.64,40.99,1.473,2.402,4.8
20,0,65,15,12m-1m,5,15,5,-0.08,-0.15,,1.723,66.76,38.75,1.438,2.303,4.8
25,0,60,15,12m,7,15,3,,-0.2,,1.723,60.34,35.02,1.226,1.859,3.0
25,0,60,15,12m,7,15,3,,-0.2,0.65,1.723,60.34,35.02,1.226,1.859,3.0
20,0,65,15,12m,5,15,3,-0.12,-0.2,0.65,1.722,76.64,44.52,1.381,2.239,3.0
20,0,65,15,12m,5,15,3,-0.12,-0.2,0.6,1.722,76.64,44.52,1.381,2.239,3.0
20,0,70,10,12m-1m,3,12,3,-0.1,-0.15,,1.722,74.74,43.4,1.367,2.286,2.8
20,0,70,10,12m-1m,3,12,3,-0.1,-0.15,0.65,1.722,74.74,43.4,1.367,2.286,2.8
20,0,65,15,12m,5,15,3,-0.12,-0.2,,1.722,76.64,44.52,1.381,2.239,3.0
20,0,70,10,12m-1m,3,12,3,-0.1,-0.15,0.6,1.722,74.74,43.4,1.367,2.286,2.8
20,5,60,15,12m-1m,5,15,5,-0.1,-0.15,0.65,1.721,65.1,37.83,1.425,2.261,4.8
20,5,60,15,12m-1m,5,15,5,-0.1,-0.15,0.6,1.721,65.1,37.83,1.425,2.261,4.8
20,5,60,15,12m-1m,5,15,5,-0.1,-0.15,,1.721,65.1,37.83,1.425,2.261,4.8
10,0,70,20,12m-1m,5,15,5,-0.12,,0.6,1.721,70.37,40.89,1.49,2.393,4.9
20,5,30,45,6m-1m,5,8,5,-0.12,-0.2,,1.721,52.14,30.3,1.264,1.867,4.8
20,5,30,45,6m-1m,5,8,5,-0.12,-0.2,0.65,1.721,52.14,30.3,1.264,1.867,4.8
10,0,70,20,12m-1m,5,15,5,-0.12,,0.65,1.721,70.37,40.89,1.49,2.393,4.9
20,5,30,45,6m-1m,5,8,5,-0.12,-0.2,0.6,1.721,52.14,30.3,1.264,1.867,4.8
