gs1,gs2,gr,v,q,g,m,mom,cagr,mdd,cal,sh,sort
gp_growth_z,op_margin_z,0.1,15,10,20,55,6m-1m,22.81,66.24,0.344,0.653,0.803
gp_growth_z,op_margin_z,0.1,15,10,20,55,12m,8.51,55.62,0.153,0.431,0.549
gp_growth_z,op_margin_z,0.1,15,10,20,55,12m-1m,-7.48,59.27,-0.126,0.154,0.172
gp_growth_z,op_margin_z,0.1,10,5,25,60,6m,32.34,69.61,0.465,0.778,0.977
gp_growth_z,op_margin_z,0.1,10,5,25,60,6m-1m,28.35,63.83,0.444,0.728,0.901
gp_growth_z,op_margin_z,0.1,10,5,25,60,12m,26.01,52.39,0.496,0.695,0.876
gp_growth_z,op_margin_z,0.1,10,5,25,60,12m-1m,15.19,55.46,0.274,0.539,0.66
gp_growth_z,op_margin_z,0.1,20,10,15,55,6m,-0.07,71.53,-0.001,0.296,0.371
gp_growth_z,op_margin_z,0.1,20,10,15,55,6m-1m,14.35,70.13,0.205,0.535,0.637
gp_growth_z,op_margin_z,0.1,20,10,15,55,12m,21.05,52.54,0.401,0.626,0.79
gp_growth_z,op_margin_z,0.1,20,10,15,55,12m-1m,-23.64,71.7,-0.33,-0.189,-0.207
gp_growth_z,op_margin_z,0.1,25,25,25,25,6m,18.91,66.18,0.286,0.596,0.772
gp_growth_z,op_margin_z,0.1,25,25,25,25,6m-1m,5.33,71.3,0.075,0.366,0.468
gp_growth_z,op_margin_z,0.1,25,25,25,25,12m,27.64,59.23,0.467,0.737,0.827
gp_growth_z,op_margin_z,0.1,25,25,25,25,12m-1m,43.71,54.23,0.806,0.962,1.085
gp_growth_z,op_margin_z,0.1,20,20,30,30,6m,59.28,64.46,0.92,1.104,1.531
gp_growth_z,op_margin_z,0.1,20,20,30,30,6m-1m,50.81,57.92,0.877,1.046,1.341
gp_growth_z,op_margin_z,0.1,20,20,30,30,12m,79.82,53.02,1.505,1.278,1.691
gp_growth_z,op_margin_z,0.1,20,20,30,30,12m-1m,47.14,47.78,0.987,0.97,1.299
gp_growth_z,op_margin_z,0.1,20,20,20,40,6m,38.39,61.36,0.626,0.873,1.109
gp_growth_z,op_margin_z,0.1,20,20,20,40,6m-1m,-0.1,70.26,-0.001,0.29,0.343
gp_growth_z,op_margin_z,0.1,20,20,20,40,12m,52.74,50.25,1.05,1.024,1.269
gp_growth_z,op_margin_z,0.1,20,20,20,40,12m-1m,13.62,58.99,0.231,0.527,0.618
gp_growth_z,op_margin_z,0.1,30,5,50,15,6m,3.23,66.99,0.048,0.317,0.391
gp_growth_z,op_margin_z,0.1,30,5,50,15,6m-1m,-4.89,75.4,-0.065,0.149,0.181
gp_growth_z,op_margin_z,0.1,30,5,50,15,12m,0.18,60.1,0.003,0.274,0.322
gp_growth_z,op_margin_z,0.1,30,5,50,15,12m-1m,-1.47,66.17,-0.022,0.24,0.28
gp_growth_z,op_margin_z,0.1,5,30,15,50,6m,70.91,55.04,1.288,1.25,1.684
gp_growth_z,op_margin_z,0.1,5,30,15,50,6m-1m,20.65,59.21,0.349,0.62,0.823
gp_growth_z,op_margin_z,0.1,5,30,15,50,12m,19.4,53.16,0.365,0.614,0.733
gp_growth_z,op_margin_z,0.1,5,30,15,50,12m-1m,14.87,58.07,0.256,0.545,0.652
gp_growth_z,op_margin_z,0.1,15,15,45,25,6m,17.98,73.5,0.245,0.586,0.743
gp_growth_z,op_margin_z,0.1,15,15,45,25,6m-1m,49.08,61.14,0.803,0.987,1.376
gp_growth_z,op_margin_z,0.1,15,15,45,25,12m,55.35,62.25,0.889,1.04,1.397
gp_growth_z,op_margin_z,0.1,15,15,45,25,12m-1m,40.01,62.46,0.641,0.877,1.143
gp_growth_z,op_margin_z,0.2,40,10,30,20,6m,-9.88,73.63,-0.134,0.139,0.142
gp_growth_z,op_margin_z,0.2,40,10,30,20,6m-1m,-1.52,70.73,-0.021,0.303,0.303
gp_growth_z,op_margin_z,0.2,40,10,30,20,12m,-18.94,79.54,-0.238,-0.131,-0.135
gp_growth_z,op_margin_z,0.2,40,10,30,20,12m-1m,-8.47,74.23,-0.114,0.117,0.121
gp_growth_z,op_margin_z,0.2,35,15,25,25,6m,-12.29,78.39,-0.157,0.083,0.093
gp_growth_z,op_margin_z,0.2,35,15,25,25,6m-1m,0.38,72.14,0.005,0.319,0.347
gp_growth_z,op_margin_z,0.2,35,15,25,25,12m,-0.06,62.57,-0.001,0.281,0.304
gp_growth_z,op_margin_z,0.2,35,15,25,25,12m-1m,-16.06,69.47,-0.231,-0.086,-0.094
gp_growth_z,op_margin_z,0.2,30,10,30,30,6m,12.35,65.22,0.189,0.496,0.64
gp_growth_z,op_margin_z,0.2,30,10,30,30,6m-1m,20.52,54.8,0.374,0.63,0.785
gp_growth_z,op_margin_z,0.2,30,10,30,30,12m,29.19,55.13,0.529,0.711,1.032
gp_growth_z,op_margin_z,0.2,30,10,30,30,12m-1m,8.12,66.94,0.121,0.458,0.552
gp_growth_z,op_margin_z,0.2,10,40,30,20,6m,61.22,45.23,1.354,1.188,1.591
gp_growth_z,op_margin_z,0.2,10,40,30,20,6m-1m,24.99,55.52,0.45,0.702,0.926
gp_growth_z,op_margin_z,0.2,10,40,30,20,12m,63.75,46.16,1.381,1.188,1.637
gp_growth_z,op_margin_z,0.2,10,40,30,20,12m-1m,49.12,51.34,0.957,1.022,1.39
gp_growth_z,op_margin_z,0.2,15,35,25,25,6m,60.45,49.32,1.226,1.161,1.568
gp_growth_z,op_margin_z,0.2,15,35,25,25,6m-1m,9.12,72.76,0.125,0.432,0.563
gp_growth_z,op_margin_z,0.2,15,35,25,25,12m,37.57,51.31,0.732,0.87,1.13
gp_growth_z,op_margin_z,0.2,15,35,25,25,12m-1m,32.08,56.87,0.564,0.792,1.06
gp_growth_z,op_margin_z,0.2,20,30,20,30,6m,32.64,62.92,0.519,0.795,1.009
gp_growth_z,op_margin_z,0.2,20,30,20,30,6m-1m,31.07,63.87,0.487,0.776,0.982
gp_growth_z,op_margin_z,0.2,20,30,20,30,12m,61.0,55.11,1.107,1.143,1.31
gp_growth_z,op_margin_z,0.2,20,30,20,30,12m-1m,36.74,55.11,0.667,0.861,0.985
gp_growth_z,op_margin_z,0.2,10,10,60,20,6m,22.38,75.1,0.298,0.654,0.8
gp_growth_z,op_margin_z,0.2,10,10,60,20,6m-1m,27.27,69.17,0.394,0.728,0.886
gp_growth_z,op_margin_z,0.2,10,10,60,20,12m,43.98,61.98,0.71,0.941,1.147
gp_growth_z,op_margin_z,0.2,10,10,60,20,12m-1m,31.07,67.91,0.457,0.78,0.954
gp_growth_z,op_margin_z,0.2,15,5,50,30,6m,28.03,65.01,0.431,0.724,0.927
gp_growth_z,op_margin_z,0.2,15,5,50,30,6m-1m,22.01,72.28,0.304,0.638,0.839
gp_growth_z,op_margin_z,0.2,15,5,50,30,12m,53.28,65.02,0.819,1.016,1.393
gp_growth_z,op_margin_z,0.2,15,5,50,30,12m-1m,24.4,67.29,0.363,0.67,0.901
gp_growth_z,op_margin_z,0.2,5,5,70,20,6m,15.55,80.96,0.192,0.553,0.662
gp_growth_z,op_margin_z,0.2,5,5,70,20,6m-1m,4.74,83.05,0.057,0.375,0.451
gp_growth_z,op_margin_z,0.2,5,5,70,20,12m,13.94,76.1,0.183,0.526,0.659
gp_growth_z,op_margin_z,0.2,5,5,70,20,12m-1m,12.01,81.14,0.148,0.495,0.61
gp_growth_z,op_margin_z,0.2,10,10,55,25,6m,23.81,74.93,0.318,0.674,0.822
gp_growth_z,op_margin_z,0.2,10,10,55,25,6m-1m,24.59,72.31,0.34,0.685,0.857
gp_growth_z,op_margin_z,0.2,10,10,55,25,12m,52.78,61.27,0.861,1.011,1.299
gp_growth_z,op_margin_z,0.2,10,10,55,25,12m-1m,52.16,63.09,0.827,1.011,1.357
gp_growth_z,op_margin_z,0.2,10,10,20,60,6m,23.88,61.62,0.388,0.665,0.876
gp_growth_z,op_margin_z,0.2,10,10,20,60,6m-1m,27.23,61.0,0.446,0.718,0.886
gp_growth_z,op_margin_z,0.2,10,10,20,60,12m,20.51,48.3,0.425,0.615,0.791
gp_growth_z,op_margin_z,0.2,10,10,20,60,12m-1m,14.27,61.49,0.232,0.534,0.614
gp_growth_z,op_margin_z,0.2,15,10,20,55,6m,17.85,67.25,0.265,0.58,0.716
gp_growth_z,op_margin_z,0.2,15,10,20,55,6m-1m,8.74,75.62,0.116,0.451,0.539
gp_growth_z,op_margin_z,0.2,15,10,20,55,12m,14.63,55.24,0.265,0.531,0.661
gp_growth_z,op_margin_z,0.2,15,10,20,55,12m-1m,3.36,59.24,0.057,0.359,0.431
gp_growth_z,op_margin_z,0.2,10,5,25,60,6m,48.8,63.18,0.772,0.974,1.236
gp_growth_z,op_margin_z,0.2,10,5,25,60,6m-1m,25.12,63.06,0.398,0.685,0.835
gp_growth_z,op_margin_z,0.2,10,5,25,60,12m,23.51,53.19,0.442,0.66,0.831
gp_growth_z,op_margin_z,0.2,10,5,25,60,12m-1m,16.58,55.53,0.299,0.56,0.687
gp_growth_z,op_margin_z,0.2,20,10,15,55,6m,-0.66,68.31,-0.01,0.286,0.359
gp_growth_z,op_margin_z,0.2,20,10,15,55,6m-1m,12.83,69.95,0.183,0.512,0.609
gp_growth_z,op_margin_z,0.2,20,10,15,55,12m,22.6,51.51,0.439,0.649,0.818
gp_growth_z,op_margin_z,0.2,20,10,15,55,12m-1m,-24.55,70.98,-0.346,-0.21,-0.229
gp_growth_z,op_margin_z,0.2,25,25,25,25,6m,13.49,68.71,0.196,0.509,0.66
gp_growth_z,op_margin_z,0.2,25,25,25,25,6m-1m,18.34,67.8,0.27,0.591,0.736
gp_growth_z,op_margin_z,0.2,25,25,25,25,12m,28.93,62.28,0.465,0.755,0.852
gp_growth_z,op_margin_z,0.2,25,25,25,25,12m-1m,38.04,56.3,0.676,0.885,1.003
gp_growth_z,op_margin_z,0.2,20,20,30,30,6m,63.59,63.84,0.996,1.148,1.61
gp_growth_z,op_margin_z,0.2,20,20,30,30,6m-1m,41.45,68.4,0.606,0.911,1.151
gp_growth_z,op_margin_z,0.2,20,20,30,30,12m,75.04,46.66,1.608,1.244,1.763
gp_growth_z,op_margin_z,0.2,20,20,30,30,12m-1m,60.02,49.46,1.214,1.101,1.433
gp_growth_z,op_margin_z,0.2,20,20,20,40,6m,47.06,60.84,0.773,0.97,1.255
gp_growth_z,op_margin_z,0.2,20,20,20,40,6m-1m,9.01,62.11,0.145,0.443,0.538
gp_growth_z,op_margin_z,0.2,20,20,20,40,12m,53.03,50.42,1.052,1.028,1.241
gp_growth_z,op_margin_z,0.2,20,20,20,40,12m-1m,9.09,64.89,0.14,0.456,0.537
gp_growth_z,op_margin_z,0.2,30,5,50,15,6m,1.31,72.16,0.018,0.317,0.352
gp_growth_z,op_margin_z,0.2,30,5,50,15,6m-1m,-13.0,75.22,-0.173,0.013,0.014
gp_growth_z,op_margin_z,0.2,30,5,50,15,12m,10.1,60.37,0.167,0.46,0.558
gp_growth_z,op_margin_z,0.2,30,5,50,15,12m-1m,-3.79,66.49,-0.057,0.193,0.225
gp_growth_z,op_margin_z,0.2,5,30,15,50,6m,66.48,55.41,1.2,1.225,1.607
gp_growth_z,op_margin_z,0.2,5,30,15,50,6m-1m,11.49,68.36,0.168,0.503,0.59
gp_growth_z,op_margin_z,0.2,5,30,15,50,12m,23.0,57.14,0.402,0.673,0.774
gp_growth_z,op_margin_z,0.2,5,30,15,50,12m-1m,8.3,59.65,0.139,0.45,0.514
gp_growth_z,op_margin_z,0.2,15,15,45,25,6m,28.55,71.6,0.399,0.727,0.953
gp_growth_z,op_margin_z,0.2,15,15,45,25,6m-1m,60.96,59.47,1.025,1.116,1.437
gp_growth_z,op_margin_z,0.2,15,15,45,25,12m,52.2,65.06,0.802,1.015,1.354
gp_growth_z,op_margin_z,0.2,15,15,45,25,12m-1m,51.51,60.41,0.853,1.01,1.317
gp_growth_z,op_margin_z,0.3,40,10,30,20,6m,-14.53,78.16,-0.186,0.031,0.031
gp_growth_z,op_margin_z,0.3,40,10,30,20,6m-1m,-5.5,73.61,-0.075,0.224,0.231
gp_growth_z,op_margin_z,0.3,40,10,30,20,12m,-30.49,82.22,-0.371,-0.366,-0.356
gp_growth_z,op_margin_z,0.3,40,10,30,20,12m-1m,-23.05,79.86,-0.289,-0.187,-0.186
gp_growth_z,op_margin_z,0.3,35,15,25,25,6m,-8.69,78.29,-0.111,0.194,0.203
gp_growth_z,op_margin_z,0.3,35,15,25,25,6m-1m,-7.73,73.46,-0.105,0.202,0.204
gp_growth_z,op_margin_z,0.3,35,15,25,25,12m,-8.1,72.06,-0.112,0.192,0.193
gp_growth_z,op_margin_z,0.3,35,15,25,25,12m-1m,-3.0,73.2,-0.041,0.261,0.305
gp_growth_z,op_margin_z,0.3,30,10,30,30,6m,9.62,66.2,0.145,0.45,0.583
gp_growth_z,op_margin_z,0.3,30,10,30,30,6m-1m,34.08,61.43,0.555,0.821,0.962
gp_growth_z,op_margin_z,0.3,30,10,30,30,12m,11.67,59.53,0.196,0.492,0.655
gp_growth_z,op_margin_z,0.3,30,10,30,30,12m-1m,15.05,67.7,0.222,0.555,0.688
gp_growth_z,op_margin_z,0.3,10,40,30,20,6m,53.62,45.23,1.185,1.098,1.465
gp_growth_z,op_margin_z,0.3,10,40,30,20,6m-1m,37.42,53.79,0.696,0.883,1.184
gp_growth_z,op_margin_z,0.3,10,40,30,20,12m,68.04,46.16,1.474,1.242,1.691
gp_growth_z,op_margin_z,0.3,10,40,30,20,12m-1m,38.75,57.33,0.676,0.891,1.203
gp_growth_z,op_margin_z,0.3,15,35,25,25,6m,57.13,54.82,1.042,1.111,1.481
gp_growth_z,op_margin_z,0.3,15,35,25,25,6m-1m,18.01,70.23,0.256,0.586,0.746
gp_growth_z,op_margin_z,0.3,15,35,25,25,12m,54.93,46.16,1.19,1.091,1.472
gp_growth_z,op_margin_z,0.3,15,35,25,25,12m-1m,19.78,64.89,0.305,0.626,0.735
gp_growth_z,op_margin_z,0.3,20,30,20,30,6m,35.59,62.92,0.566,0.836,1.052
gp_growth_z,op_margin_z,0.3,20,30,20,30,6m-1m,40.98,61.45,0.667,0.91,1.133
gp_growth_z,op_margin_z,0.3,20,30,20,30,12m,60.6,55.11,1.1,1.135,1.32
gp_growth_z,op_margin_z,0.3,20,30,20,30,12m-1m,40.82,55.11,0.741,0.915,1.045
gp_growth_z,op_margin_z,0.3,10,10,60,20,6m,35.59,66.62,0.534,0.838,0.991
gp_growth_z,op_margin_z,0.3,10,10,60,20,6m-1m,22.26,75.4,0.295,0.656,0.771
gp_growth_z,op_margin_z,0.3,10,10,60,20,12m,54.8,60.41,0.907,1.06,1.294
gp_growth_z,op_margin_z,0.3,10,10,60,20,12m-1m,37.3,70.34,0.53,0.856,1.065
