gs1,gs2,gr,v,q,g,m,mom,cagr,mdd,cal,sh,sort
oca_z,cfo_growth_z,0.0,15,5,50,30,6m,-27.36,80.92,-0.338,-0.224,-0.241
oca_z,cfo_growth_z,0.0,15,5,50,30,6m-1m,-29.66,79.66,-0.372,-0.296,-0.335
oca_z,cfo_growth_z,0.0,15,5,50,30,12m,24.63,67.67,0.364,0.712,0.745
oca_z,cfo_growth_z,0.0,15,5,50,30,12m-1m,5.81,69.86,0.083,0.428,0.456
oca_z,cfo_growth_z,0.0,5,5,70,20,6m,25.78,75.06,0.343,0.695,0.832
oca_z,cfo_growth_z,0.0,5,5,70,20,6m-1m,-1.5,76.67,-0.02,0.304,0.359
oca_z,cfo_growth_z,0.0,5,5,70,20,12m,54.87,58.45,0.939,1.023,1.198
oca_z,cfo_growth_z,0.0,5,5,70,20,12m-1m,49.32,61.49,0.802,0.971,1.122
oca_z,cfo_growth_z,0.0,10,10,55,25,6m,0.14,80.77,0.002,0.333,0.358
oca_z,cfo_growth_z,0.0,10,10,55,25,6m-1m,10.63,73.25,0.145,0.5,0.545
oca_z,cfo_growth_z,0.0,10,10,55,25,12m,12.24,65.67,0.186,0.531,0.561
oca_z,cfo_growth_z,0.0,10,10,55,25,12m-1m,10.69,66.32,0.161,0.508,0.527
oca_z,cfo_growth_z,0.0,10,10,20,60,6m,16.01,72.01,0.222,0.58,0.626
oca_z,cfo_growth_z,0.0,10,10,20,60,6m-1m,-16.23,82.55,-0.197,-0.003,-0.004
oca_z,cfo_growth_z,0.0,10,10,20,60,12m,-5.9,70.47,-0.084,0.228,0.25
oca_z,cfo_growth_z,0.0,10,10,20,60,12m-1m,5.04,67.79,0.074,0.397,0.433
oca_z,cfo_growth_z,0.0,15,10,20,55,6m,-3.93,78.81,-0.05,0.265,0.29
oca_z,cfo_growth_z,0.0,15,10,20,55,6m-1m,-19.43,83.51,-0.233,-0.051,-0.056
oca_z,cfo_growth_z,0.0,15,10,20,55,12m,-12.11,75.93,-0.159,0.109,0.118
oca_z,cfo_growth_z,0.0,15,10,20,55,12m-1m,-12.66,75.29,-0.168,0.065,0.072
oca_z,cfo_growth_z,0.0,10,5,25,60,6m,3.22,69.92,0.046,0.358,0.424
oca_z,cfo_growth_z,0.0,10,5,25,60,6m-1m,-5.62,77.4,-0.073,0.189,0.219
oca_z,cfo_growth_z,0.0,10,5,25,60,12m,-15.75,79.56,-0.198,0.048,0.052
oca_z,cfo_growth_z,0.0,10,5,25,60,12m-1m,10.67,64.34,0.166,0.504,0.537
oca_z,cfo_growth_z,0.0,20,10,15,55,6m,-18.61,77.12,-0.241,-0.044,-0.049
oca_z,cfo_growth_z,0.0,20,10,15,55,6m-1m,-10.33,82.33,-0.125,0.127,0.15
oca_z,cfo_growth_z,0.0,20,10,15,55,12m,-27.89,81.24,-0.343,-0.253,-0.268
oca_z,cfo_growth_z,0.0,20,10,15,55,12m-1m,-3.08,67.16,-0.046,0.239,0.265
oca_z,cfo_growth_z,0.0,25,25,25,25,6m,12.58,67.8,0.186,0.525,0.648
oca_z,cfo_growth_z,0.0,25,25,25,25,6m-1m,15.24,75.84,0.201,0.561,0.676
oca_z,cfo_growth_z,0.0,25,25,25,25,12m,10.51,73.76,0.143,0.509,0.539
oca_z,cfo_growth_z,0.0,25,25,25,25,12m-1m,-2.23,80.6,-0.028,0.298,0.313
oca_z,cfo_growth_z,0.0,20,20,30,30,6m,8.19,75.91,0.108,0.453,0.516
oca_z,cfo_growth_z,0.0,20,20,30,30,6m-1m,12.57,79.92,0.157,0.523,0.637
oca_z,cfo_growth_z,0.0,20,20,30,30,12m,-14.86,80.64,-0.184,0.053,0.058
oca_z,cfo_growth_z,0.0,20,20,30,30,12m-1m,-13.32,84.44,-0.158,0.092,0.095
oca_z,cfo_growth_z,0.0,20,20,20,40,6m,4.24,66.01,0.064,0.385,0.433
oca_z,cfo_growth_z,0.0,20,20,20,40,6m-1m,-6.47,76.08,-0.085,0.187,0.209
oca_z,cfo_growth_z,0.0,20,20,20,40,12m,-8.53,74.51,-0.115,0.169,0.183
oca_z,cfo_growth_z,0.0,20,20,20,40,12m-1m,-15.87,77.87,-0.204,0.01,0.01
oca_z,cfo_growth_z,0.0,30,5,50,15,6m,-20.31,78.68,-0.258,-0.08,-0.087
oca_z,cfo_growth_z,0.0,30,5,50,15,6m-1m,-25.88,77.7,-0.333,-0.224,-0.23
oca_z,cfo_growth_z,0.0,30,5,50,15,12m,-17.66,71.82,-0.246,-0.032,-0.034
oca_z,cfo_growth_z,0.0,30,5,50,15,12m-1m,-12.28,60.25,-0.204,0.069,0.072
oca_z,cfo_growth_z,0.0,5,30,15,50,6m,33.31,49.21,0.677,0.822,1.021
oca_z,cfo_growth_z,0.0,5,30,15,50,6m-1m,56.61,48.93,1.157,1.109,1.487
oca_z,cfo_growth_z,0.0,5,30,15,50,12m,23.58,51.88,0.455,0.671,0.87
oca_z,cfo_growth_z,0.0,5,30,15,50,12m-1m,30.26,56.7,0.534,0.775,0.997
oca_z,cfo_growth_z,0.0,15,15,45,25,6m,-14.54,81.26,-0.179,0.041,0.045
oca_z,cfo_growth_z,0.0,15,15,45,25,6m-1m,-15.76,84.29,-0.187,0.029,0.029
oca_z,cfo_growth_z,0.0,15,15,45,25,12m,39.2,61.47,0.638,0.906,0.97
oca_z,cfo_growth_z,0.0,15,15,45,25,12m-1m,20.47,66.77,0.307,0.648,0.692
oca_z,cfo_growth_z,0.1,40,10,30,20,6m,-14.53,62.6,-0.232,0.028,0.03
oca_z,cfo_growth_z,0.1,40,10,30,20,6m-1m,-24.36,67.45,-0.361,-0.208,-0.229
oca_z,cfo_growth_z,0.1,40,10,30,20,12m,-4.78,56.02,-0.085,0.208,0.225
oca_z,cfo_growth_z,0.1,40,10,30,20,12m-1m,-20.39,65.61,-0.311,-0.129,-0.133
oca_z,cfo_growth_z,0.1,35,15,25,25,6m,-25.14,70.35,-0.357,-0.198,-0.215
oca_z,cfo_growth_z,0.1,35,15,25,25,6m-1m,-28.71,77.72,-0.369,-0.311,-0.343
oca_z,cfo_growth_z,0.1,35,15,25,25,12m,-33.09,78.01,-0.424,-0.477,-0.504
oca_z,cfo_growth_z,0.1,35,15,25,25,12m-1m,-35.22,79.69,-0.442,-0.531,-0.534
oca_z,cfo_growth_z,0.1,30,10,30,30,6m,-15.13,74.39,-0.203,0.021,0.025
oca_z,cfo_growth_z,0.1,30,10,30,30,6m-1m,-22.99,72.1,-0.319,-0.155,-0.182
oca_z,cfo_growth_z,0.1,30,10,30,30,12m,-28.24,69.45,-0.407,-0.287,-0.299
oca_z,cfo_growth_z,0.1,30,10,30,30,12m-1m,-25.78,75.48,-0.342,-0.288,-0.3
oca_z,cfo_growth_z,0.1,10,40,30,20,6m,21.71,69.07,0.314,0.675,0.731
oca_z,cfo_growth_z,0.1,10,40,30,20,6m-1m,19.27,70.51,0.273,0.63,0.706
oca_z,cfo_growth_z,0.1,10,40,30,20,12m,37.6,75.61,0.497,0.872,0.898
oca_z,cfo_growth_z,0.1,10,40,30,20,12m-1m,22.92,78.72,0.291,0.695,0.711
oca_z,cfo_growth_z,0.1,15,35,25,25,6m,46.71,54.29,0.86,1.002,1.304
oca_z,cfo_growth_z,0.1,15,35,25,25,6m-1m,30.7,65.55,0.468,0.775,1.049
oca_z,cfo_growth_z,0.1,15,35,25,25,12m,29.01,73.97,0.392,0.771,0.813
oca_z,cfo_growth_z,0.1,15,35,25,25,12m-1m,35.82,74.09,0.483,0.855,0.899
oca_z,cfo_growth_z,0.1,20,30,20,30,6m,13.35,69.21,0.193,0.533,0.606
oca_z,cfo_growth_z,0.1,20,30,20,30,6m-1m,24.38,68.04,0.358,0.683,0.9
oca_z,cfo_growth_z,0.1,20,30,20,30,12m,14.24,69.47,0.205,0.569,0.624
oca_z,cfo_growth_z,0.1,20,30,20,30,12m-1m,15.5,65.73,0.236,0.569,0.644
oca_z,cfo_growth_z,0.1,10,10,60,20,6m,2.48,74.05,0.033,0.359,0.394
oca_z,cfo_growth_z,0.1,10,10,60,20,6m-1m,-1.1,74.33,-0.015,0.294,0.319
oca_z,cfo_growth_z,0.1,10,10,60,20,12m,42.6,55.5,0.768,0.94,1.008
oca_z,cfo_growth_z,0.1,10,10,60,20,12m-1m,24.08,62.9,0.383,0.704,0.736
oca_z,cfo_growth_z,0.1,15,5,50,30,6m,21.39,68.87,0.311,0.653,0.752
oca_z,cfo_growth_z,0.1,15,5,50,30,6m-1m,-11.83,75.73,-0.156,0.08,0.092
oca_z,cfo_growth_z,0.1,15,5,50,30,12m,31.12,71.26,0.437,0.786,0.85
oca_z,cfo_growth_z,0.1,15,5,50,30,12m-1m,18.78,68.75,0.273,0.629,0.662
oca_z,cfo_growth_z,0.1,5,5,70,20,6m,18.76,71.51,0.262,0.623,0.645
oca_z,cfo_growth_z,0.1,5,5,70,20,6m-1m,0.78,78.02,0.01,0.333,0.355
oca_z,cfo_growth_z,0.1,5,5,70,20,12m,44.28,64.0,0.692,0.954,0.988
oca_z,cfo_growth_z,0.1,5,5,70,20,12m-1m,35.18,66.83,0.526,0.839,0.866
oca_z,cfo_growth_z,0.1,10,10,55,25,6m,9.93,78.44,0.127,0.482,0.538
oca_z,cfo_growth_z,0.1,10,10,55,25,6m-1m,-1.91,79.59,-0.024,0.28,0.304
oca_z,cfo_growth_z,0.1,10,10,55,25,12m,41.52,57.35,0.724,0.922,1.005
oca_z,cfo_growth_z,0.1,10,10,55,25,12m-1m,42.68,60.09,0.71,0.939,1.004
oca_z,cfo_growth_z,0.1,10,10,20,60,6m,25.49,71.36,0.357,0.713,0.781
oca_z,cfo_growth_z,0.1,10,10,20,60,6m-1m,2.53,74.41,0.034,0.363,0.407
oca_z,cfo_growth_z,0.1,10,10,20,60,12m,-16.46,77.7,-0.212,0.018,0.02
oca_z,cfo_growth_z,0.1,10,10,20,60,12m-1m,3.28,66.04,0.05,0.368,0.404
oca_z,cfo_growth_z,0.1,15,10,20,55,6m,0.73,72.61,0.01,0.341,0.378
oca_z,cfo_growth_z,0.1,15,10,20,55,6m-1m,-2.86,80.47,-0.036,0.275,0.31
oca_z,cfo_growth_z,0.1,15,10,20,55,12m,-13.35,75.88,-0.176,0.09,0.098
oca_z,cfo_growth_z,0.1,15,10,20,55,12m-1m,-7.77,72.02,-0.108,0.163,0.18
oca_z,cfo_growth_z,0.1,10,5,25,60,6m,10.99,68.89,0.16,0.484,0.567
oca_z,cfo_growth_z,0.1,10,5,25,60,6m-1m,-5.82,78.62,-0.074,0.212,0.228
oca_z,cfo_growth_z,0.1,10,5,25,60,12m,-11.17,75.89,-0.147,0.134,0.147
oca_z,cfo_growth_z,0.1,10,5,25,60,12m-1m,3.62,70.31,0.052,0.387,0.409
oca_z,cfo_growth_z,0.1,20,10,15,55,6m,-11.94,72.9,-0.164,0.102,0.119
oca_z,cfo_growth_z,0.1,20,10,15,55,6m-1m,-11.62,82.2,-0.141,0.1,0.119
oca_z,cfo_growth_z,0.1,20,10,15,55,12m,-20.02,77.95,-0.257,-0.073,-0.079
oca_z,cfo_growth_z,0.1,20,10,15,55,12m-1m,-1.91,69.59,-0.027,0.27,0.292
oca_z,cfo_growth_z,0.1,25,25,25,25,6m,-3.0,71.88,-0.042,0.266,0.308
oca_z,cfo_growth_z,0.1,25,25,25,25,6m-1m,12.04,71.16,0.169,0.523,0.585
oca_z,cfo_growth_z,0.1,25,25,25,25,12m,-1.29,78.49,-0.016,0.319,0.34
oca_z,cfo_growth_z,0.1,25,25,25,25,12m-1m,0.12,82.18,0.001,0.345,0.37
oca_z,cfo_growth_z,0.1,20,20,30,30,6m,-0.82,73.03,-0.011,0.292,0.324
oca_z,cfo_growth_z,0.1,20,20,30,30,6m-1m,-4.68,81.09,-0.058,0.218,0.24
oca_z,cfo_growth_z,0.1,20,20,30,30,12m,-4.98,76.83,-0.065,0.238,0.267
oca_z,cfo_growth_z,0.1,20,20,30,30,12m-1m,0.74,77.25,0.01,0.323,0.36
oca_z,cfo_growth_z,0.1,20,20,20,40,6m,2.44,74.06,0.033,0.353,0.394
oca_z,cfo_growth_z,0.1,20,20,20,40,6m-1m,1.98,76.9,0.026,0.346,0.386
oca_z,cfo_growth_z,0.1,20,20,20,40,12m,-12.84,75.1,-0.171,0.091,0.1
oca_z,cfo_growth_z,0.1,20,20,20,40,12m-1m,-11.37,78.25,-0.145,0.077,0.086
oca_z,cfo_growth_z,0.1,30,5,50,15,6m,-5.92,78.59,-0.075,0.208,0.232
oca_z,cfo_growth_z,0.1,30,5,50,15,6m-1m,-17.5,79.24,-0.221,-0.045,-0.049
oca_z,cfo_growth_z,0.1,30,5,50,15,12m,18.94,57.56,0.329,0.628,0.672
oca_z,cfo_growth_z,0.1,30,5,50,15,12m-1m,8.74,67.01,0.13,0.471,0.5
oca_z,cfo_growth_z,0.1,5,30,15,50,6m,58.01,49.56,1.17,1.14,1.446
oca_z,cfo_growth_z,0.1,5,30,15,50,6m-1m,38.46,51.15,0.752,0.879,1.18
oca_z,cfo_growth_z,0.1,5,30,15,50,12m,11.4,63.32,0.18,0.5,0.59
oca_z,cfo_growth_z,0.1,5,30,15,50,12m-1m,25.48,55.85,0.456,0.702,0.907
oca_z,cfo_growth_z,0.1,15,15,45,25,6m,-5.42,75.29,-0.072,0.219,0.239
oca_z,cfo_growth_z,0.1,15,15,45,25,6m-1m,-16.1,83.9,-0.192,0.003,0.003
oca_z,cfo_growth_z,0.1,15,15,45,25,12m,50.61,56.27,0.899,1.023,1.1
oca_z,cfo_growth_z,0.1,15,15,45,25,12m-1m,45.26,58.9,0.768,0.964,1.051
oca_z,cfo_growth_z,0.2,40,10,30,20,6m,-11.05,65.04,-0.17,0.099,0.107
oca_z,cfo_growth_z,0.2,40,10,30,20,6m-1m,-22.63,69.47,-0.326,-0.159,-0.18
oca_z,cfo_growth_z,0.2,40,10,30,20,12m,9.57,58.52,0.164,0.477,0.529
oca_z,cfo_growth_z,0.2,40,10,30,20,12m-1m,-3.1,63.21,-0.049,0.255,0.268
oca_z,cfo_growth_z,0.2,35,15,25,25,6m,-15.48,71.17,-0.218,0.02,0.023
oca_z,cfo_growth_z,0.2,35,15,25,25,6m-1m,-17.33,68.23,-0.254,-0.04,-0.047
oca_z,cfo_growth_z,0.2,35,15,25,25,12m,-21.6,75.19,-0.287,-0.147,-0.156
oca_z,cfo_growth_z,0.2,35,15,25,25,12m-1m,-23.54,76.5,-0.308,-0.203,-0.206
oca_z,cfo_growth_z,0.2,30,10,30,30,6m,-17.97,74.53,-0.241,-0.051,-0.059
oca_z,cfo_growth_z,0.2,30,10,30,30,6m-1m,-8.55,70.71,-0.121,0.156,0.189
oca_z,cfo_growth_z,0.2,30,10,30,30,12m,-16.68,68.05,-0.245,-0.008,-0.008
oca_z,cfo_growth_z,0.2,30,10,30,30,12m-1m,-20.83,80.0,-0.26,-0.101,-0.106
oca_z,cfo_growth_z,0.2,10,40,30,20,6m,29.87,64.67,0.462,0.782,0.849
oca_z,cfo_growth_z,0.2,10,40,30,20,6m-1m,22.25,67.57,0.329,0.674,0.741
oca_z,cfo_growth_z,0.2,10,40,30,20,12m,42.04,67.31,0.625,0.935,0.998
oca_z,cfo_growth_z,0.2,10,40,30,20,12m-1m,27.93,78.7,0.355,0.76,0.777
oca_z,cfo_growth_z,0.2,15,35,25,25,6m,49.08,55.71,0.881,1.028,1.349
oca_z,cfo_growth_z,0.2,15,35,25,25,6m-1m,34.36,61.69,0.557,0.828,1.107
oca_z,cfo_growth_z,0.2,15,35,25,25,12m,38.99,74.12,0.526,0.893,0.922
oca_z,cfo_growth_z,0.2,15,35,25,25,12m-1m,36.65,74.9,0.489,0.861,0.9
oca_z,cfo_growth_z,0.2,20,30,20,30,6m,32.48,61.71,0.526,0.802,1.022
oca_z,cfo_growth_z,0.2,20,30,20,30,6m-1m,25.23,69.7,0.362,0.698,0.918
oca_z,cfo_growth_z,0.2,20,30,20,30,12m,16.84,69.49,0.242,0.607,0.66
oca_z,cfo_growth_z,0.2,20,30,20,30,12m-1m,31.34,58.11,0.539,0.792,1.023
oca_z,cfo_growth_z,0.2,10,10,60,20,6m,11.36,63.33,0.179,0.507,0.547
oca_z,cfo_growth_z,0.2,10,10,60,20,6m-1m,-3.75,73.86,-0.051,0.248,0.262
oca_z,cfo_growth_z,0.2,10,10,60,20,12m,39.67,47.84,0.829,0.901,0.995
oca_z,cfo_growth_z,0.2,10,10,60,20,12m-1m,35.16,62.66,0.561,0.841,0.892
oca_z,cfo_growth_z,0.2,15,5,50,30,6m,18.84,73.88,0.255,0.618,0.702
oca_z,cfo_growth_z,0.2,15,5,50,30,6m-1m,-2.26,78.22,-0.029,0.265,0.293
oca_z,cfo_growth_z,0.2,15,5,50,30,12m,64.68,64.0,1.011,1.136,1.267
oca_z,cfo_growth_z,0.2,15,5,50,30,12m-1m,10.9,68.07,0.16,0.504,0.544
oca_z,cfo_growth_z,0.2,5,5,70,20,6m,19.38,67.74,0.286,0.628,0.662
oca_z,cfo_growth_z,0.2,5,5,70,20,6m-1m,24.22,68.11,0.356,0.699,0.77
oca_z,cfo_growth_z,0.2,5,5,70,20,12m,29.68,73.43,0.404,0.767,0.786
oca_z,cfo_growth_z,0.2,5,5,70,20,12m-1m,35.54,74.72,0.476,0.84,0.871
oca_z,cfo_growth_z,0.2,10,10,55,25,6m,2.44,69.85,0.035,0.36,0.391
oca_z,cfo_growth_z,0.2,10,10,55,25,6m-1m,5.88,73.53,0.08,0.408,0.453
oca_z,cfo_growth_z,0.2,10,10,55,25,12m,60.44,62.18,0.972,1.123,1.139
oca_z,cfo_growth_z,0.2,10,10,55,25,12m-1m,67.16,62.76,1.07,1.197,1.289
oca_z,cfo_growth_z,0.2,10,10,20,60,6m,30.02,73.31,0.409,0.772,0.85
oca_z,cfo_growth_z,0.2,10,10,20,60,6m-1m,2.88,71.59,0.04,0.365,0.393
oca_z,cfo_growth_z,0.2,10,10,20,60,12m,-13.2,76.44,-0.173,0.092,0.101
oca_z,cfo_growth_z,0.2,10,10,20,60,12m-1m,-3.15,69.34,-0.045,0.234,0.268
oca_z,cfo_growth_z,0.2,15,10,20,55,6m,14.22,72.91,0.195,0.551,0.611
oca_z,cfo_growth_z,0.2,15,10,20,55,6m-1m,-3.96,82.66,-0.048,0.25,0.278
oca_z,cfo_growth_z,0.2,15,10,20,55,12m,-2.91,69.87,-0.042,0.283,0.309
oca_z,cfo_growth_z,0.2,15,10,20,55,12m-1m,-5.35,69.47,-0.077,0.211,0.233
oca_z,cfo_growth_z,0.2,10,5,25,60,6m,9.95,69.51,0.143,0.464,0.54
oca_z,cfo_growth_z,0.2,10,5,25,60,6m-1m,12.46,72.64,0.172,0.501,0.614
oca_z,cfo_growth_z,0.2,10,5,25,60,12m,-7.24,73.99,-0.098,0.207,0.225
oca_z,cfo_growth_z,0.2,10,5,25,60,12m-1m,4.07,67.27,0.06,0.385,0.419
oca_z,cfo_growth_z,0.2,20,10,15,55,6m,-11.1,69.77,-0.159,0.108,0.122
oca_z,cfo_growth_z,0.2,20,10,15,55,6m-1m,-15.66,81.39,-0.192,0.028,0.032
oca_z,cfo_growth_z,0.2,20,10,15,55,12m,-11.2,71.91,-0.156,0.092,0.103
oca_z,cfo_growth_z,0.2,20,10,15,55,12m-1m,-2.78,67.96,-0.041,0.255,0.274
oca_z,cfo_growth_z,0.2,25,25,25,25,6m,12.77,69.06,0.185,0.525,0.606
oca_z,cfo_growth_z,0.2,25,25,25,25,6m-1m,6.33,73.97,0.086,0.423,0.481
oca_z,cfo_growth_z,0.2,25,25,25,25,12m,-7.77,82.23,-0.094,0.229,0.235
oca_z,cfo_growth_z,0.2,25,25,25,25,12m-1m,-0.02,78.52,-0.0,0.331,0.356
oca_z,cfo_growth_z,0.2,20,20,30,30,6m,17.08,65.09,0.262,0.593,0.661
oca_z,cfo_growth_z,0.2,20,20,30,30,6m-1m,14.3,74.02,0.193,0.55,0.614
oca_z,cfo_growth_z,0.2,20,20,30,30,12m,-2.64,76.18,-0.035,0.301,0.325
oca_z,cfo_growth_z,0.2,20,20,30,30,12m-1m,-13.14,79.47,-0.165,0.056,0.063
oca_z,cfo_growth_z,0.2,20,20,20,40,6m,1.39,73.79,0.019,0.332,0.37
oca_z,cfo_growth_z,0.2,20,20,20,40,6m-1m,-8.48,78.79,-0.108,0.149,0.165
oca_z,cfo_growth_z,0.2,20,20,20,40,12m,-13.22,74.41,-0.178,0.082,0.09
oca_z,cfo_growth_z,0.2,20,20,20,40,12m-1m,-0.25,75.11,-0.003,0.297,0.328
oca_z,cfo_growth_z,0.2,30,5,50,15,6m,20.66,71.07,0.291,0.642,0.761
oca_z,cfo_growth_z,0.2,30,5,50,15,6m-1m,6.34,74.11,0.086,0.419,0.496
oca_z,cfo_growth_z,0.2,30,5,50,15,12m,20.98,58.02,0.362,0.651,0.713
oca_z,cfo_growth_z,0.2,30,5,50,15,12m-1m,5.39,72.89,0.074,0.411,0.445
oca_z,cfo_growth_z,0.2,5,30,15,50,6m,50.09,52.66,0.951,1.041,1.331
oca_z,cfo_growth_z,0.2,5,30,15,50,6m-1m,50.54,47.72,1.059,1.035,1.392
oca_z,cfo_growth_z,0.2,5,30,15,50,12m,15.41,60.52,0.255,0.563,0.644
oca_z,cfo_growth_z,0.2,5,30,15,50,12m-1m,21.66,64.91,0.334,0.652,0.785
oca_z,cfo_growth_z,0.2,15,15,45,25,6m,1.62,76.0,0.021,0.35,0.378
oca_z,cfo_growth_z,0.2,15,15,45,25,6m-1m,21.24,67.25,0.316,0.659,0.721
oca_z,cfo_growth_z,0.2,15,15,45,25,12m,31.26,62.09,0.503,0.806,0.823
oca_z,cfo_growth_z,0.2,15,15,45,25,12m-1m,47.55,59.86,0.794,0.998,1.058
oca_z,cfo_growth_z,0.3,40,10,30,20,6m,-11.39,70.57,-0.161,0.085,0.096
oca_z,cfo_growth_z,0.3,40,10,30,20,6m-1m,-23.47,74.27,-0.316,-0.191,-0.213
oca_z,cfo_growth_z,0.3,40,10,30,20,12m,-4.73,61.88,-0.076,0.212,0.235
oca_z,cfo_growth_z,0.3,40,10,30,20,12m-1m,11.77,49.08,0.24,0.506,0.567
oca_z,cfo_growth_z,0.3,35,15,25,25,6m,-14.27,69.2,-0.206,0.036,0.04
oca_z,cfo_growth_z,0.3,35,15,25,25,6m-1m,-17.68,70.63,-0.25,-0.051,-0.058
oca_z,cfo_growth_z,0.3,35,15,25,25,12m,3.32,62.66,0.053,0.379,0.406
oca_z,cfo_growth_z,0.3,35,15,25,25,12m-1m,-12.87,73.37,-0.175,0.029,0.03
oca_z,cfo_growth_z,0.3,30,10,30,30,6m,-23.73,75.74,-0.313,-0.163,-0.188
oca_z,cfo_growth_z,0.3,30,10,30,30,6m-1m,0.35,73.69,0.005,0.323,0.381
oca_z,cfo_growth_z,0.3,30,10,30,30,12m,-14.13,70.9,-0.199,0.07,0.074
oca_z,cfo_growth_z,0.3,30,10,30,30,12m-1m,-19.5,79.02,-0.247,-0.082,-0.086
oca_z,cfo_growth_z,0.3,10,40,30,20,6m,34.39,65.6,0.524,0.838,0.907
oca_z,cfo_growth_z,0.3,10,40,30,20,6m-1m,28.27,66.47,0.425,0.757,0.831
oca_z,cfo_growth_z,0.3,10,40,30,20,12m,40.71,65.73,0.619,0.92,0.978
oca_z,cfo_growth_z,0.3,10,40,30,20,12m-1m,30.08,74.45,0.404,0.788,0.841
oca_z,cfo_growth_z,0.3,15,35,25,25,6m,35.73,51.43,0.695,0.846,1.106
oca_z,cfo_growth_z,0.3,15,35,25,25,6m-1m,26.07,61.86,0.421,0.709,0.931
oca_z,cfo_growth_z,0.3,15,35,25,25,12m,63.43,64.76,0.98,1.164,1.258
oca_z,cfo_growth_z,0.3,15,35,25,25,12m-1m,24.43,76.52,0.319,0.713,0.74
oca_z,cfo_growth_z,0.3,20,30,20,30,6m,38.32,59.08,0.649,0.888,1.141
oca_z,cfo_growth_z,0.3,20,30,20,30,6m-1m,19.32,73.19,0.264,0.606,0.797
oca_z,cfo_growth_z,0.3,20,30,20,30,12m,35.57,68.07,0.523,0.854,0.919
oca_z,cfo_growth_z,0.3,20,30,20,30,12m-1m,27.6,63.54,0.434,0.756,0.815
oca_z,cfo_growth_z,0.3,10,10,60,20,6m,31.66,63.04,0.502,0.789,0.904
oca_z,cfo_growth_z,0.3,10,10,60,20,6m-1m,4.19,71.45,0.059,0.371,0.409
oca_z,cfo_growth_z,0.3,10,10,60,20,12m,47.58,65.19,0.73,0.991,1.12
oca_z,cfo_growth_z,0.3,10,10,60,20,12m-1m,30.33,69.57,0.436,0.79,0.822
oca_z,cfo_growth_z,0.3,15,5,50,30,6m,31.73,59.39,0.534,0.794,0.894
