label,gr,mom,v,q,g,m,cagr,mdd,calmar,sharpe,sortino
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m,20,10,40,30,70.38,56.89,1.237,1.194,1.537
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m,15,5,55,25,108.47,46.13,2.351,1.534,1.936
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m-1m,15,5,60,20,90.17,45.63,1.976,1.395,1.78
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m-1m,10,0,70,20,144.3,45.9,3.144,1.806,2.248
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m-1m,10,5,65,20,98.67,44.73,2.206,1.533,1.779
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m-1m,20,5,55,20,70.28,57.63,1.22,1.203,1.545
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m-1m,15,0,60,25,82.33,50.28,1.637,1.317,1.649
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m-1m,10,5,55,30,71.38,51.02,1.399,1.224,1.516
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m-1m,15,10,50,25,80.53,58.4,1.379,1.306,1.645
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m-1m,10,0,65,25,120.38,42.44,2.836,1.632,2.057
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m-1m,20,0,50,30,84.03,50.14,1.676,1.333,1.646
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m-1m,5,5,70,20,94.68,51.66,1.833,1.481,1.754
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m-1m,15,5,50,30,70.56,57.77,1.221,1.188,1.522
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m-1m,10,10,50,30,59.75,55.33,1.08,1.097,1.429
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m-1m,25,5,45,25,48.93,56.92,0.86,0.983,1.239
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m-1m,20,10,40,30,80.01,47.17,1.696,1.308,1.718
atk_3f_rev_oca_opm,0.7/0.2/0.1,6m-1m,15,5,55,25,55.94,57.39,0.975,1.054,1.344
atk_3f_rev_oca_opm,0.7/0.2/0.1,12m,15,5,60,20,171.37,42.69,4.015,1.978,2.49
atk_3f_rev_oca_opm,0.7/0.2/0.1,12m,10,0,70,20,163.08,46.13,3.535,1.903,2.45
atk_3f_rev_oca_opm,0.7/0.2/0.1,12m,10,5,65,20,148.8,46.13,3.225,1.874,2.29
atk_3f_rev_oca_opm,0.7/0.2/0.1,12m,20,5,55,20,159.75,46.13,3.463,1.87,2.381
atk_3f_rev_oca_opm,0.7/0.2/0.1,12m,15,0,60,25,190.79,45.9,4.156,2.04,2.62
atk_3f_rev_oca_opm,0.7/0.2/0.1,12m,10,5,55,30,225.18,45.9,4.905,2.222,2.829
atk_3f_rev_oca_opm,0.7/0.2/0.1,12m,15,10,50,25,153.69,48.58,3.164,1.824,2.343
atk_3f_rev_oca_opm,0.7/0.2/0.1,12m,10,0,65,25,177.73,45.9,3.872,1.997,2.52
atk_3f_rev_oca_opm,0.7/0.2/0.1,12m,20,0,50,30,174.0,42.23,4.121,1.915,2.482
atk_3f_rev_oca_opm,0.7/0.2/0.1,12m,5,5,70,20,66.9,56.12,1.192,1.182,1.478
