gs1,gs2,gr,v,q,g,m,mom,cagr,mdd,cal,sh,sort
rev_z,op_margin_z,0.0,15,10,20,55,6m,8.66,73.94,0.117,0.442,0.541
rev_z,op_margin_z,0.0,15,10,20,55,6m-1m,13.8,69.53,0.199,0.524,0.64
rev_z,op_margin_z,0.0,15,10,20,55,12m,3.74,59.98,0.062,0.354,0.444
rev_z,op_margin_z,0.0,15,10,20,55,12m-1m,-4.58,61.66,-0.074,0.212,0.239
rev_z,op_margin_z,0.0,10,5,25,60,6m,34.7,67.63,0.513,0.807,1.02
rev_z,op_margin_z,0.0,10,5,25,60,6m-1m,21.51,73.04,0.294,0.637,0.769
rev_z,op_margin_z,0.0,10,5,25,60,12m,22.95,50.24,0.457,0.653,0.825
rev_z,op_margin_z,0.0,10,5,25,60,12m-1m,19.52,52.41,0.372,0.604,0.736
rev_z,op_margin_z,0.0,20,10,15,55,6m,0.6,67.21,0.009,0.306,0.383
rev_z,op_margin_z,0.0,20,10,15,55,6m-1m,15.22,70.51,0.216,0.547,0.647
rev_z,op_margin_z,0.0,20,10,15,55,12m,20.84,54.53,0.382,0.622,0.789
rev_z,op_margin_z,0.0,20,10,15,55,12m-1m,-25.39,73.85,-0.344,-0.238,-0.261
rev_z,op_margin_z,0.0,25,25,25,25,6m,19.59,69.24,0.283,0.607,0.779
rev_z,op_margin_z,0.0,25,25,25,25,6m-1m,-0.16,69.97,-0.002,0.261,0.333
rev_z,op_margin_z,0.0,25,25,25,25,12m,29.71,63.01,0.472,0.765,0.871
rev_z,op_margin_z,0.0,25,25,25,25,12m-1m,28.94,59.92,0.483,0.759,0.85
rev_z,op_margin_z,0.0,20,20,30,30,6m,54.93,58.74,0.935,1.082,1.428
rev_z,op_margin_z,0.0,20,20,30,30,6m-1m,40.03,57.51,0.696,0.909,1.166
rev_z,op_margin_z,0.0,20,20,30,30,12m,90.86,45.71,1.988,1.392,1.942
rev_z,op_margin_z,0.0,20,20,30,30,12m-1m,61.58,52.18,1.18,1.119,1.402
rev_z,op_margin_z,0.0,20,20,20,40,6m,44.17,47.35,0.933,0.96,1.231
rev_z,op_margin_z,0.0,20,20,20,40,6m-1m,-4.8,73.61,-0.065,0.189,0.231
rev_z,op_margin_z,0.0,20,20,20,40,12m,46.5,50.25,0.925,0.951,1.159
rev_z,op_margin_z,0.0,20,20,20,40,12m-1m,8.08,60.62,0.133,0.439,0.517
rev_z,op_margin_z,0.0,30,5,50,15,6m,21.06,59.14,0.356,0.642,0.811
rev_z,op_margin_z,0.0,30,5,50,15,6m-1m,-7.88,72.26,-0.109,0.08,0.101
rev_z,op_margin_z,0.0,30,5,50,15,12m,10.39,55.5,0.187,0.456,0.572
rev_z,op_margin_z,0.0,30,5,50,15,12m-1m,-3.3,64.99,-0.051,0.202,0.234
rev_z,op_margin_z,0.0,5,30,15,50,6m,79.11,50.5,1.567,1.333,1.811
rev_z,op_margin_z,0.0,5,30,15,50,6m-1m,16.36,59.01,0.277,0.557,0.719
rev_z,op_margin_z,0.0,5,30,15,50,12m,26.14,53.16,0.492,0.711,0.847
rev_z,op_margin_z,0.0,5,30,15,50,12m-1m,11.18,58.07,0.192,0.485,0.584
rev_z,op_margin_z,0.0,15,15,45,25,6m,24.87,64.59,0.385,0.686,0.919
rev_z,op_margin_z,0.0,15,15,45,25,6m-1m,32.37,67.05,0.483,0.78,1.087
rev_z,op_margin_z,0.0,15,15,45,25,12m,47.83,60.67,0.788,0.958,1.283
rev_z,op_margin_z,0.0,15,15,45,25,12m-1m,30.84,65.22,0.473,0.758,1.001
rev_z,op_margin_z,0.1,40,10,30,20,6m,-15.52,71.4,-0.217,-0.027,-0.029
rev_z,op_margin_z,0.1,40,10,30,20,6m-1m,2.5,72.88,0.034,0.379,0.379
rev_z,op_margin_z,0.1,40,10,30,20,12m,-16.62,73.53,-0.226,-0.051,-0.053
rev_z,op_margin_z,0.1,40,10,30,20,12m-1m,-5.01,68.82,-0.073,0.15,0.164
rev_z,op_margin_z,0.1,35,15,25,25,6m,1.12,72.79,0.015,0.315,0.361
rev_z,op_margin_z,0.1,35,15,25,25,6m-1m,5.88,69.37,0.085,0.414,0.444
rev_z,op_margin_z,0.1,35,15,25,25,12m,21.94,61.37,0.358,0.664,0.727
rev_z,op_margin_z,0.1,35,15,25,25,12m-1m,-3.78,63.53,-0.06,0.2,0.219
rev_z,op_margin_z,0.1,30,10,30,30,6m,7.22,65.57,0.11,0.408,0.512
rev_z,op_margin_z,0.1,30,10,30,30,6m-1m,32.22,62.76,0.513,0.812,1.0
rev_z,op_margin_z,0.1,30,10,30,30,12m,15.74,52.93,0.297,0.544,0.704
rev_z,op_margin_z,0.1,30,10,30,30,12m-1m,30.45,44.65,0.682,0.733,1.053
rev_z,op_margin_z,0.1,10,40,30,20,6m,40.01,45.79,0.874,0.933,1.227
rev_z,op_margin_z,0.1,10,40,30,20,6m-1m,34.21,45.33,0.755,0.837,1.11
rev_z,op_margin_z,0.1,10,40,30,20,12m,69.1,45.58,1.516,1.261,1.695
rev_z,op_margin_z,0.1,10,40,30,20,12m-1m,40.4,50.58,0.799,0.912,1.226
rev_z,op_margin_z,0.1,15,35,25,25,6m,53.38,52.53,1.016,1.076,1.429
rev_z,op_margin_z,0.1,15,35,25,25,6m-1m,24.69,63.61,0.388,0.69,0.912
rev_z,op_margin_z,0.1,15,35,25,25,12m,57.79,45.7,1.265,1.127,1.499
rev_z,op_margin_z,0.1,15,35,25,25,12m-1m,41.78,46.75,0.894,0.928,1.244
rev_z,op_margin_z,0.1,20,30,20,30,6m,15.33,66.02,0.232,0.54,0.684
rev_z,op_margin_z,0.1,20,30,20,30,6m-1m,24.88,60.48,0.411,0.689,0.871
rev_z,op_margin_z,0.1,20,30,20,30,12m,56.79,52.11,1.09,1.11,1.27
rev_z,op_margin_z,0.1,20,30,20,30,12m-1m,32.77,57.33,0.572,0.812,0.931
rev_z,op_margin_z,0.1,10,10,60,20,6m,17.15,73.54,0.233,0.577,0.696
rev_z,op_margin_z,0.1,10,10,60,20,6m-1m,25.54,76.0,0.336,0.704,0.847
rev_z,op_margin_z,0.1,10,10,60,20,12m,22.1,72.63,0.304,0.653,0.787
rev_z,op_margin_z,0.1,10,10,60,20,12m-1m,19.52,74.83,0.261,0.613,0.743
rev_z,op_margin_z,0.1,15,5,50,30,6m,34.51,67.51,0.511,0.81,1.019
rev_z,op_margin_z,0.1,15,5,50,30,6m-1m,23.05,77.92,0.296,0.657,0.847
rev_z,op_margin_z,0.1,15,5,50,30,12m,73.66,59.76,1.232,1.226,1.658
rev_z,op_margin_z,0.1,15,5,50,30,12m-1m,65.96,52.42,1.258,1.094,1.627
rev_z,op_margin_z,0.1,5,5,70,20,6m,25.5,74.61,0.342,0.696,0.851
rev_z,op_margin_z,0.1,5,5,70,20,6m-1m,14.57,79.84,0.182,0.539,0.641
rev_z,op_margin_z,0.1,5,5,70,20,12m,31.22,64.28,0.486,0.783,0.958
rev_z,op_margin_z,0.1,5,5,70,20,12m-1m,15.01,74.72,0.201,0.544,0.656
rev_z,op_margin_z,0.1,10,10,55,25,6m,16.02,75.93,0.211,0.555,0.706
rev_z,op_margin_z,0.1,10,10,55,25,6m-1m,20.54,75.4,0.272,0.624,0.789
rev_z,op_margin_z,0.1,10,10,55,25,12m,70.53,59.93,1.177,1.194,1.62
rev_z,op_margin_z,0.1,10,10,55,25,12m-1m,33.03,67.27,0.491,0.808,1.024
rev_z,op_margin_z,0.1,10,10,20,60,6m,41.7,60.48,0.689,0.896,1.124
rev_z,op_margin_z,0.1,10,10,20,60,6m-1m,34.53,54.81,0.63,0.814,1.016
rev_z,op_margin_z,0.1,10,10,20,60,12m,23.01,49.82,0.462,0.651,0.832
rev_z,op_margin_z,0.1,10,10,20,60,12m-1m,13.16,59.23,0.222,0.518,0.598
rev_z,op_margin_z,0.1,15,10,20,55,6m,33.36,68.87,0.484,0.79,0.986
rev_z,op_margin_z,0.1,15,10,20,55,6m-1m,21.42,69.12,0.31,0.635,0.751
rev_z,op_margin_z,0.1,15,10,20,55,12m,22.19,54.4,0.408,0.639,0.819
rev_z,op_margin_z,0.1,15,10,20,55,12m-1m,4.33,57.72,0.075,0.373,0.412
rev_z,op_margin_z,0.1,10,5,25,60,6m,35.02,66.98,0.523,0.811,1.029
rev_z,op_margin_z,0.1,10,5,25,60,6m-1m,18.65,72.86,0.256,0.599,0.705
rev_z,op_margin_z,0.1,10,5,25,60,12m,28.2,53.26,0.529,0.723,0.941
rev_z,op_margin_z,0.1,10,5,25,60,12m-1m,27.41,51.71,0.53,0.715,0.874
rev_z,op_margin_z,0.1,20,10,15,55,6m,11.05,68.72,0.161,0.478,0.596
rev_z,op_margin_z,0.1,20,10,15,55,6m-1m,11.02,70.04,0.157,0.485,0.575
rev_z,op_margin_z,0.1,20,10,15,55,12m,24.58,49.86,0.493,0.677,0.862
rev_z,op_margin_z,0.1,20,10,15,55,12m-1m,-5.63,69.82,-0.081,0.211,0.245
rev_z,op_margin_z,0.1,25,25,25,25,6m,15.36,67.11,0.229,0.539,0.703
rev_z,op_margin_z,0.1,25,25,25,25,6m-1m,9.13,70.1,0.13,0.435,0.546
rev_z,op_margin_z,0.1,25,25,25,25,12m,18.27,61.09,0.299,0.603,0.679
rev_z,op_margin_z,0.1,25,25,25,25,12m-1m,32.89,54.59,0.603,0.815,0.927
rev_z,op_margin_z,0.1,20,20,30,30,6m,60.48,52.11,1.161,1.122,1.573
rev_z,op_margin_z,0.1,20,20,30,30,6m-1m,55.12,53.33,1.034,1.094,1.446
rev_z,op_margin_z,0.1,20,20,30,30,12m,70.77,46.66,1.517,1.202,1.708
rev_z,op_margin_z,0.1,20,20,30,30,12m-1m,71.75,48.46,1.481,1.224,1.658
rev_z,op_margin_z,0.1,20,20,20,40,6m,36.86,62.89,0.586,0.858,1.073
rev_z,op_margin_z,0.1,20,20,20,40,6m-1m,2.29,70.49,0.032,0.319,0.39
rev_z,op_margin_z,0.1,20,20,20,40,12m,72.27,50.23,1.439,1.228,1.505
rev_z,op_margin_z,0.1,20,20,20,40,12m-1m,6.34,65.13,0.097,0.413,0.489
rev_z,op_margin_z,0.1,30,5,50,15,6m,41.82,54.04,0.774,0.947,1.201
rev_z,op_margin_z,0.1,30,5,50,15,6m-1m,2.93,67.89,0.043,0.321,0.374
rev_z,op_margin_z,0.1,30,5,50,15,12m,35.19,43.16,0.815,0.864,1.114
rev_z,op_margin_z,0.1,30,5,50,15,12m-1m,40.03,43.19,0.927,0.938,1.158
rev_z,op_margin_z,0.1,5,30,15,50,6m,84.33,50.16,1.681,1.388,1.862
rev_z,op_margin_z,0.1,5,30,15,50,6m-1m,27.94,59.75,0.468,0.725,0.959
rev_z,op_margin_z,0.1,5,30,15,50,12m,22.78,54.07,0.421,0.664,0.792
rev_z,op_margin_z,0.1,5,30,15,50,12m-1m,11.5,57.3,0.201,0.491,0.586
rev_z,op_margin_z,0.1,15,15,45,25,6m,39.05,64.37,0.607,0.882,1.194
rev_z,op_margin_z,0.1,15,15,45,25,6m-1m,42.27,63.79,0.663,0.911,1.247
rev_z,op_margin_z,0.1,15,15,45,25,12m,54.89,57.71,0.951,1.038,1.392
rev_z,op_margin_z,0.1,15,15,45,25,12m-1m,38.62,63.68,0.607,0.859,1.123
rev_z,op_margin_z,0.2,40,10,30,20,6m,-18.02,78.98,-0.228,-0.027,-0.027
rev_z,op_margin_z,0.2,40,10,30,20,6m-1m,8.94,70.94,0.126,0.492,0.511
rev_z,op_margin_z,0.2,40,10,30,20,12m,-16.8,73.25,-0.229,-0.048,-0.05
rev_z,op_margin_z,0.2,40,10,30,20,12m-1m,-6.65,72.77,-0.091,0.124,0.133
rev_z,op_margin_z,0.2,35,15,25,25,6m,5.4,64.34,0.084,0.392,0.455
rev_z,op_margin_z,0.2,35,15,25,25,6m-1m,16.66,67.27,0.248,0.575,0.695
rev_z,op_margin_z,0.2,35,15,25,25,12m,1.4,59.74,0.023,0.316,0.351
rev_z,op_margin_z,0.2,35,15,25,25,12m-1m,11.7,60.32,0.194,0.486,0.607
rev_z,op_margin_z,0.2,30,10,30,30,6m,21.15,65.59,0.322,0.634,0.793
rev_z,op_margin_z,0.2,30,10,30,30,6m-1m,43.11,59.95,0.719,0.965,1.225
rev_z,op_margin_z,0.2,30,10,30,30,12m,46.46,49.87,0.932,0.918,1.288
rev_z,op_margin_z,0.2,30,10,30,30,12m-1m,62.59,44.27,1.414,1.089,1.606
rev_z,op_margin_z,0.2,10,40,30,20,6m,38.68,49.46,0.782,0.902,1.211
rev_z,op_margin_z,0.2,10,40,30,20,6m-1m,36.7,49.52,0.741,0.873,1.163
rev_z,op_margin_z,0.2,10,40,30,20,12m,60.5,45.58,1.327,1.168,1.564
rev_z,op_margin_z,0.2,10,40,30,20,12m-1m,54.49,45.11,1.208,1.095,1.46
rev_z,op_margin_z,0.2,15,35,25,25,6m,52.34,46.69,1.121,1.063,1.405
rev_z,op_margin_z,0.2,15,35,25,25,6m-1m,21.05,62.87,0.335,0.632,0.836
rev_z,op_margin_z,0.2,15,35,25,25,12m,42.23,57.98,0.728,0.92,1.094
rev_z,op_margin_z,0.2,15,35,25,25,12m-1m,40.44,57.98,0.697,0.898,1.067
rev_z,op_margin_z,0.2,20,30,20,30,6m,21.3,67.86,0.314,0.637,0.771
rev_z,op_margin_z,0.2,20,30,20,30,6m-1m,17.98,62.31,0.288,0.584,0.731
rev_z,op_margin_z,0.2,20,30,20,30,12m,55.18,53.03,1.041,1.083,1.257
rev_z,op_margin_z,0.2,20,30,20,30,12m-1m,42.54,54.67,0.778,0.924,1.093
rev_z,op_margin_z,0.2,10,10,60,20,6m,-3.89,82.21,-0.047,0.221,0.256
rev_z,op_margin_z,0.2,10,10,60,20,6m-1m,23.09,74.81,0.309,0.67,0.77
rev_z,op_margin_z,0.2,10,10,60,20,12m,26.68,70.88,0.376,0.718,0.838
rev_z,op_margin_z,0.2,10,10,60,20,12m-1m,20.26,74.17,0.273,0.625,0.733
rev_z,op_margin_z,0.2,15,5,50,30,6m,16.08,78.98,0.204,0.559,0.683
rev_z,op_margin_z,0.2,15,5,50,30,6m-1m,30.25,73.77,0.41,0.749,1.003
rev_z,op_margin_z,0.2,15,5,50,30,12m,44.54,65.63,0.679,0.915,1.18
rev_z,op_margin_z,0.2,15,5,50,30,12m-1m,67.79,60.34,1.124,1.151,1.547
rev_z,op_margin_z,0.2,5,5,70,20,6m,13.74,77.69,0.177,0.526,0.614
rev_z,op_margin_z,0.2,5,5,70,20,6m-1m,15.8,77.64,0.203,0.557,0.655
rev_z,op_margin_z,0.2,5,5,70,20,12m,14.81,75.05,0.197,0.541,0.651
rev_z,op_margin_z,0.2,5,5,70,20,12m-1m,8.01,77.08,0.104,0.43,0.523
rev_z,op_margin_z,0.2,10,10,55,25,6m,12.21,77.27,0.158,0.503,0.601
rev_z,op_margin_z,0.2,10,10,55,25,6m-1m,17.75,76.89,0.231,0.587,0.701
rev_z,op_margin_z,0.2,10,10,55,25,12m,45.62,65.58,0.696,0.929,1.184
rev_z,op_margin_z,0.2,10,10,55,25,12m-1m,56.26,65.38,0.86,1.047,1.384
rev_z,op_margin_z,0.2,10,10,20,60,6m,55.37,65.07,0.851,1.051,1.319
rev_z,op_margin_z,0.2,10,10,20,60,6m-1m,35.01,62.52,0.56,0.819,0.986
rev_z,op_margin_z,0.2,10,10,20,60,12m,27.58,53.44,0.516,0.715,0.916
rev_z,op_margin_z,0.2,10,10,20,60,12m-1m,21.57,60.64,0.356,0.641,0.74
rev_z,op_margin_z,0.2,15,10,20,55,6m,40.68,66.61,0.611,0.873,1.105
rev_z,op_margin_z,0.2,15,10,20,55,6m-1m,14.03,67.23,0.209,0.528,0.633
rev_z,op_margin_z,0.2,15,10,20,55,12m,28.09,49.06,0.573,0.722,0.922
rev_z,op_margin_z,0.2,15,10,20,55,12m-1m,22.38,64.57,0.347,0.649,0.76
rev_z,op_margin_z,0.2,10,5,25,60,6m,40.92,65.5,0.625,0.883,1.115
rev_z,op_margin_z,0.2,10,5,25,60,6m-1m,29.37,66.31,0.443,0.747,0.874
rev_z,op_margin_z,0.2,10,5,25,60,12m,28.81,53.26,0.541,0.732,0.941
rev_z,op_margin_z,0.2,10,5,25,60,12m-1m,25.22,58.1,0.434,0.686,0.842
rev_z,op_margin_z,0.2,20,10,15,55,6m,29.95,55.68,0.538,0.746,0.941
rev_z,op_margin_z,0.2,20,10,15,55,6m-1m,9.7,69.97,0.139,0.464,0.548
rev_z,op_margin_z,0.2,20,10,15,55,12m,25.22,53.63,0.47,0.685,0.885
rev_z,op_margin_z,0.2,20,10,15,55,12m-1m,-14.26,70.89,-0.201,0.023,0.025
rev_z,op_margin_z,0.2,25,25,25,25,6m,18.21,65.36,0.279,0.584,0.769
rev_z,op_margin_z,0.2,25,25,25,25,6m-1m,13.66,66.72,0.205,0.516,0.637
rev_z,op_margin_z,0.2,25,25,25,25,12m,50.84,58.04,0.876,1.013,1.173
rev_z,op_margin_z,0.2,25,25,25,25,12m-1m,51.54,55.16,0.934,1.027,1.187
rev_z,op_margin_z,0.2,20,20,30,30,6m,66.67,46.88,1.422,1.175,1.69
rev_z,op_margin_z,0.2,20,20,30,30,6m-1m,65.99,41.16,1.603,1.212,1.611
rev_z,op_margin_z,0.2,20,20,30,30,12m,60.21,51.53,1.168,1.101,1.423
rev_z,op_margin_z,0.2,20,20,30,30,12m-1m,59.45,61.98,0.959,1.083,1.438
rev_z,op_margin_z,0.2,20,20,20,40,6m,68.63,52.26,1.313,1.223,1.592
rev_z,op_margin_z,0.2,20,20,20,40,6m-1m,30.86,58.29,0.529,0.782,0.968
rev_z,op_margin_z,0.2,20,20,20,40,12m,66.11,51.22,1.291,1.172,1.417
rev_z,op_margin_z,0.2,20,20,20,40,12m-1m,27.23,57.07,0.477,0.722,0.848
rev_z,op_margin_z,0.2,30,5,50,15,6m,47.15,52.06,0.906,1.008,1.288
rev_z,op_margin_z,0.2,30,5,50,15,6m-1m,6.5,68.59,0.095,0.403,0.463
rev_z,op_margin_z,0.2,30,5,50,15,12m,45.92,43.16,1.064,0.993,1.333
rev_z,op_margin_z,0.2,30,5,50,15,12m-1m,32.73,47.86,0.684,0.812,1.057
rev_z,op_margin_z,0.2,5,30,15,50,6m,75.29,51.69,1.457,1.305,1.728
rev_z,op_margin_z,0.2,5,30,15,50,6m-1m,31.98,63.69,0.502,0.79,0.932
rev_z,op_margin_z,0.2,5,30,15,50,12m,19.86,54.07,0.367,0.621,0.747
rev_z,op_margin_z,0.2,5,30,15,50,12m-1m,11.7,61.65,0.19,0.505,0.583
rev_z,op_margin_z,0.2,15,15,45,25,6m,34.39,66.8,0.515,0.818,1.02
rev_z,op_margin_z,0.2,15,15,45,25,6m-1m,44.65,59.9,0.745,0.948,1.283
rev_z,op_margin_z,0.2,15,15,45,25,12m,59.46,59.14,1.005,1.082,1.492
rev_z,op_margin_z,0.2,15,15,45,25,12m-1m,52.8,59.39,0.889,1.018,1.381
rev_z,op_margin_z,0.3,40,10,30,20,6m,-7.78,71.54,-0.109,0.157,0.169
rev_z,op_margin_z,0.3,40,10,30,20,6m-1m,7.42,64.53,0.115,0.433,0.475
rev_z,op_margin_z,0.3,40,10,30,20,12m,-13.03,71.7,-0.182,0.04,0.043
rev_z,op_margin_z,0.3,40,10,30,20,12m-1m,5.6,69.51,0.081,0.383,0.469
rev_z,op_margin_z,0.3,35,15,25,25,6m,2.19,70.29,0.031,0.355,0.393
rev_z,op_margin_z,0.3,35,15,25,25,6m-1m,12.75,63.84,0.2,0.525,0.601
rev_z,op_margin_z,0.3,35,15,25,25,12m,5.31,63.89,0.083,0.396,0.494
rev_z,op_margin_z,0.3,35,15,25,25,12m-1m,18.14,55.86,0.325,0.584,0.736
rev_z,op_margin_z,0.3,30,10,30,30,6m,23.4,65.1,0.359,0.667,0.835
rev_z,op_margin_z,0.3,30,10,30,30,6m-1m,38.2,66.27,0.576,0.88,1.126
rev_z,op_margin_z,0.3,30,10,30,30,12m,79.61,44.56,1.787,1.247,1.855
rev_z,op_margin_z,0.3,30,10,30,30,12m-1m,64.24,46.03,1.396,1.113,1.643
rev_z,op_margin_z,0.3,10,40,30,20,6m,36.9,50.3,0.733,0.88,1.167
rev_z,op_margin_z,0.3,10,40,30,20,6m-1m,42.81,47.22,0.907,0.955,1.275
rev_z,op_margin_z,0.3,10,40,30,20,12m,55.83,45.58,1.225,1.117,1.486
rev_z,op_margin_z,0.3,10,40,30,20,12m-1m,45.7,45.11,1.013,0.988,1.314
rev_z,op_margin_z,0.3,15,35,25,25,6m,49.25,47.89,1.029,1.024,1.371
rev_z,op_margin_z,0.3,15,35,25,25,6m-1m,22.11,58.3,0.379,0.648,0.84
rev_z,op_margin_z,0.3,15,35,25,25,12m,24.08,57.98,0.415,0.688,0.817
rev_z,op_margin_z,0.3,15,35,25,25,12m-1m,42.86,46.02,0.931,0.936,1.239
rev_z,op_margin_z,0.3,20,30,20,30,6m,15.59,69.97,0.223,0.549,0.658
rev_z,op_margin_z,0.3,20,30,20,30,6m-1m,32.29,56.86,0.568,0.793,0.998
rev_z,op_margin_z,0.3,20,30,20,30,12m,46.16,55.0,0.839,0.974,1.121
rev_z,op_margin_z,0.3,20,30,20,30,12m-1m,25.05,64.73,0.387,0.701,0.809
rev_z,op_margin_z,0.3,10,10,60,20,6m,3.87,77.88,0.05,0.364,0.427
rev_z,op_margin_z,0.3,10,10,60,20,6m-1m,14.52,75.28,0.193,0.537,0.63
rev_z,op_margin_z,0.3,10,10,60,20,12m,12.9,73.71,0.175,0.513,0.597
rev_z,op_margin_z,0.3,10,10,60,20,12m-1m,24.3,69.21,0.351,0.686,0.789
rev_z,op_margin_z,0.3,15,5,50,30,6m,39.73,70.71,0.562,0.857,1.14
rev_z,op_margin_z,0.3,15,5,50,30,6m-1m,39.9,67.7,0.589,0.865,1.132
rev_z,op_margin_z,0.3,15,5,50,30,12m,50.08,58.14,0.861,0.98,1.246
rev_z,op_margin_z,0.3,15,5,50,30,12m-1m,49.89,62.32,0.8,0.971,1.261
rev_z,op_margin_z,0.3,5,5,70,20,6m,-0.89,83.17,-0.011,0.281,0.323
rev_z,op_margin_z,0.3,5,5,70,20,6m-1m,8.17,79.69,0.102,0.435,0.509
rev_z,op_margin_z,0.3,5,5,70,20,12m,5.74,76.92,0.075,0.394,0.47
rev_z,op_margin_z,0.3,5,5,70,20,12m-1m,12.84,73.14,0.176,0.509,0.611
rev_z,op_margin_z,0.3,10,10,55,25,6m,7.16,77.69,0.092,0.422,0.51
rev_z,op_margin_z,0.3,10,10,55,25,6m-1m,31.96,68.43,0.467,0.784,0.98
rev_z,op_margin_z,0.3,10,10,55,25,12m,35.94,70.02,0.513,0.823,1.019
rev_z,op_margin_z,0.3,10,10,55,25,12m-1m,38.0,65.95,0.576,0.851,1.047
rev_z,op_margin_z,0.3,10,10,20,60,6m,42.65,67.48,0.632,0.907,1.138
rev_z,op_margin_z,0.3,10,10,20,60,6m-1m,22.23,61.65,0.361,0.649,0.761
rev_z,op_margin_z,0.3,10,10,20,60,12m,31.33,54.64,0.573,0.766,0.981
rev_z,op_margin_z,0.3,10,10,20,60,12m-1m,17.19,62.01,0.277,0.578,0.666
rev_z,op_margin_z,0.3,15,10,20,55,6m,43.18,67.66,0.638,0.906,1.141
