gs1,gs2,gr,v,q,g,m,mom,cagr,mdd,cal,sh,sort
rev_z,oca_z,0.0,30,5,50,15,6m,-31.81,70.65,-0.45,-0.633,-0.786
rev_z,oca_z,0.0,30,5,50,15,6m-1m,-32.8,69.66,-0.471,-0.659,-0.81
rev_z,oca_z,0.0,30,5,50,15,12m,3.61,44.7,0.081,0.333,0.894
rev_z,oca_z,0.0,30,5,50,15,12m-1m,-27.31,70.54,-0.387,-0.465,-0.59
rev_z,oca_z,0.0,5,30,15,50,6m,-25.88,72.68,-0.356,-0.376,-0.373
rev_z,oca_z,0.0,5,30,15,50,6m-1m,-19.13,66.82,-0.286,-0.185,-0.184
rev_z,oca_z,0.0,5,30,15,50,12m,1.02,50.6,0.02,0.23,0.291
rev_z,oca_z,0.0,5,30,15,50,12m-1m,-17.07,70.22,-0.243,-0.033,-0.032
rev_z,oca_z,0.0,15,15,45,25,6m,-35.6,75.4,-0.472,-0.763,-0.913
rev_z,oca_z,0.0,15,15,45,25,6m-1m,-37.02,74.66,-0.496,-0.877,-1.15
rev_z,oca_z,0.0,15,15,45,25,12m,-10.71,57.59,-0.186,-0.063,-0.106
rev_z,oca_z,0.0,15,15,45,25,12m-1m,-14.12,58.9,-0.24,-0.151,-0.246
rev_z,oca_z,0.1,40,10,30,20,6m,-3.76,35.96,-0.105,0.09,0.112
rev_z,oca_z,0.1,40,10,30,20,6m-1m,-2.37,32.28,-0.073,0.133,0.164
rev_z,oca_z,0.1,40,10,30,20,12m,-20.2,49.32,-0.41,-0.384,-0.48
rev_z,oca_z,0.1,40,10,30,20,12m-1m,-21.71,56.35,-0.385,-0.438,-0.547
rev_z,oca_z,0.1,35,15,25,25,6m,-15.03,51.47,-0.292,-0.22,-0.265
rev_z,oca_z,0.1,35,15,25,25,6m-1m,-12.77,49.57,-0.258,-0.168,-0.201
rev_z,oca_z,0.1,35,15,25,25,12m,-18.61,54.23,-0.343,-0.297,-0.327
rev_z,oca_z,0.1,35,15,25,25,12m-1m,-20.55,53.26,-0.386,-0.371,-0.418
rev_z,oca_z,0.1,30,10,30,30,6m,-21.21,63.37,-0.335,-0.419,-0.53
rev_z,oca_z,0.1,30,10,30,30,6m-1m,-15.27,58.91,-0.259,-0.192,-0.242
rev_z,oca_z,0.1,30,10,30,30,12m,-23.66,60.59,-0.39,-0.288,-0.28
rev_z,oca_z,0.1,30,10,30,30,12m-1m,-17.25,62.13,-0.278,-0.14,-0.153
rev_z,oca_z,0.1,10,40,30,20,6m,-30.54,67.54,-0.452,-0.651,-0.798
rev_z,oca_z,0.1,10,40,30,20,6m-1m,-32.91,69.81,-0.471,-0.733,-0.899
rev_z,oca_z,0.1,10,40,30,20,12m,-41.82,79.29,-0.527,-1.091,-1.299
rev_z,oca_z,0.1,10,40,30,20,12m-1m,-35.54,72.42,-0.491,-0.845,-1.03
rev_z,oca_z,0.1,15,35,25,25,6m,-19.38,55.1,-0.352,-0.3,-0.372
rev_z,oca_z,0.1,15,35,25,25,6m-1m,-17.16,50.27,-0.341,-0.275,-0.376
rev_z,oca_z,0.1,15,35,25,25,12m,-31.92,67.89,-0.47,-0.691,-0.85
rev_z,oca_z,0.1,15,35,25,25,12m-1m,-26.46,65.89,-0.402,-0.527,-0.649
rev_z,oca_z,0.1,20,30,20,30,6m,-26.7,64.66,-0.413,-0.615,-0.754
rev_z,oca_z,0.1,20,30,20,30,6m-1m,-14.3,50.16,-0.285,-0.185,-0.231
rev_z,oca_z,0.1,20,30,20,30,12m,-16.09,53.68,-0.3,-0.189,-0.225
rev_z,oca_z,0.1,20,30,20,30,12m-1m,-14.86,55.07,-0.27,-0.156,-0.192
rev_z,oca_z,0.1,10,10,60,20,6m,-38.04,71.65,-0.531,-1.007,-1.424
rev_z,oca_z,0.1,10,10,60,20,6m-1m,-35.43,74.25,-0.477,-0.86,-1.182
rev_z,oca_z,0.1,10,10,60,20,12m,-33.39,67.6,-0.494,-0.833,-1.189
rev_z,oca_z,0.1,10,10,60,20,12m-1m,-38.42,75.6,-0.508,-0.976,-1.371
rev_z,oca_z,0.1,15,5,50,30,6m,-10.44,60.08,-0.174,-0.019,-0.03
rev_z,oca_z,0.1,15,5,50,30,6m-1m,-20.36,66.66,-0.305,-0.348,-0.493
rev_z,oca_z,0.1,15,5,50,30,12m,-18.25,60.8,-0.3,-0.152,-0.303
rev_z,oca_z,0.1,15,5,50,30,12m-1m,-4.03,57.19,-0.07,0.176,0.369
rev_z,oca_z,0.1,5,5,70,20,6m,-42.83,76.95,-0.557,-1.221,-1.712
rev_z,oca_z,0.1,5,5,70,20,6m-1m,-41.71,78.08,-0.534,-1.093,-1.455
rev_z,oca_z,0.1,5,5,70,20,12m,-39.14,77.84,-0.503,-0.991,-1.403
rev_z,oca_z,0.1,5,5,70,20,12m-1m,-27.7,65.94,-0.42,-0.578,-0.957
rev_z,oca_z,0.1,10,10,55,25,6m,-15.91,52.68,-0.302,-0.202,-0.321
rev_z,oca_z,0.1,10,10,55,25,6m-1m,-30.25,73.46,-0.412,-0.641,-0.907
rev_z,oca_z,0.1,10,10,55,25,12m,-9.93,54.96,-0.181,0.012,0.022
rev_z,oca_z,0.1,10,10,55,25,12m-1m,-7.09,50.43,-0.141,0.079,0.144
rev_z,oca_z,0.1,10,10,20,60,6m,-22.56,83.58,-0.27,-0.115,-0.106
rev_z,oca_z,0.1,10,10,20,60,6m-1m,9.38,65.82,0.142,0.484,0.48
rev_z,oca_z,0.1,10,10,20,60,12m,24.19,42.54,0.569,0.622,1.015
rev_z,oca_z,0.1,10,10,20,60,12m-1m,3.62,51.48,0.07,0.315,0.352
rev_z,oca_z,0.1,15,10,20,55,6m,-10.83,78.72,-0.138,0.083,0.081
rev_z,oca_z,0.1,15,10,20,55,6m-1m,-5.97,70.59,-0.085,0.182,0.179
rev_z,oca_z,0.1,15,10,20,55,12m,27.74,47.25,0.587,0.717,1.004
rev_z,oca_z,0.1,15,10,20,55,12m-1m,30.75,30.25,1.017,0.936,1.522
rev_z,oca_z,0.1,10,5,25,60,6m,15.79,50.9,0.31,0.57,0.949
rev_z,oca_z,0.1,10,5,25,60,6m-1m,-10.25,73.03,-0.14,0.094,0.093
rev_z,oca_z,0.1,10,5,25,60,12m,15.23,46.81,0.325,0.521,0.739
rev_z,oca_z,0.1,10,5,25,60,12m-1m,29.82,45.95,0.649,0.694,1.122
rev_z,oca_z,0.1,20,10,15,55,6m,-2.1,74.46,-0.028,0.269,0.265
rev_z,oca_z,0.1,20,10,15,55,6m-1m,17.29,58.55,0.295,0.615,0.618
rev_z,oca_z,0.1,20,10,15,55,12m,45.26,44.89,1.008,0.967,1.365
rev_z,oca_z,0.1,20,10,15,55,12m-1m,-16.85,74.86,-0.225,0.09,0.076
rev_z,oca_z,0.1,25,25,25,25,6m,-22.01,57.06,-0.386,-0.403,-0.546
rev_z,oca_z,0.1,25,25,25,25,6m-1m,-11.16,46.74,-0.239,-0.078,-0.098
rev_z,oca_z,0.1,25,25,25,25,12m,-23.64,62.07,-0.381,-0.42,-0.49
rev_z,oca_z,0.1,25,25,25,25,12m-1m,-19.78,52.48,-0.377,-0.306,-0.383
rev_z,oca_z,0.1,20,20,30,30,6m,-35.36,72.27,-0.489,-0.896,-1.084
rev_z,oca_z,0.1,20,20,30,30,6m-1m,-13.28,48.64,-0.273,-0.118,-0.159
rev_z,oca_z,0.1,20,20,30,30,12m,-25.14,68.59,-0.366,-0.277,-0.292
rev_z,oca_z,0.1,20,20,30,30,12m-1m,-15.93,58.14,-0.274,-0.181,-0.252
rev_z,oca_z,0.1,20,20,20,40,6m,4.0,59.11,0.068,0.344,0.362
rev_z,oca_z,0.1,20,20,20,40,6m-1m,-16.83,59.79,-0.281,-0.157,-0.161
rev_z,oca_z,0.1,20,20,20,40,12m,-9.45,56.62,-0.167,0.078,0.085
rev_z,oca_z,0.1,20,20,20,40,12m-1m,-10.87,54.57,-0.199,0.005,0.006
rev_z,oca_z,0.1,30,5,50,15,6m,-28.85,69.55,-0.415,-0.53,-0.666
rev_z,oca_z,0.1,30,5,50,15,6m-1m,-27.23,71.12,-0.383,-0.483,-0.616
rev_z,oca_z,0.1,30,5,50,15,12m,-28.94,67.75,-0.427,-0.506,-0.612
rev_z,oca_z,0.1,30,5,50,15,12m-1m,-32.71,71.97,-0.455,-0.619,-0.735
rev_z,oca_z,0.1,5,30,15,50,6m,-22.19,69.91,-0.317,-0.272,-0.269
rev_z,oca_z,0.1,5,30,15,50,6m-1m,-11.71,58.91,-0.199,-0.022,-0.022
rev_z,oca_z,0.1,5,30,15,50,12m,-19.75,70.56,-0.28,-0.113,-0.105
rev_z,oca_z,0.1,5,30,15,50,12m-1m,-5.95,61.11,-0.097,0.158,0.164
rev_z,oca_z,0.1,15,15,45,25,6m,-41.58,79.65,-0.522,-0.953,-1.098
rev_z,oca_z,0.1,15,15,45,25,6m-1m,-33.91,71.41,-0.475,-0.756,-0.987
rev_z,oca_z,0.1,15,15,45,25,12m,-14.89,54.33,-0.274,-0.206,-0.301
rev_z,oca_z,0.1,15,15,45,25,12m-1m,-9.84,52.8,-0.186,-0.036,-0.058
rev_z,oca_z,0.2,40,10,30,20,6m,-6.48,40.33,-0.161,0.015,0.019
rev_z,oca_z,0.2,40,10,30,20,6m-1m,-9.38,37.12,-0.253,-0.06,-0.074
rev_z,oca_z,0.2,40,10,30,20,12m,-26.94,59.46,-0.453,-0.599,-0.748
rev_z,oca_z,0.2,40,10,30,20,12m-1m,-23.6,57.92,-0.407,-0.489,-0.611
rev_z,oca_z,0.2,35,15,25,25,6m,-10.79,45.48,-0.237,-0.093,-0.113
rev_z,oca_z,0.2,35,15,25,25,6m-1m,-10.26,42.97,-0.239,-0.099,-0.113
rev_z,oca_z,0.2,35,15,25,25,12m,-31.97,67.58,-0.473,-0.597,-0.591
rev_z,oca_z,0.2,35,15,25,25,12m-1m,-18.67,55.55,-0.336,-0.314,-0.377
rev_z,oca_z,0.2,30,10,30,30,6m,-16.23,60.59,-0.268,-0.257,-0.317
rev_z,oca_z,0.2,30,10,30,30,6m-1m,-15.5,52.27,-0.297,-0.225,-0.276
rev_z,oca_z,0.2,30,10,30,30,12m,-12.64,54.11,-0.234,-0.022,-0.023
rev_z,oca_z,0.2,30,10,30,30,12m-1m,-9.91,52.17,-0.19,0.023,0.025
rev_z,oca_z,0.2,10,40,30,20,6m,-32.92,70.32,-0.468,-0.731,-0.901
rev_z,oca_z,0.2,10,40,30,20,6m-1m,-30.73,66.38,-0.463,-0.656,-0.805
rev_z,oca_z,0.2,10,40,30,20,12m,-40.2,78.0,-0.515,-1.021,-1.22
rev_z,oca_z,0.2,10,40,30,20,12m-1m,-35.57,72.45,-0.491,-0.857,-1.039
rev_z,oca_z,0.2,15,35,25,25,6m,-25.93,61.11,-0.424,-0.519,-0.626
rev_z,oca_z,0.2,15,35,25,25,6m-1m,-18.36,53.57,-0.343,-0.289,-0.402
rev_z,oca_z,0.2,15,35,25,25,12m,-31.66,66.86,-0.474,-0.676,-0.845
rev_z,oca_z,0.2,15,35,25,25,12m-1m,-28.76,67.42,-0.427,-0.593,-0.746
rev_z,oca_z,0.2,20,30,20,30,6m,-27.25,64.14,-0.425,-0.641,-0.792
rev_z,oca_z,0.2,20,30,20,30,6m-1m,-10.51,47.77,-0.22,-0.078,-0.098
rev_z,oca_z,0.2,20,30,20,30,12m,-27.72,69.23,-0.4,-0.431,-0.449
rev_z,oca_z,0.2,20,30,20,30,12m-1m,-16.29,59.39,-0.274,-0.077,-0.078
rev_z,oca_z,0.2,10,10,60,20,6m,-44.13,78.37,-0.563,-1.094,-1.325
rev_z,oca_z,0.2,10,10,60,20,6m-1m,-38.08,75.73,-0.503,-0.833,-1.007
rev_z,oca_z,0.2,10,10,60,20,12m,-32.12,68.3,-0.47,-0.755,-1.089
rev_z,oca_z,0.2,10,10,60,20,12m-1m,-29.57,66.24,-0.446,-0.646,-0.934
rev_z,oca_z,0.2,15,5,50,30,6m,-22.77,66.25,-0.344,-0.321,-0.44
rev_z,oca_z,0.2,15,5,50,30,6m-1m,-15.33,64.96,-0.236,-0.2,-0.293
rev_z,oca_z,0.2,15,5,50,30,12m,28.87,39.23,0.736,0.577,2.105
rev_z,oca_z,0.2,15,5,50,30,12m-1m,3.7,45.34,0.082,0.316,0.688
rev_z,oca_z,0.2,5,5,70,20,6m,-36.06,72.61,-0.497,-0.883,-1.247
rev_z,oca_z,0.2,5,5,70,20,6m-1m,-35.79,72.87,-0.491,-0.817,-1.094
rev_z,oca_z,0.2,5,5,70,20,12m,-20.02,55.92,-0.358,-0.339,-0.543
rev_z,oca_z,0.2,5,5,70,20,12m-1m,-33.77,70.83,-0.477,-0.758,-1.028
rev_z,oca_z,0.2,10,10,55,25,6m,-31.52,69.14,-0.456,-0.603,-0.781
rev_z,oca_z,0.2,10,10,55,25,6m-1m,-38.04,79.93,-0.476,-0.794,-0.901
rev_z,oca_z,0.2,10,10,55,25,12m,-11.92,57.23,-0.208,-0.086,-0.141
rev_z,oca_z,0.2,10,10,55,25,12m-1m,-12.29,55.36,-0.222,-0.092,-0.152
rev_z,oca_z,0.2,10,10,20,60,6m,-17.0,82.89,-0.205,0.01,0.01
rev_z,oca_z,0.2,10,10,20,60,6m-1m,12.17,63.4,0.192,0.534,0.535
rev_z,oca_z,0.2,10,10,20,60,12m,37.54,40.04,0.938,0.784,1.334
rev_z,oca_z,0.2,10,10,20,60,12m-1m,16.08,49.59,0.324,0.575,0.661
rev_z,oca_z,0.2,15,10,20,55,6m,-0.75,76.4,-0.01,0.298,0.298
rev_z,oca_z,0.2,15,10,20,55,6m-1m,-0.86,68.72,-0.013,0.286,0.282
rev_z,oca_z,0.2,15,10,20,55,12m,35.58,45.21,0.787,0.829,1.215
rev_z,oca_z,0.2,15,10,20,55,12m-1m,33.89,31.31,1.082,0.985,1.672
rev_z,oca_z,0.2,10,5,25,60,6m,15.03,51.56,0.292,0.555,0.918
rev_z,oca_z,0.2,10,5,25,60,6m-1m,4.74,67.37,0.07,0.4,0.393
rev_z,oca_z,0.2,10,5,25,60,12m,12.62,47.18,0.267,0.48,0.693
rev_z,oca_z,0.2,10,5,25,60,12m-1m,55.19,31.96,1.727,0.996,2.586
rev_z,oca_z,0.2,20,10,15,55,6m,11.17,76.17,0.147,0.542,0.515
rev_z,oca_z,0.2,20,10,15,55,6m-1m,8.25,67.97,0.121,0.465,0.426
rev_z,oca_z,0.2,20,10,15,55,12m,-2.89,76.26,-0.038,0.442,0.419
rev_z,oca_z,0.2,20,10,15,55,12m-1m,-25.25,78.77,-0.321,-0.022,-0.018
rev_z,oca_z,0.2,25,25,25,25,6m,-35.51,71.44,-0.497,-0.904,-1.089
rev_z,oca_z,0.2,25,25,25,25,6m-1m,-12.95,47.61,-0.272,-0.131,-0.166
rev_z,oca_z,0.2,25,25,25,25,12m,-25.64,63.8,-0.402,-0.481,-0.563
rev_z,oca_z,0.2,25,25,25,25,12m-1m,-20.18,51.33,-0.393,-0.334,-0.434
rev_z,oca_z,0.2,20,20,30,30,6m,-22.31,58.05,-0.384,-0.43,-0.517
rev_z,oca_z,0.2,20,20,30,30,6m-1m,-24.2,62.61,-0.387,-0.371,-0.432
rev_z,oca_z,0.2,20,20,30,30,12m,-26.91,62.43,-0.431,-0.338,-0.346
rev_z,oca_z,0.2,20,20,30,30,12m-1m,-26.18,63.22,-0.414,-0.327,-0.337
rev_z,oca_z,0.2,20,20,20,40,6m,6.63,58.87,0.113,0.398,0.418
rev_z,oca_z,0.2,20,20,20,40,6m-1m,-15.04,59.35,-0.253,-0.098,-0.099
rev_z,oca_z,0.2,20,20,20,40,12m,-16.33,64.11,-0.255,-0.019,-0.018
rev_z,oca_z,0.2,20,20,20,40,12m-1m,-14.14,59.23,-0.239,-0.033,-0.034
rev_z,oca_z,0.2,30,5,50,15,6m,-25.46,66.1,-0.385,-0.44,-0.564
rev_z,oca_z,0.2,30,5,50,15,6m-1m,-27.74,68.31,-0.406,-0.501,-0.652
rev_z,oca_z,0.2,30,5,50,15,12m,-22.59,65.34,-0.346,-0.33,-0.395
rev_z,oca_z,0.2,30,5,50,15,12m-1m,-30.67,69.53,-0.441,-0.552,-0.66
rev_z,oca_z,0.2,5,30,15,50,6m,-32.04,77.28,-0.415,-0.473,-0.448
rev_z,oca_z,0.2,5,30,15,50,6m-1m,-6.24,54.36,-0.115,0.113,0.115
rev_z,oca_z,0.2,5,30,15,50,12m,-24.44,70.98,-0.344,-0.233,-0.219
rev_z,oca_z,0.2,5,30,15,50,12m-1m,-7.18,58.69,-0.122,0.131,0.135
rev_z,oca_z,0.2,15,15,45,25,6m,-41.12,78.54,-0.524,-0.927,-1.06
rev_z,oca_z,0.2,15,15,45,25,6m-1m,-34.43,72.84,-0.473,-0.687,-0.795
rev_z,oca_z,0.2,15,15,45,25,12m,-30.8,71.76,-0.429,-0.696,-0.971
rev_z,oca_z,0.2,15,15,45,25,12m-1m,-28.47,70.53,-0.404,-0.54,-0.684
rev_z,oca_z,0.3,40,10,30,20,6m,-9.31,35.57,-0.262,-0.057,-0.072
rev_z,oca_z,0.3,40,10,30,20,6m-1m,-10.39,35.56,-0.292,-0.089,-0.111
rev_z,oca_z,0.3,40,10,30,20,12m,-22.47,54.24,-0.414,-0.414,-0.478
rev_z,oca_z,0.3,40,10,30,20,12m-1m,-25.7,57.61,-0.446,-0.528,-0.608
rev_z,oca_z,0.3,35,15,25,25,6m,-15.72,43.03,-0.365,-0.25,-0.304
rev_z,oca_z,0.3,35,15,25,25,6m-1m,-9.94,41.82,-0.238,-0.087,-0.106
rev_z,oca_z,0.3,35,15,25,25,12m,-23.96,60.09,-0.399,-0.369,-0.378
rev_z,oca_z,0.3,35,15,25,25,12m-1m,-24.96,65.07,-0.384,-0.503,-0.584
rev_z,oca_z,0.3,30,10,30,30,6m,-11.9,53.72,-0.222,-0.137,-0.171
rev_z,oca_z,0.3,30,10,30,30,6m-1m,-17.34,56.12,-0.309,-0.228,-0.254
rev_z,oca_z,0.3,30,10,30,30,12m,-16.17,53.84,-0.3,-0.106,-0.108
rev_z,oca_z,0.3,30,10,30,30,12m-1m,-23.85,63.18,-0.378,-0.314,-0.317
rev_z,oca_z,0.3,10,40,30,20,6m,-30.62,67.86,-0.451,-0.652,-0.798
rev_z,oca_z,0.3,10,40,30,20,6m-1m,-31.69,66.92,-0.474,-0.688,-0.831
rev_z,oca_z,0.3,10,40,30,20,12m,-34.9,72.96,-0.478,-0.809,-0.991
rev_z,oca_z,0.3,10,40,30,20,12m-1m,-31.48,69.39,-0.454,-0.686,-0.834
rev_z,oca_z,0.3,15,35,25,25,6m,-25.21,60.76,-0.415,-0.489,-0.584
rev_z,oca_z,0.3,15,35,25,25,6m-1m,-18.4,54.0,-0.341,-0.272,-0.355
rev_z,oca_z,0.3,15,35,25,25,12m,-28.98,64.89,-0.447,-0.589,-0.738
rev_z,oca_z,0.3,15,35,25,25,12m-1m,-26.43,65.3,-0.405,-0.508,-0.65
rev_z,oca_z,0.3,20,30,20,30,6m,-25.42,63.93,-0.398,-0.563,-0.699
rev_z,oca_z,0.3,20,30,20,30,6m-1m,-15.16,50.87,-0.298,-0.218,-0.272
rev_z,oca_z,0.3,20,30,20,30,12m,-29.56,69.43,-0.426,-0.471,-0.483
rev_z,oca_z,0.3,20,30,20,30,12m-1m,-16.21,59.93,-0.27,-0.079,-0.08
rev_z,oca_z,0.3,10,10,60,20,6m,-45.67,80.35,-0.568,-1.127,-1.309
rev_z,oca_z,0.3,10,10,60,20,6m-1m,-45.83,80.18,-0.572,-1.104,-1.29
rev_z,oca_z,0.3,10,10,60,20,12m,-34.93,70.14,-0.498,-0.867,-1.205
rev_z,oca_z,0.3,10,10,60,20,12m-1m,-46.48,79.57,-0.584,-1.146,-1.34
rev_z,oca_z,0.3,15,5,50,30,6m,-22.56,64.33,-0.351,-0.342,-0.468
rev_z,oca_z,0.3,15,5,50,30,6m-1m,-34.69,74.96,-0.463,-0.8,-0.998
rev_z,oca_z,0.3,15,5,50,30,12m,-6.15,54.89,-0.112,0.11,0.194
rev_z,oca_z,0.3,15,5,50,30,12m-1m,-4.21,52.65,-0.08,0.161,0.284
rev_z,oca_z,0.3,5,5,70,20,6m,-41.86,79.48,-0.527,-0.973,-1.155
rev_z,oca_z,0.3,5,5,70,20,6m-1m,-43.22,79.18,-0.546,-0.994,-1.152
rev_z,oca_z,0.3,5,5,70,20,12m,-36.87,71.44,-0.516,-0.877,-1.167
rev_z,oca_z,0.3,5,5,70,20,12m-1m,-40.36,73.38,-0.55,-0.997,-1.282
rev_z,oca_z,0.3,10,10,55,25,6m,-32.35,70.64,-0.458,-0.622,-0.787
rev_z,oca_z,0.3,10,10,55,25,6m-1m,-43.55,81.04,-0.537,-1.07,-1.281
rev_z,oca_z,0.3,10,10,55,25,12m,-23.71,59.08,-0.401,-0.446,-0.707
rev_z,oca_z,0.3,10,10,55,25,12m-1m,-2.08,42.73,-0.049,0.225,0.538
