gs1,gs2,gr,v,q,g,m,mom,cagr,mdd,cal,sh,sort
rev_z,rev_accel_z,0.3,5,5,70,20,12m-1m,63.43,55.92,1.134,1.168,1.356
rev_z,rev_accel_z,0.3,10,10,55,25,6m,35.59,52.09,0.683,0.842,0.99
rev_z,rev_accel_z,0.3,10,10,55,25,6m-1m,30.74,59.18,0.519,0.774,0.901
rev_z,rev_accel_z,0.3,10,10,55,25,12m,36.68,50.97,0.72,0.853,1.06
rev_z,rev_accel_z,0.3,10,10,55,25,12m-1m,47.09,59.04,0.798,0.981,1.202
rev_z,rev_accel_z,0.3,10,10,20,60,6m,-5.67,79.43,-0.071,0.24,0.259
rev_z,rev_accel_z,0.3,10,10,20,60,6m-1m,10.25,66.64,0.154,0.495,0.518
rev_z,rev_accel_z,0.3,10,10,20,60,12m,36.7,48.87,0.751,0.87,1.027
rev_z,rev_accel_z,0.3,10,10,20,60,12m-1m,31.31,58.26,0.537,0.796,1.001
rev_z,rev_accel_z,0.3,15,10,20,55,6m,8.6,62.55,0.137,0.442,0.524
rev_z,rev_accel_z,0.3,15,10,20,55,6m-1m,-7.41,75.87,-0.098,0.18,0.187
rev_z,rev_accel_z,0.3,15,10,20,55,12m,17.57,51.21,0.343,0.582,0.683
rev_z,rev_accel_z,0.3,15,10,20,55,12m-1m,31.7,49.88,0.636,0.806,1.029
rev_z,rev_accel_z,0.3,10,5,25,60,6m,15.98,63.31,0.252,0.561,0.662
rev_z,rev_accel_z,0.3,10,5,25,60,6m-1m,5.3,66.2,0.08,0.418,0.443
rev_z,rev_accel_z,0.3,10,5,25,60,12m,18.47,67.22,0.275,0.613,0.675
rev_z,rev_accel_z,0.3,10,5,25,60,12m-1m,43.39,67.71,0.641,0.943,1.146
rev_z,rev_accel_z,0.3,20,10,15,55,6m,-9.12,68.01,-0.134,0.154,0.17
rev_z,rev_accel_z,0.3,20,10,15,55,6m-1m,-5.19,71.22,-0.073,0.226,0.237
rev_z,rev_accel_z,0.3,20,10,15,55,12m,29.07,55.76,0.521,0.711,0.971
rev_z,rev_accel_z,0.3,20,10,15,55,12m-1m,38.54,54.92,0.702,0.828,1.24
rev_z,rev_accel_z,0.3,25,25,25,25,6m,7.72,68.85,0.112,0.43,0.484
rev_z,rev_accel_z,0.3,25,25,25,25,6m-1m,6.76,69.14,0.098,0.412,0.462
rev_z,rev_accel_z,0.3,25,25,25,25,12m,-5.77,70.09,-0.082,0.178,0.208
rev_z,rev_accel_z,0.3,25,25,25,25,12m-1m,-10.1,65.14,-0.155,0.073,0.084
rev_z,rev_accel_z,0.3,20,20,30,30,6m,6.45,74.96,0.086,0.418,0.448
rev_z,rev_accel_z,0.3,20,20,30,30,6m-1m,-8.29,80.96,-0.102,0.139,0.152
rev_z,rev_accel_z,0.3,20,20,30,30,12m,34.6,40.46,0.855,0.829,1.139
rev_z,rev_accel_z,0.3,20,20,30,30,12m-1m,15.12,67.05,0.225,0.543,0.637
rev_z,rev_accel_z,0.3,20,20,20,40,6m,7.12,66.59,0.107,0.412,0.491
rev_z,rev_accel_z,0.3,20,20,20,40,6m-1m,2.49,64.36,0.039,0.326,0.392
rev_z,rev_accel_z,0.3,20,20,20,40,12m,15.56,51.36,0.303,0.544,0.692
rev_z,rev_accel_z,0.3,20,20,20,40,12m-1m,32.82,47.33,0.693,0.821,1.042
rev_z,rev_accel_z,0.3,30,5,50,15,6m,-4.97,64.97,-0.077,0.221,0.229
rev_z,rev_accel_z,0.3,30,5,50,15,6m-1m,-20.08,77.47,-0.259,-0.092,-0.094
rev_z,rev_accel_z,0.3,30,5,50,15,12m,21.11,56.84,0.371,0.649,0.681
rev_z,rev_accel_z,0.3,30,5,50,15,12m-1m,9.19,62.16,0.148,0.471,0.5
rev_z,rev_accel_z,0.3,5,30,15,50,6m,76.82,53.94,1.424,1.306,1.719
rev_z,rev_accel_z,0.3,5,30,15,50,6m-1m,38.94,52.99,0.735,0.88,1.169
rev_z,rev_accel_z,0.3,5,30,15,50,12m,78.92,42.56,1.854,1.334,1.744
rev_z,rev_accel_z,0.3,5,30,15,50,12m-1m,67.16,47.6,1.411,1.21,1.665
rev_z,rev_accel_z,0.3,15,15,45,25,6m,10.01,55.65,0.18,0.477,0.543
rev_z,rev_accel_z,0.3,15,15,45,25,6m-1m,-10.04,78.36,-0.128,0.114,0.13
rev_z,rev_accel_z,0.3,15,15,45,25,12m,23.65,54.32,0.435,0.678,0.781
rev_z,rev_accel_z,0.3,15,15,45,25,12m-1m,15.9,65.48,0.243,0.561,0.674
rev_z,rev_accel_z,0.4,40,10,30,20,6m,-10.68,70.78,-0.151,0.133,0.14
rev_z,rev_accel_z,0.4,40,10,30,20,6m-1m,-10.39,69.8,-0.149,0.148,0.15
rev_z,rev_accel_z,0.4,40,10,30,20,12m,-22.9,81.99,-0.279,-0.104,-0.107
rev_z,rev_accel_z,0.4,40,10,30,20,12m-1m,-13.8,75.7,-0.182,0.065,0.069
rev_z,rev_accel_z,0.4,35,15,25,25,6m,-19.51,77.48,-0.252,-0.088,-0.094
rev_z,rev_accel_z,0.4,35,15,25,25,6m-1m,-19.85,75.24,-0.264,-0.095,-0.1
rev_z,rev_accel_z,0.4,35,15,25,25,12m,0.76,63.36,0.012,0.33,0.358
rev_z,rev_accel_z,0.4,35,15,25,25,12m-1m,-0.42,64.04,-0.007,0.308,0.332
rev_z,rev_accel_z,0.4,30,10,30,30,6m,-0.31,70.5,-0.004,0.316,0.337
rev_z,rev_accel_z,0.4,30,10,30,30,6m-1m,-11.95,77.7,-0.154,0.093,0.096
rev_z,rev_accel_z,0.4,30,10,30,30,12m,9.93,65.55,0.151,0.488,0.502
rev_z,rev_accel_z,0.4,30,10,30,30,12m-1m,2.05,72.4,0.028,0.343,0.36
rev_z,rev_accel_z,0.4,10,40,30,20,6m,20.34,54.17,0.375,0.618,0.803
rev_z,rev_accel_z,0.4,10,40,30,20,6m-1m,1.05,64.71,0.016,0.298,0.373
rev_z,rev_accel_z,0.4,10,40,30,20,12m,16.22,56.14,0.289,0.556,0.728
rev_z,rev_accel_z,0.4,10,40,30,20,12m-1m,13.38,54.57,0.245,0.512,0.665
rev_z,rev_accel_z,0.4,15,35,25,25,6m,8.36,75.14,0.111,0.449,0.523
rev_z,rev_accel_z,0.4,15,35,25,25,6m-1m,-6.46,72.13,-0.09,0.177,0.206
rev_z,rev_accel_z,0.4,15,35,25,25,12m,22.03,48.55,0.454,0.644,0.825
rev_z,rev_accel_z,0.4,15,35,25,25,12m-1m,5.95,69.94,0.085,0.402,0.479
rev_z,rev_accel_z,0.4,20,30,20,30,6m,2.06,68.18,0.03,0.327,0.385
rev_z,rev_accel_z,0.4,20,30,20,30,6m-1m,0.74,71.47,0.01,0.302,0.349
rev_z,rev_accel_z,0.4,20,30,20,30,12m,22.35,55.66,0.402,0.65,0.806
rev_z,rev_accel_z,0.4,20,30,20,30,12m-1m,13.09,70.52,0.186,0.513,0.614
rev_z,rev_accel_z,0.4,10,10,60,20,6m,60.48,62.9,0.961,1.134,1.317
rev_z,rev_accel_z,0.4,10,10,60,20,6m-1m,27.09,63.72,0.425,0.731,0.834
rev_z,rev_accel_z,0.4,10,10,60,20,12m,76.58,56.38,1.358,1.307,1.558
rev_z,rev_accel_z,0.4,10,10,60,20,12m-1m,74.01,62.42,1.186,1.293,1.505
rev_z,rev_accel_z,0.4,15,5,50,30,6m,20.2,62.27,0.324,0.632,0.718
rev_z,rev_accel_z,0.4,15,5,50,30,6m-1m,3.6,70.45,0.051,0.379,0.42
rev_z,rev_accel_z,0.4,15,5,50,30,12m,55.04,57.99,0.949,1.06,1.233
rev_z,rev_accel_z,0.4,15,5,50,30,12m-1m,50.4,63.83,0.79,1.014,1.177
rev_z,rev_accel_z,0.4,5,5,70,20,6m,57.21,59.41,0.963,1.087,1.255
rev_z,rev_accel_z,0.4,5,5,70,20,6m-1m,41.19,57.7,0.714,0.916,1.064
rev_z,rev_accel_z,0.4,5,5,70,20,12m,38.66,64.08,0.603,0.867,0.93
rev_z,rev_accel_z,0.4,5,5,70,20,12m-1m,77.21,57.23,1.349,1.309,1.513
rev_z,rev_accel_z,0.4,10,10,55,25,6m,31.2,53.24,0.586,0.788,0.917
rev_z,rev_accel_z,0.4,10,10,55,25,6m-1m,33.4,56.19,0.594,0.81,0.944
rev_z,rev_accel_z,0.4,10,10,55,25,12m,52.21,55.16,0.946,1.048,1.282
rev_z,rev_accel_z,0.4,10,10,55,25,12m-1m,52.82,64.35,0.821,1.06,1.273
rev_z,rev_accel_z,0.4,10,10,20,60,6m,-4.33,74.18,-0.058,0.23,0.268
rev_z,rev_accel_z,0.4,10,10,20,60,6m-1m,2.0,73.75,0.027,0.354,0.372
rev_z,rev_accel_z,0.4,10,10,20,60,12m,61.98,47.06,1.317,1.192,1.498
rev_z,rev_accel_z,0.4,10,10,20,60,12m-1m,41.66,49.96,0.834,0.948,1.193
rev_z,rev_accel_z,0.4,15,10,20,55,6m,16.85,62.81,0.268,0.575,0.676
rev_z,rev_accel_z,0.4,15,10,20,55,6m-1m,-10.93,76.0,-0.144,0.114,0.119
rev_z,rev_accel_z,0.4,15,10,20,55,12m,37.32,47.84,0.78,0.878,1.042
rev_z,rev_accel_z,0.4,15,10,20,55,12m-1m,42.55,45.77,0.93,0.962,1.236
rev_z,rev_accel_z,0.4,10,5,25,60,6m,6.26,59.38,0.105,0.412,0.471
rev_z,rev_accel_z,0.4,10,5,25,60,6m-1m,14.79,63.43,0.233,0.543,0.634
rev_z,rev_accel_z,0.4,10,5,25,60,12m,68.38,50.34,1.358,1.23,1.508
rev_z,rev_accel_z,0.4,10,5,25,60,12m-1m,55.5,62.01,0.895,1.084,1.332
rev_z,rev_accel_z,0.4,20,10,15,55,6m,1.97,64.79,0.03,0.356,0.394
rev_z,rev_accel_z,0.4,20,10,15,55,6m-1m,4.16,65.57,0.063,0.392,0.403
rev_z,rev_accel_z,0.4,20,10,15,55,12m,27.35,56.28,0.486,0.733,0.884
rev_z,rev_accel_z,0.4,20,10,15,55,12m-1m,20.85,49.28,0.423,0.635,0.789
rev_z,rev_accel_z,0.4,25,25,25,25,6m,0.18,72.93,0.003,0.301,0.337
rev_z,rev_accel_z,0.4,25,25,25,25,6m-1m,-0.33,72.08,-0.005,0.286,0.318
rev_z,rev_accel_z,0.4,25,25,25,25,12m,1.76,68.51,0.026,0.32,0.372
rev_z,rev_accel_z,0.4,25,25,25,25,12m-1m,-12.94,66.66,-0.194,0.014,0.016
rev_z,rev_accel_z,0.4,20,20,30,30,6m,6.06,77.62,0.078,0.41,0.451
rev_z,rev_accel_z,0.4,20,20,30,30,6m-1m,17.61,70.56,0.25,0.586,0.663
rev_z,rev_accel_z,0.4,20,20,30,30,12m,25.95,41.2,0.63,0.705,0.963
rev_z,rev_accel_z,0.4,20,20,30,30,12m-1m,1.07,68.67,0.016,0.314,0.37
rev_z,rev_accel_z,0.4,20,20,20,40,6m,8.8,64.71,0.136,0.441,0.524
rev_z,rev_accel_z,0.4,20,20,20,40,6m-1m,6.9,62.46,0.11,0.406,0.48
rev_z,rev_accel_z,0.4,20,20,20,40,12m,30.28,38.36,0.789,0.781,1.019
rev_z,rev_accel_z,0.4,20,20,20,40,12m-1m,25.71,48.78,0.527,0.705,0.843
rev_z,rev_accel_z,0.4,30,5,50,15,6m,7.71,62.7,0.123,0.447,0.474
rev_z,rev_accel_z,0.4,30,5,50,15,6m-1m,-28.6,76.34,-0.375,-0.315,-0.319
rev_z,rev_accel_z,0.4,30,5,50,15,12m,22.65,56.84,0.398,0.67,0.716
rev_z,rev_accel_z,0.4,30,5,50,15,12m-1m,12.53,60.21,0.208,0.523,0.554
rev_z,rev_accel_z,0.4,5,30,15,50,6m,58.58,53.77,1.09,1.125,1.451
rev_z,rev_accel_z,0.4,5,30,15,50,6m-1m,35.7,53.18,0.671,0.842,1.115
rev_z,rev_accel_z,0.4,5,30,15,50,12m,55.75,57.12,0.976,1.07,1.24
rev_z,rev_accel_z,0.4,5,30,15,50,12m-1m,47.66,48.11,0.991,0.995,1.337
rev_z,rev_accel_z,0.4,15,15,45,25,6m,50.71,50.03,1.014,1.016,1.288
rev_z,rev_accel_z,0.4,15,15,45,25,6m-1m,27.86,62.14,0.448,0.737,0.929
rev_z,rev_accel_z,0.4,15,15,45,25,12m,17.05,61.32,0.278,0.587,0.662
rev_z,rev_accel_z,0.4,15,15,45,25,12m-1m,38.32,52.44,0.731,0.882,1.073
rev_z,rev_accel_z,0.5,40,10,30,20,6m,-7.02,69.46,-0.101,0.204,0.216
rev_z,rev_accel_z,0.5,40,10,30,20,6m-1m,1.91,61.51,0.031,0.345,0.373
rev_z,rev_accel_z,0.5,40,10,30,20,12m,-8.39,72.77,-0.115,0.172,0.183
rev_z,rev_accel_z,0.5,40,10,30,20,12m-1m,4.69,61.94,0.076,0.393,0.44
rev_z,rev_accel_z,0.5,35,15,25,25,6m,-14.04,67.09,-0.209,0.033,0.036
rev_z,rev_accel_z,0.5,35,15,25,25,6m-1m,-17.64,67.85,-0.26,-0.054,-0.056
rev_z,rev_accel_z,0.5,35,15,25,25,12m,0.17,67.43,0.003,0.32,0.345
rev_z,rev_accel_z,0.5,35,15,25,25,12m-1m,0.32,63.76,0.005,0.322,0.349
rev_z,rev_accel_z,0.5,30,10,30,30,6m,-12.38,72.79,-0.17,0.083,0.087
rev_z,rev_accel_z,0.5,30,10,30,30,6m-1m,-4.05,73.47,-0.055,0.248,0.259
rev_z,rev_accel_z,0.5,30,10,30,30,12m,6.77,57.04,0.119,0.406,0.462
rev_z,rev_accel_z,0.5,30,10,30,30,12m-1m,13.39,63.66,0.21,0.516,0.581
rev_z,rev_accel_z,0.5,10,40,30,20,6m,30.35,48.11,0.631,0.767,0.986
rev_z,rev_accel_z,0.5,10,40,30,20,6m-1m,17.05,60.06,0.284,0.569,0.722
rev_z,rev_accel_z,0.5,10,40,30,20,12m,28.79,51.98,0.554,0.742,0.967
rev_z,rev_accel_z,0.5,10,40,30,20,12m-1m,0.64,66.53,0.01,0.292,0.373
rev_z,rev_accel_z,0.5,15,35,25,25,6m,20.21,69.64,0.29,0.619,0.748
rev_z,rev_accel_z,0.5,15,35,25,25,6m-1m,9.08,67.85,0.134,0.45,0.529
rev_z,rev_accel_z,0.5,15,35,25,25,12m,5.37,57.91,0.093,0.384,0.482
rev_z,rev_accel_z,0.5,15,35,25,25,12m-1m,-15.1,72.38,-0.209,0.007,0.009
rev_z,rev_accel_z,0.5,20,30,20,30,6m,6.31,68.08,0.093,0.4,0.469
rev_z,rev_accel_z,0.5,20,30,20,30,6m-1m,2.81,68.91,0.041,0.335,0.394
rev_z,rev_accel_z,0.5,20,30,20,30,12m,27.72,55.01,0.504,0.723,0.908
rev_z,rev_accel_z,0.5,20,30,20,30,12m-1m,-5.27,72.31,-0.073,0.187,0.223
rev_z,rev_accel_z,0.5,10,10,60,20,6m,19.5,66.4,0.294,0.625,0.678
rev_z,rev_accel_z,0.5,10,10,60,20,6m-1m,33.17,64.1,0.517,0.807,0.87
rev_z,rev_accel_z,0.5,10,10,60,20,12m,47.6,55.43,0.859,0.983,1.076
rev_z,rev_accel_z,0.5,10,10,60,20,12m-1m,37.63,67.59,0.557,0.866,0.952
rev_z,rev_accel_z,0.5,15,5,50,30,6m,9.99,69.31,0.144,0.486,0.54
rev_z,rev_accel_z,0.5,15,5,50,30,6m-1m,14.78,71.9,0.206,0.557,0.631
rev_z,rev_accel_z,0.5,15,5,50,30,12m,33.1,65.14,0.508,0.807,0.928
rev_z,rev_accel_z,0.5,15,5,50,30,12m-1m,46.84,67.79,0.691,0.985,1.127
rev_z,rev_accel_z,0.5,5,5,70,20,6m,35.74,59.88,0.597,0.836,0.888
rev_z,rev_accel_z,0.5,5,5,70,20,6m-1m,61.37,63.13,0.972,1.152,1.325
rev_z,rev_accel_z,0.5,5,5,70,20,12m,42.07,64.83,0.649,0.911,0.948
rev_z,rev_accel_z,0.5,5,5,70,20,12m-1m,38.29,66.79,0.573,0.869,0.945
rev_z,rev_accel_z,0.5,10,10,55,25,6m,35.11,57.94,0.606,0.838,0.973
rev_z,rev_accel_z,0.5,10,10,55,25,6m-1m,36.75,62.2,0.591,0.854,1.005
rev_z,rev_accel_z,0.5,10,10,55,25,12m,49.57,62.88,0.788,1.021,1.16
rev_z,rev_accel_z,0.5,10,10,55,25,12m-1m,39.46,67.5,0.585,0.897,1.076
rev_z,rev_accel_z,0.5,10,10,20,60,6m,11.09,70.6,0.157,0.481,0.595
rev_z,rev_accel_z,0.5,10,10,20,60,6m-1m,-10.82,76.93,-0.141,0.128,0.137
rev_z,rev_accel_z,0.5,10,10,20,60,12m,45.1,58.44,0.772,0.97,1.154
rev_z,rev_accel_z,0.5,10,10,20,60,12m-1m,53.65,50.41,1.064,1.102,1.389
rev_z,rev_accel_z,0.5,15,10,20,55,6m,6.04,68.99,0.088,0.4,0.464
rev_z,rev_accel_z,0.5,15,10,20,55,6m-1m,-3.23,70.54,-0.046,0.263,0.275
rev_z,rev_accel_z,0.5,15,10,20,55,12m,45.67,51.78,0.882,0.985,1.174
rev_z,rev_accel_z,0.5,15,10,20,55,12m-1m,43.6,42.67,1.022,0.966,1.258
rev_z,rev_accel_z,0.5,10,5,25,60,6m,8.76,70.9,0.124,0.45,0.506
rev_z,rev_accel_z,0.5,10,5,25,60,6m-1m,8.38,62.85,0.133,0.437,0.509
rev_z,rev_accel_z,0.5,10,5,25,60,12m,56.0,51.12,1.096,1.088,1.308
rev_z,rev_accel_z,0.5,10,5,25,60,12m-1m,53.2,52.89,1.006,1.069,1.329
rev_z,rev_accel_z,0.5,20,10,15,55,6m,7.87,70.5,0.112,0.456,0.504
rev_z,rev_accel_z,0.5,20,10,15,55,6m-1m,5.38,70.52,0.076,0.415,0.437
rev_z,rev_accel_z,0.5,20,10,15,55,12m,25.4,57.94,0.438,0.691,0.872
rev_z,rev_accel_z,0.5,20,10,15,55,12m-1m,8.46,59.62,0.142,0.422,0.512
rev_z,rev_accel_z,0.5,25,25,25,25,6m,21.23,66.36,0.32,0.641,0.719
rev_z,rev_accel_z,0.5,25,25,25,25,6m-1m,14.35,65.24,0.22,0.531,0.614
rev_z,rev_accel_z,0.5,25,25,25,25,12m,-2.41,69.93,-0.034,0.248,0.289
rev_z,rev_accel_z,0.5,25,25,25,25,12m-1m,-15.4,72.25,-0.213,-0.03,-0.033
rev_z,rev_accel_z,0.5,20,20,30,30,6m,13.68,73.28,0.187,0.528,0.588
rev_z,rev_accel_z,0.5,20,20,30,30,6m-1m,10.31,74.15,0.139,0.471,0.538
rev_z,rev_accel_z,0.5,20,20,30,30,12m,23.95,51.99,0.461,0.675,0.842
rev_z,rev_accel_z,0.5,20,20,30,30,12m-1m,12.76,62.13,0.205,0.508,0.598
rev_z,rev_accel_z,0.5,20,20,20,40,6m,-15.41,80.63,-0.191,0.058,0.062
rev_z,rev_accel_z,0.5,20,20,20,40,6m-1m,-3.74,68.87,-0.054,0.208,0.245
rev_z,rev_accel_z,0.5,20,20,20,40,12m,49.13,40.53,1.212,1.029,1.375
rev_z,rev_accel_z,0.5,20,20,20,40,12m-1m,19.65,60.51,0.325,0.611,0.728
rev_z,rev_accel_z,0.5,30,5,50,15,6m,8.75,60.66,0.144,0.465,0.504
rev_z,rev_accel_z,0.5,30,5,50,15,6m-1m,-2.4,63.83,-0.038,0.25,0.273
rev_z,rev_accel_z,0.5,30,5,50,15,12m,35.64,56.58,0.63,0.849,0.946
rev_z,rev_accel_z,0.5,30,5,50,15,12m-1m,14.33,58.33,0.246,0.551,0.58
rev_z,rev_accel_z,0.5,5,30,15,50,6m,71.93,50.4,1.427,1.271,1.64
rev_z,rev_accel_z,0.5,5,30,15,50,6m-1m,23.0,53.33,0.431,0.663,0.873
rev_z,rev_accel_z,0.5,5,30,15,50,12m,23.07,61.15,0.377,0.674,0.767
rev_z,rev_accel_z,0.5,5,30,15,50,12m-1m,34.94,61.77,0.566,0.831,0.979
rev_z,rev_accel_z,0.5,15,15,45,25,6m,42.31,53.18,0.796,0.932,1.099
rev_z,rev_accel_z,0.5,15,15,45,25,6m-1m,2.28,79.28,0.029,0.357,0.388
rev_z,rev_accel_z,0.5,15,15,45,25,12m,18.46,57.86,0.319,0.607,0.684
rev_z,rev_accel_z,0.5,15,15,45,25,12m-1m,50.11,55.73,0.899,1.029,1.223
rev_z,rev_accel_z,0.6,40,10,30,20,6m,-4.93,64.92,-0.076,0.235,0.253
rev_z,rev_accel_z,0.6,40,10,30,20,6m-1m,5.85,57.75,0.101,0.413,0.462
rev_z,rev_accel_z,0.6,40,10,30,20,12m,-9.07,71.21,-0.127,0.16,0.17
rev_z,rev_accel_z,0.6,40,10,30,20,12m-1m,-10.88,69.95,-0.156,0.1,0.107
rev_z,rev_accel_z,0.6,35,15,25,25,6m,-8.94,66.66,-0.134,0.151,0.166
rev_z,rev_accel_z,0.6,35,15,25,25,6m-1m,-15.49,67.82,-0.228,0.018,0.018
rev_z,rev_accel_z,0.6,35,15,25,25,12m,-0.03,64.62,-0.0,0.318,0.344
rev_z,rev_accel_z,0.6,35,15,25,25,12m-1m,-7.67,68.74,-0.112,0.172,0.184
rev_z,rev_accel_z,0.6,30,10,30,30,6m,-17.54,76.34,-0.23,-0.033,-0.034
rev_z,rev_accel_z,0.6,30,10,30,30,6m-1m,-16.73,80.48,-0.208,-0.012,-0.013
rev_z,rev_accel_z,0.6,30,10,30,30,12m,8.63,55.8,0.155,0.437,0.504
rev_z,rev_accel_z,0.6,30,10,30,30,12m-1m,11.53,60.81,0.19,0.482,0.577
rev_z,rev_accel_z,0.6,10,40,30,20,6m,37.44,59.3,0.631,0.858,1.12
rev_z,rev_accel_z,0.6,10,40,30,20,6m-1m,15.12,61.72,0.245,0.537,0.688
rev_z,rev_accel_z,0.6,10,40,30,20,12m,35.9,47.23,0.76,0.839,1.085
rev_z,rev_accel_z,0.6,10,40,30,20,12m-1m,15.11,54.47,0.277,0.537,0.691
rev_z,rev_accel_z,0.6,15,35,25,25,6m,21.3,69.65,0.306,0.636,0.75
rev_z,rev_accel_z,0.6,15,35,25,25,6m-1m,4.4,75.92,0.058,0.373,0.448
rev_z,rev_accel_z,0.6,15,35,25,25,12m,-0.85,65.93,-0.013,0.268,0.346
rev_z,rev_accel_z,0.6,15,35,25,25,12m-1m,-11.07,69.58,-0.159,0.067,0.084
rev_z,rev_accel_z,0.6,20,30,20,30,6m,24.88,62.56,0.398,0.69,0.803
rev_z,rev_accel_z,0.6,20,30,20,30,6m-1m,12.72,65.52,0.194,0.505,0.593
rev_z,rev_accel_z,0.6,20,30,20,30,12m,19.82,59.98,0.33,0.613,0.732
rev_z,rev_accel_z,0.6,20,30,20,30,12m-1m,5.26,71.97,0.073,0.383,0.453
rev_z,rev_accel_z,0.6,10,10,60,20,6m,64.29,52.0,1.236,1.183,1.368
rev_z,rev_accel_z,0.6,10,10,60,20,6m-1m,58.27,54.6,1.067,1.13,1.345
rev_z,rev_accel_z,0.6,10,10,60,20,12m,49.03,63.82,0.768,1.005,1.194
rev_z,rev_accel_z,0.6,10,10,60,20,12m-1m,38.86,63.94,0.608,0.897,1.064
rev_z,rev_accel_z,0.6,15,5,50,30,6m,15.59,62.4,0.25,0.569,0.64
rev_z,rev_accel_z,0.6,15,5,50,30,6m-1m,23.1,61.97,0.373,0.678,0.783
rev_z,rev_accel_z,0.6,15,5,50,30,12m,49.15,58.39,0.842,1.01,1.16
rev_z,rev_accel_z,0.6,15,5,50,30,12m-1m,48.13,63.98,0.752,0.999,1.146
rev_z,rev_accel_z,0.6,5,5,70,20,6m,23.27,62.32,0.373,0.678,0.719
rev_z,rev_accel_z,0.6,5,5,70,20,6m-1m,41.12,65.77,0.625,0.912,1.086
rev_z,rev_accel_z,0.6,5,5,70,20,12m,42.26,62.27,0.679,0.922,1.02
rev_z,rev_accel_z,0.6,5,5,70,20,12m-1m,50.22,62.67,0.801,1.029,1.176
rev_z,rev_accel_z,0.6,10,10,55,25,6m,48.86,57.02,0.857,1.015,1.165
rev_z,rev_accel_z,0.6,10,10,55,25,6m-1m,35.4,63.22,0.56,0.842,0.962
rev_z,rev_accel_z,0.6,10,10,55,25,12m,28.48,68.18,0.418,0.747,0.855
rev_z,rev_accel_z,0.6,10,10,55,25,12m-1m,52.53,58.35,0.9,1.063,1.221
rev_z,rev_accel_z,0.6,10,10,20,60,6m,16.22,71.05,0.228,0.56,0.689
rev_z,rev_accel_z,0.6,10,10,20,60,6m-1m,-1.33,75.79,-0.018,0.312,0.35
rev_z,rev_accel_z,0.6,10,10,20,60,12m,48.79,60.75,0.803,1.005,1.226
rev_z,rev_accel_z,0.6,10,10,20,60,12m-1m,51.01,47.11,1.083,1.054,1.368
rev_z,rev_accel_z,0.6,15,10,20,55,6m,11.86,66.17,0.179,0.496,0.575
rev_z,rev_accel_z,0.6,15,10,20,55,6m-1m,2.99,73.8,0.04,0.371,0.398
rev_z,rev_accel_z,0.6,15,10,20,55,12m,32.91,61.75,0.533,0.803,0.936
rev_z,rev_accel_z,0.6,15,10,20,55,12m-1m,33.6,56.54,0.594,0.816,1.033
rev_z,rev_accel_z,0.6,10,5,25,60,6m,23.85,69.95,0.341,0.664,0.821
rev_z,rev_accel_z,0.6,10,5,25,60,6m-1m,23.58,61.83,0.381,0.667,0.804
rev_z,rev_accel_z,0.6,10,5,25,60,12m,36.36,64.59,0.563,0.84,1.004
rev_z,rev_accel_z,0.6,10,5,25,60,12m-1m,55.11,56.09,0.983,1.093,1.433
rev_z,rev_accel_z,0.6,20,10,15,55,6m,2.29,69.12,0.033,0.37,0.399
rev_z,rev_accel_z,0.6,20,10,15,55,6m-1m,-6.91,77.38,-0.089,0.193,0.204
rev_z,rev_accel_z,0.6,20,10,15,55,12m,33.13,57.8,0.573,0.798,1.012
rev_z,rev_accel_z,0.6,20,10,15,55,12m-1m,1.63,59.04,0.028,0.293,0.347
rev_z,rev_accel_z,0.6,25,25,25,25,6m,16.94,62.42,0.271,0.573,0.657
rev_z,rev_accel_z,0.6,25,25,25,25,6m-1m,9.26,64.62,0.143,0.447,0.537
rev_z,rev_accel_z,0.6,25,25,25,25,12m,5.23,63.8,0.082,0.383,0.46
rev_z,rev_accel_z,0.6,25,25,25,25,12m-1m,-19.26,77.34,-0.249,-0.106,-0.123
rev_z,rev_accel_z,0.6,20,20,30,30,6m,11.67,70.42,0.166,0.497,0.555
rev_z,rev_accel_z,0.6,20,20,30,30,6m-1m,22.29,67.01,0.333,0.652,0.773
rev_z,rev_accel_z,0.6,20,20,30,30,12m,20.95,62.37,0.336,0.625,0.801
rev_z,rev_accel_z,0.6,20,20,30,30,12m-1m,31.95,56.31,0.567,0.777,0.95
rev_z,rev_accel_z,0.6,20,20,20,40,6m,-17.81,80.74,-0.221,0.004,0.004
rev_z,rev_accel_z,0.6,20,20,20,40,6m-1m,-12.84,78.72,-0.163,0.047,0.053
rev_z,rev_accel_z,0.6,20,20,20,40,12m,57.74,41.8,1.381,1.123,1.416
rev_z,rev_accel_z,0.6,20,20,20,40,12m-1m,24.79,57.7,0.43,0.684,0.842
rev_z,rev_accel_z,0.6,30,5,50,15,6m,2.38,59.77,0.04,0.35,0.395
rev_z,rev_accel_z,0.6,30,5,50,15,6m-1m,-7.17,63.63,-0.113,0.168,0.181
rev_z,rev_accel_z,0.6,30,5,50,15,12m,31.94,57.53,0.555,0.797,0.903
rev_z,rev_accel_z,0.6,30,5,50,15,12m-1m,28.26,55.31,0.511,0.747,0.843
rev_z,rev_accel_z,0.6,5,30,15,50,6m,57.83,47.7,1.212,1.136,1.481
rev_z,rev_accel_z,0.6,5,30,15,50,6m-1m,51.4,53.5,0.961,1.031,1.366
