gs1,gs2,gr,v,q,g,m,mom,cagr,mdd,cal,sh,sort
rev_z,oca_z,0.6,10,10,55,25,6m,94.73,47.49,1.995,1.475,1.764
rev_z,oca_z,0.6,10,10,55,25,6m-1m,84.92,51.39,1.653,1.388,1.688
rev_z,oca_z,0.6,10,10,55,25,12m,145.92,46.13,3.163,1.762,2.252
rev_z,oca_z,0.6,10,10,55,25,12m-1m,145.79,46.13,3.16,1.759,2.232
rev_z,oca_z,0.6,10,10,20,60,6m,31.07,71.52,0.434,0.762,0.933
rev_z,oca_z,0.6,10,10,20,60,6m-1m,32.76,64.65,0.507,0.791,0.964
rev_z,oca_z,0.6,10,10,20,60,12m,7.09,71.64,0.099,0.449,0.497
rev_z,oca_z,0.6,10,10,20,60,12m-1m,7.92,73.43,0.108,0.457,0.498
rev_z,oca_z,0.6,15,10,20,55,6m,24.64,72.73,0.339,0.679,0.833
rev_z,oca_z,0.6,15,10,20,55,6m-1m,15.1,67.44,0.224,0.545,0.645
rev_z,oca_z,0.6,15,10,20,55,12m,5.23,71.4,0.073,0.422,0.476
rev_z,oca_z,0.6,15,10,20,55,12m-1m,9.7,69.41,0.14,0.476,0.569
rev_z,oca_z,0.6,10,5,25,60,6m,53.69,58.61,0.916,1.032,1.362
rev_z,oca_z,0.6,10,5,25,60,6m-1m,33.48,60.5,0.553,0.8,1.027
rev_z,oca_z,0.6,10,5,25,60,12m,12.87,76.85,0.167,0.539,0.584
rev_z,oca_z,0.6,10,5,25,60,12m-1m,32.77,64.12,0.511,0.779,0.969
rev_z,oca_z,0.6,20,10,15,55,6m,6.95,71.21,0.098,0.445,0.503
rev_z,oca_z,0.6,20,10,15,55,6m-1m,-1.83,71.35,-0.026,0.294,0.311
rev_z,oca_z,0.6,20,10,15,55,12m,13.46,56.16,0.24,0.505,0.69
rev_z,oca_z,0.6,20,10,15,55,12m-1m,18.06,64.6,0.28,0.581,0.736
rev_z,oca_z,0.6,25,25,25,25,6m,17.59,65.39,0.269,0.576,0.759
rev_z,oca_z,0.6,25,25,25,25,6m-1m,42.23,61.57,0.686,0.936,1.18
rev_z,oca_z,0.6,25,25,25,25,12m,60.2,50.31,1.197,1.163,1.487
rev_z,oca_z,0.6,25,25,25,25,12m-1m,47.02,57.88,0.812,0.998,1.239
rev_z,oca_z,0.6,20,20,30,30,6m,48.11,62.04,0.776,1.001,1.299
rev_z,oca_z,0.6,20,20,30,30,6m-1m,64.17,57.0,1.126,1.197,1.48
rev_z,oca_z,0.6,20,20,30,30,12m,71.28,48.99,1.455,1.217,1.669
rev_z,oca_z,0.6,20,20,30,30,12m-1m,46.07,52.1,0.884,0.975,1.222
rev_z,oca_z,0.6,20,20,20,40,6m,31.15,65.26,0.477,0.78,0.999
rev_z,oca_z,0.6,20,20,20,40,6m-1m,30.71,51.9,0.592,0.776,0.962
rev_z,oca_z,0.6,20,20,20,40,12m,53.59,47.51,1.128,1.056,1.355
rev_z,oca_z,0.6,20,20,20,40,12m-1m,28.35,52.54,0.54,0.738,0.935
rev_z,oca_z,0.6,30,5,50,15,6m,17.49,53.01,0.33,0.583,0.685
rev_z,oca_z,0.6,30,5,50,15,6m-1m,21.61,62.08,0.348,0.644,0.743
rev_z,oca_z,0.6,30,5,50,15,12m,62.17,51.03,1.218,1.181,1.422
rev_z,oca_z,0.6,30,5,50,15,12m-1m,55.93,55.38,1.01,1.103,1.337
rev_z,oca_z,0.6,5,30,15,50,6m,59.97,45.38,1.322,1.139,1.464
rev_z,oca_z,0.6,5,30,15,50,6m-1m,42.88,53.51,0.801,0.933,1.219
rev_z,oca_z,0.6,5,30,15,50,12m,16.17,66.06,0.245,0.575,0.674
rev_z,oca_z,0.6,5,30,15,50,12m-1m,27.63,55.28,0.5,0.724,0.937
rev_z,oca_z,0.6,15,15,45,25,6m,71.71,51.36,1.396,1.26,1.498
rev_z,oca_z,0.6,15,15,45,25,6m-1m,36.04,61.59,0.585,0.855,1.027
rev_z,oca_z,0.6,15,15,45,25,12m,87.77,53.4,1.644,1.339,1.693
rev_z,oca_z,0.6,15,15,45,25,12m-1m,62.39,53.4,1.168,1.114,1.388
rev_z,oca_z,0.7,40,10,30,20,6m,8.9,57.43,0.155,0.44,0.541
rev_z,oca_z,0.7,40,10,30,20,6m-1m,-10.61,65.85,-0.161,0.069,0.079
rev_z,oca_z,0.7,40,10,30,20,12m,-12.1,71.78,-0.169,0.018,0.02
rev_z,oca_z,0.7,40,10,30,20,12m-1m,-19.37,67.64,-0.286,-0.157,-0.173
rev_z,oca_z,0.7,35,15,25,25,6m,6.76,63.07,0.107,0.415,0.504
rev_z,oca_z,0.7,35,15,25,25,6m-1m,-10.16,73.69,-0.138,0.092,0.108
rev_z,oca_z,0.7,35,15,25,25,12m,-7.56,74.35,-0.102,0.183,0.204
rev_z,oca_z,0.7,35,15,25,25,12m-1m,-24.39,79.8,-0.306,-0.18,-0.199
rev_z,oca_z,0.7,30,10,30,30,6m,-10.47,75.03,-0.14,0.108,0.123
rev_z,oca_z,0.7,30,10,30,30,6m-1m,-2.21,75.62,-0.029,0.25,0.281
rev_z,oca_z,0.7,30,10,30,30,12m,-4.16,68.17,-0.061,0.226,0.299
rev_z,oca_z,0.7,30,10,30,30,12m-1m,6.67,65.84,0.101,0.403,0.481
rev_z,oca_z,0.7,10,40,30,20,6m,47.5,51.31,0.926,0.999,1.284
rev_z,oca_z,0.7,10,40,30,20,6m-1m,49.52,52.11,0.95,1.04,1.3
rev_z,oca_z,0.7,10,40,30,20,12m,36.79,58.55,0.628,0.866,1.105
rev_z,oca_z,0.7,10,40,30,20,12m-1m,30.59,52.85,0.579,0.777,1.0
rev_z,oca_z,0.7,15,35,25,25,6m,60.65,48.44,1.252,1.16,1.538
rev_z,oca_z,0.7,15,35,25,25,6m-1m,35.18,52.34,0.672,0.847,1.091
rev_z,oca_z,0.7,15,35,25,25,12m,56.67,49.38,1.148,1.113,1.402
rev_z,oca_z,0.7,15,35,25,25,12m-1m,42.43,53.81,0.789,0.939,1.164
rev_z,oca_z,0.7,20,30,20,30,6m,13.1,71.32,0.184,0.503,0.65
rev_z,oca_z,0.7,20,30,20,30,6m-1m,16.11,64.02,0.252,0.552,0.711
rev_z,oca_z,0.7,20,30,20,30,12m,44.91,61.25,0.733,0.954,1.209
rev_z,oca_z,0.7,20,30,20,30,12m-1m,48.06,59.85,0.803,1.002,1.287
rev_z,oca_z,0.7,10,10,60,20,6m,102.1,45.9,2.224,1.532,1.819
rev_z,oca_z,0.7,10,10,60,20,6m-1m,67.09,51.02,1.315,1.213,1.446
rev_z,oca_z,0.7,10,10,60,20,12m,92.45,45.9,2.014,1.457,1.739
rev_z,oca_z,0.7,10,10,60,20,12m-1m,98.56,45.9,2.147,1.517,1.84
rev_z,oca_z,0.7,15,5,50,30,6m,89.12,45.9,1.941,1.357,1.763
rev_z,oca_z,0.7,15,5,50,30,6m-1m,58.92,51.84,1.137,1.086,1.397
rev_z,oca_z,0.7,15,5,50,30,12m,165.41,48.36,3.42,1.852,2.396
rev_z,oca_z,0.7,15,5,50,30,12m-1m,132.2,48.36,2.734,1.668,2.166
rev_z,oca_z,0.7,5,5,70,20,6m,76.06,44.35,1.715,1.306,1.546
rev_z,oca_z,0.7,5,5,70,20,6m-1m,79.79,43.68,1.827,1.338,1.592
rev_z,oca_z,0.7,5,5,70,20,12m,149.91,41.98,3.571,1.843,2.324
rev_z,oca_z,0.7,5,5,70,20,12m-1m,139.67,45.9,3.043,1.821,2.192
rev_z,oca_z,0.7,10,10,55,25,6m,81.3,47.49,1.712,1.345,1.618
rev_z,oca_z,0.7,10,10,55,25,6m-1m,78.04,51.02,1.529,1.323,1.606
rev_z,oca_z,0.7,10,10,55,25,12m,144.34,45.9,3.144,1.753,2.228
rev_z,oca_z,0.7,10,10,55,25,12m-1m,140.12,46.34,3.024,1.717,2.177
rev_z,oca_z,0.7,10,10,20,60,6m,45.44,71.34,0.637,0.938,1.145
rev_z,oca_z,0.7,10,10,20,60,6m-1m,22.51,66.16,0.34,0.653,0.797
rev_z,oca_z,0.7,10,10,20,60,12m,7.91,72.09,0.11,0.461,0.512
rev_z,oca_z,0.7,10,10,20,60,12m-1m,18.65,72.51,0.257,0.611,0.672
rev_z,oca_z,0.7,15,10,20,55,6m,23.61,77.28,0.305,0.682,0.777
rev_z,oca_z,0.7,15,10,20,55,6m-1m,13.45,72.92,0.184,0.519,0.615
rev_z,oca_z,0.7,15,10,20,55,12m,-3.15,76.68,-0.041,0.305,0.334
rev_z,oca_z,0.7,15,10,20,55,12m-1m,3.03,75.5,0.04,0.384,0.437
rev_z,oca_z,0.7,10,5,25,60,6m,44.35,69.43,0.639,0.926,1.215
rev_z,oca_z,0.7,10,5,25,60,6m-1m,31.29,62.92,0.497,0.77,1.004
rev_z,oca_z,0.7,10,5,25,60,12m,13.94,76.6,0.182,0.551,0.602
rev_z,oca_z,0.7,10,5,25,60,12m-1m,25.37,64.38,0.394,0.683,0.844
rev_z,oca_z,0.7,20,10,15,55,6m,-6.77,75.88,-0.089,0.212,0.238
rev_z,oca_z,0.7,20,10,15,55,6m-1m,2.79,71.5,0.039,0.373,0.391
rev_z,oca_z,0.7,20,10,15,55,12m,8.15,61.29,0.133,0.429,0.533
rev_z,oca_z,0.7,20,10,15,55,12m-1m,2.68,67.53,0.04,0.336,0.376
rev_z,oca_z,0.7,25,25,25,25,6m,17.68,64.14,0.276,0.58,0.715
rev_z,oca_z,0.7,25,25,25,25,6m-1m,37.83,60.72,0.623,0.877,1.114
rev_z,oca_z,0.7,25,25,25,25,12m,58.12,51.56,1.127,1.122,1.427
rev_z,oca_z,0.7,25,25,25,25,12m-1m,45.66,60.42,0.756,0.973,1.208
rev_z,oca_z,0.7,20,20,30,30,6m,30.34,62.46,0.486,0.765,0.977
rev_z,oca_z,0.7,20,20,30,30,6m-1m,67.67,51.88,1.304,1.253,1.554
rev_z,oca_z,0.7,20,20,30,30,12m,85.89,48.24,1.78,1.35,1.849
rev_z,oca_z,0.7,20,20,30,30,12m-1m,57.47,53.89,1.066,1.117,1.382
rev_z,oca_z,0.7,20,20,20,40,6m,30.72,65.73,0.467,0.769,0.998
rev_z,oca_z,0.7,20,20,20,40,6m-1m,44.32,50.59,0.876,0.962,1.194
rev_z,oca_z,0.7,20,20,20,40,12m,41.66,54.19,0.769,0.908,1.132
rev_z,oca_z,0.7,20,20,20,40,12m-1m,10.47,61.29,0.171,0.461,0.573
rev_z,oca_z,0.7,30,5,50,15,6m,10.19,66.41,0.153,0.473,0.549
rev_z,oca_z,0.7,30,5,50,15,6m-1m,-9.51,71.81,-0.132,0.126,0.144
rev_z,oca_z,0.7,30,5,50,15,12m,27.08,50.48,0.536,0.73,0.87
rev_z,oca_z,0.7,30,5,50,15,12m-1m,25.05,57.31,0.437,0.697,0.811
rev_z,oca_z,0.7,5,30,15,50,6m,57.96,48.36,1.199,1.113,1.434
rev_z,oca_z,0.7,5,30,15,50,6m-1m,42.35,52.88,0.801,0.927,1.202
rev_z,oca_z,0.7,5,30,15,50,12m,5.01,64.52,0.078,0.398,0.469
rev_z,oca_z,0.7,5,30,15,50,12m-1m,34.05,55.08,0.618,0.815,1.065
rev_z,oca_z,0.7,15,15,45,25,6m,64.33,54.19,1.187,1.174,1.414
rev_z,oca_z,0.7,15,15,45,25,6m-1m,37.51,53.88,0.696,0.868,0.997
rev_z,oca_z,0.7,15,15,45,25,12m,98.51,52.4,1.88,1.423,1.795
rev_z,oca_z,0.7,15,15,45,25,12m-1m,59.19,53.4,1.109,1.109,1.329
rev_z,oca_z,0.8,40,10,30,20,6m,-19.37,69.09,-0.28,-0.159,-0.187
rev_z,oca_z,0.8,40,10,30,20,6m-1m,-18.99,71.36,-0.266,-0.144,-0.16
rev_z,oca_z,0.8,40,10,30,20,12m,-8.92,65.68,-0.136,0.084,0.094
rev_z,oca_z,0.8,40,10,30,20,12m-1m,-26.81,76.32,-0.351,-0.365,-0.396
rev_z,oca_z,0.8,35,15,25,25,6m,-0.92,63.25,-0.015,0.277,0.33
rev_z,oca_z,0.8,35,15,25,25,6m-1m,-26.93,76.46,-0.352,-0.304,-0.349
rev_z,oca_z,0.8,35,15,25,25,12m,-12.86,74.58,-0.172,0.085,0.097
rev_z,oca_z,0.8,35,15,25,25,12m-1m,-23.04,77.36,-0.298,-0.158,-0.175
rev_z,oca_z,0.8,30,10,30,30,6m,-13.93,77.31,-0.18,0.04,0.045
rev_z,oca_z,0.8,30,10,30,30,6m-1m,-10.46,79.23,-0.132,0.087,0.099
rev_z,oca_z,0.8,30,10,30,30,12m,-9.96,68.77,-0.145,0.097,0.116
rev_z,oca_z,0.8,30,10,30,30,12m-1m,-3.69,68.44,-0.054,0.216,0.251
rev_z,oca_z,0.8,10,40,30,20,6m,41.51,49.46,0.839,0.926,1.202
rev_z,oca_z,0.8,10,40,30,20,6m-1m,49.43,48.08,1.028,1.038,1.302
rev_z,oca_z,0.8,10,40,30,20,12m,34.19,57.44,0.595,0.83,1.059
rev_z,oca_z,0.8,10,40,30,20,12m-1m,38.89,52.75,0.737,0.895,1.14
rev_z,oca_z,0.8,15,35,25,25,6m,56.75,48.16,1.178,1.125,1.463
rev_z,oca_z,0.8,15,35,25,25,6m-1m,25.43,64.0,0.397,0.705,0.906
rev_z,oca_z,0.8,15,35,25,25,12m,52.35,51.86,1.01,1.064,1.328
rev_z,oca_z,0.8,15,35,25,25,12m-1m,44.19,54.19,0.815,0.964,1.228
rev_z,oca_z,0.8,20,30,20,30,6m,11.36,69.61,0.163,0.474,0.618
rev_z,oca_z,0.8,20,30,20,30,6m-1m,37.75,55.96,0.675,0.879,1.143
rev_z,oca_z,0.8,20,30,20,30,12m,54.68,50.96,1.073,1.072,1.383
rev_z,oca_z,0.8,20,30,20,30,12m-1m,39.24,66.11,0.594,0.892,1.139
rev_z,oca_z,0.8,10,10,60,20,6m,96.69,41.98,2.303,1.496,1.826
rev_z,oca_z,0.8,10,10,60,20,6m-1m,62.5,44.13,1.416,1.172,1.402
rev_z,oca_z,0.8,10,10,60,20,12m,108.91,45.9,2.373,1.605,1.916
rev_z,oca_z,0.8,10,10,60,20,12m-1m,104.14,45.9,2.269,1.571,1.879
rev_z,oca_z,0.8,15,5,50,30,6m,97.86,45.95,2.13,1.435,1.813
rev_z,oca_z,0.8,15,5,50,30,6m-1m,44.58,52.05,0.856,0.929,1.18
rev_z,oca_z,0.8,15,5,50,30,12m,165.51,48.01,3.447,1.851,2.42
rev_z,oca_z,0.8,15,5,50,30,12m-1m,114.68,48.91,2.345,1.55,1.986
rev_z,oca_z,0.8,5,5,70,20,6m,88.83,43.68,2.034,1.426,1.683
rev_z,oca_z,0.8,5,5,70,20,6m-1m,69.06,43.68,1.581,1.247,1.491
rev_z,oca_z,0.8,5,5,70,20,12m,88.69,43.68,2.031,1.398,1.715
rev_z,oca_z,0.8,5,5,70,20,12m-1m,80.4,43.68,1.841,1.334,1.63
rev_z,oca_z,0.8,10,10,55,25,6m,73.18,47.49,1.541,1.23,1.556
rev_z,oca_z,0.8,10,10,55,25,6m-1m,69.39,47.49,1.461,1.235,1.488
rev_z,oca_z,0.8,10,10,55,25,12m,124.95,48.36,2.584,1.625,2.089
rev_z,oca_z,0.8,10,10,55,25,12m-1m,102.15,49.87,2.048,1.516,1.877
rev_z,oca_z,0.8,10,10,20,60,6m,49.25,72.86,0.676,0.983,1.196
rev_z,oca_z,0.8,10,10,20,60,6m-1m,31.64,66.64,0.475,0.777,0.946
rev_z,oca_z,0.8,10,10,20,60,12m,2.23,74.71,0.03,0.386,0.421
rev_z,oca_z,0.8,10,10,20,60,12m-1m,7.53,74.37,0.101,0.45,0.477
rev_z,oca_z,0.8,15,10,20,55,6m,6.34,80.44,0.079,0.443,0.495
rev_z,oca_z,0.8,15,10,20,55,6m-1m,15.58,71.53,0.218,0.552,0.653
rev_z,oca_z,0.8,15,10,20,55,12m,-3.01,74.93,-0.04,0.306,0.336
rev_z,oca_z,0.8,15,10,20,55,12m-1m,5.3,76.93,0.069,0.419,0.479
rev_z,oca_z,0.8,10,5,25,60,6m,47.36,66.84,0.708,0.965,1.222
rev_z,oca_z,0.8,10,5,25,60,6m-1m,27.32,60.79,0.449,0.714,0.927
rev_z,oca_z,0.8,10,5,25,60,12m,14.03,77.02,0.182,0.551,0.597
rev_z,oca_z,0.8,10,5,25,60,12m-1m,20.29,67.92,0.299,0.618,0.737
rev_z,oca_z,0.8,20,10,15,55,6m,-2.98,77.97,-0.038,0.277,0.309
rev_z,oca_z,0.8,20,10,15,55,6m-1m,3.77,73.82,0.051,0.388,0.401
rev_z,oca_z,0.8,20,10,15,55,12m,21.84,53.48,0.408,0.635,0.846
rev_z,oca_z,0.8,20,10,15,55,12m-1m,3.79,69.82,0.054,0.36,0.422
rev_z,oca_z,0.8,25,25,25,25,6m,17.11,68.98,0.248,0.572,0.694
rev_z,oca_z,0.8,25,25,25,25,6m-1m,17.69,65.05,0.272,0.583,0.693
rev_z,oca_z,0.8,25,25,25,25,12m,23.72,73.51,0.323,0.671,0.816
rev_z,oca_z,0.8,25,25,25,25,12m-1m,28.21,72.27,0.39,0.735,0.866
rev_z,oca_z,0.8,20,20,30,30,6m,19.72,61.2,0.322,0.609,0.801
rev_z,oca_z,0.8,20,20,30,30,6m-1m,33.85,62.88,0.538,0.824,1.066
rev_z,oca_z,0.8,20,20,30,30,12m,71.71,47.96,1.495,1.216,1.651
rev_z,oca_z,0.8,20,20,30,30,12m-1m,39.2,59.72,0.656,0.888,1.107
rev_z,oca_z,0.8,20,20,20,40,6m,17.05,71.11,0.24,0.568,0.729
rev_z,oca_z,0.8,20,20,20,40,6m-1m,33.0,50.18,0.658,0.807,0.998
rev_z,oca_z,0.8,20,20,20,40,12m,57.99,54.61,1.062,1.064,1.426
rev_z,oca_z,0.8,20,20,20,40,12m-1m,19.9,59.5,0.334,0.613,0.766
rev_z,oca_z,0.8,30,5,50,15,6m,19.32,65.89,0.293,0.611,0.745
rev_z,oca_z,0.8,30,5,50,15,6m-1m,24.85,59.18,0.42,0.687,0.828
rev_z,oca_z,0.8,30,5,50,15,12m,34.56,49.33,0.701,0.836,0.993
rev_z,oca_z,0.8,30,5,50,15,12m-1m,6.87,60.66,0.113,0.416,0.491
rev_z,oca_z,0.8,5,30,15,50,6m,71.49,46.06,1.552,1.268,1.645
rev_z,oca_z,0.8,5,30,15,50,6m-1m,32.89,52.71,0.624,0.802,1.05
rev_z,oca_z,0.8,5,30,15,50,12m,7.35,68.2,0.108,0.438,0.512
rev_z,oca_z,0.8,5,30,15,50,12m-1m,32.06,54.11,0.592,0.787,1.011
rev_z,oca_z,0.8,15,15,45,25,6m,62.23,48.61,1.28,1.154,1.4
rev_z,oca_z,0.8,15,15,45,25,6m-1m,66.85,52.95,1.263,1.218,1.43
rev_z,oca_z,0.8,15,15,45,25,12m,79.79,52.95,1.507,1.317,1.623
rev_z,oca_z,0.8,15,15,45,25,12m-1m,74.56,52.95,1.408,1.272,1.51
rev_z,oca_z,0.9,40,10,30,20,6m,-10.06,55.98,-0.18,0.072,0.082
rev_z,oca_z,0.9,40,10,30,20,6m-1m,-25.86,74.82,-0.346,-0.334,-0.37
rev_z,oca_z,0.9,40,10,30,20,12m,-18.28,66.55,-0.275,-0.156,-0.174
rev_z,oca_z,0.9,40,10,30,20,12m-1m,-27.95,78.26,-0.357,-0.411,-0.444
rev_z,oca_z,0.9,35,15,25,25,6m,-3.89,64.25,-0.061,0.221,0.264
rev_z,oca_z,0.9,35,15,25,25,6m-1m,-25.08,76.23,-0.329,-0.264,-0.302
rev_z,oca_z,0.9,35,15,25,25,12m,-12.89,73.65,-0.175,0.076,0.085
rev_z,oca_z,0.9,35,15,25,25,12m-1m,-32.6,78.88,-0.413,-0.408,-0.445
rev_z,oca_z,0.9,30,10,30,30,6m,-19.51,78.44,-0.249,-0.089,-0.101
rev_z,oca_z,0.9,30,10,30,30,6m-1m,-24.81,80.02,-0.31,-0.236,-0.261
rev_z,oca_z,0.9,30,10,30,30,12m,-14.48,67.69,-0.214,0.006,0.007
rev_z,oca_z,0.9,30,10,30,30,12m-1m,-21.24,78.26,-0.271,-0.142,-0.161
rev_z,oca_z,0.9,10,40,30,20,6m,32.44,49.4,0.657,0.806,1.023
rev_z,oca_z,0.9,10,40,30,20,6m-1m,48.14,49.64,0.97,1.02,1.287
rev_z,oca_z,0.9,10,40,30,20,12m,43.42,48.75,0.891,0.951,1.219
rev_z,oca_z,0.9,10,40,30,20,12m-1m,33.58,55.78,0.602,0.822,1.055
rev_z,oca_z,0.9,15,35,25,25,6m,50.94,57.87,0.88,1.054,1.379
rev_z,oca_z,0.9,15,35,25,25,6m-1m,24.28,63.96,0.38,0.686,0.891
rev_z,oca_z,0.9,15,35,25,25,12m,46.83,50.5,0.927,0.994,1.256
rev_z,oca_z,0.9,15,35,25,25,12m-1m,35.49,58.85,0.603,0.842,1.051
rev_z,oca_z,0.9,20,30,20,30,6m,12.82,72.09,0.178,0.5,0.65
rev_z,oca_z,0.9,20,30,20,30,6m-1m,32.86,60.28,0.545,0.807,1.044
rev_z,oca_z,0.9,20,30,20,30,12m,54.43,54.16,1.005,1.079,1.357
rev_z,oca_z,0.9,20,30,20,30,12m-1m,53.48,56.75,0.942,1.072,1.357
rev_z,oca_z,0.9,10,10,60,20,6m,93.31,41.78,2.234,1.471,1.779
rev_z,oca_z,0.9,10,10,60,20,6m-1m,70.47,43.68,1.613,1.261,1.502
rev_z,oca_z,0.9,10,10,60,20,12m,90.51,41.98,2.156,1.451,1.736
rev_z,oca_z,0.9,10,10,60,20,12m-1m,69.92,41.78,1.674,1.251,1.508
rev_z,oca_z,0.9,15,5,50,30,6m,51.72,45.95,1.126,1.033,1.266
rev_z,oca_z,0.9,15,5,50,30,6m-1m,11.42,58.14,0.196,0.488,0.576
rev_z,oca_z,0.9,15,5,50,30,12m,141.34,48.01,2.944,1.703,2.251
rev_z,oca_z,0.9,15,5,50,30,12m-1m,67.52,49.97,1.351,1.204,1.456
rev_z,oca_z,0.9,5,5,70,20,6m,73.25,43.68,1.677,1.266,1.539
rev_z,oca_z,0.9,5,5,70,20,6m-1m,68.45,43.68,1.567,1.243,1.48
rev_z,oca_z,0.9,5,5,70,20,12m,106.81,43.68,2.445,1.57,1.899
rev_z,oca_z,0.9,5,5,70,20,12m-1m,105.91,43.68,2.425,1.575,1.929
rev_z,oca_z,0.9,10,10,55,25,6m,41.91,45.95,0.912,0.925,1.118
rev_z,oca_z,0.9,10,10,55,25,6m-1m,70.82,49.87,1.42,1.255,1.522
rev_z,oca_z,0.9,10,10,55,25,12m,87.86,48.18,1.824,1.387,1.704
rev_z,oca_z,0.9,10,10,55,25,12m-1m,92.94,48.18,1.929,1.422,1.752
rev_z,oca_z,0.9,10,10,20,60,6m,32.92,81.62,0.403,0.799,0.9
rev_z,oca_z,0.9,10,10,20,60,6m-1m,35.95,68.53,0.525,0.833,0.995
rev_z,oca_z,0.9,10,10,20,60,12m,6.45,73.3,0.088,0.438,0.484
rev_z,oca_z,0.9,10,10,20,60,12m-1m,8.57,72.45,0.118,0.467,0.495
rev_z,oca_z,0.9,15,10,20,55,6m,9.89,78.9,0.125,0.476,0.545
rev_z,oca_z,0.9,15,10,20,55,6m-1m,12.51,71.0,0.176,0.505,0.602
rev_z,oca_z,0.9,15,10,20,55,12m,9.0,69.31,0.13,0.479,0.545
rev_z,oca_z,0.9,15,10,20,55,12m-1m,18.93,71.88,0.263,0.592,0.76
rev_z,oca_z,0.9,10,5,25,60,6m,47.44,68.63,0.691,0.963,1.215
rev_z,oca_z,0.9,10,5,25,60,6m-1m,26.46,59.6,0.444,0.703,0.902
rev_z,oca_z,0.9,10,5,25,60,12m,15.55,75.78,0.205,0.572,0.626
rev_z,oca_z,0.9,10,5,25,60,12m-1m,19.07,67.15,0.284,0.6,0.722
rev_z,oca_z,0.9,20,10,15,55,6m,-5.88,80.84,-0.073,0.237,0.259
rev_z,oca_z,0.9,20,10,15,55,6m-1m,8.86,74.94,0.118,0.451,0.514
rev_z,oca_z,0.9,20,10,15,55,12m,19.84,52.91,0.375,0.605,0.803
rev_z,oca_z,0.9,20,10,15,55,12m-1m,2.79,68.23,0.041,0.343,0.402
rev_z,oca_z,0.9,25,25,25,25,6m,19.7,70.13,0.281,0.611,0.747
rev_z,oca_z,0.9,25,25,25,25,6m-1m,26.56,63.07,0.421,0.713,0.865
rev_z,oca_z,0.9,25,25,25,25,12m,43.17,65.89,0.655,0.936,1.143
rev_z,oca_z,0.9,25,25,25,25,12m-1m,22.71,69.21,0.328,0.658,0.779
rev_z,oca_z,0.9,20,20,30,30,6m,-2.52,78.53,-0.032,0.258,0.304
rev_z,oca_z,0.9,20,20,30,30,6m-1m,72.14,49.75,1.45,1.284,1.637
rev_z,oca_z,0.9,20,20,30,30,12m,58.26,53.0,1.099,1.076,1.473
rev_z,oca_z,0.9,20,20,30,30,12m-1m,19.38,60.35,0.321,0.605,0.766
rev_z,oca_z,0.9,20,20,20,40,6m,10.5,70.63,0.149,0.462,0.583
rev_z,oca_z,0.9,20,20,20,40,6m-1m,9.77,69.42,0.141,0.45,0.544
rev_z,oca_z,0.9,20,20,20,40,12m,41.94,53.89,0.778,0.909,1.155
rev_z,oca_z,0.9,20,20,20,40,12m-1m,26.6,57.57,0.462,0.714,0.897
rev_z,oca_z,0.9,30,5,50,15,6m,21.93,63.3,0.346,0.649,0.786
rev_z,oca_z,0.9,30,5,50,15,6m-1m,23.18,59.77,0.388,0.663,0.823
rev_z,oca_z,0.9,30,5,50,15,12m,4.6,67.72,0.068,0.371,0.429
rev_z,oca_z,0.9,30,5,50,15,12m-1m,17.8,56.28,0.316,0.59,0.703
rev_z,oca_z,0.9,5,30,15,50,6m,62.55,50.09,1.249,1.167,1.501
rev_z,oca_z,0.9,5,30,15,50,6m-1m,30.29,50.55,0.599,0.765,1.013
rev_z,oca_z,0.9,5,30,15,50,12m,7.9,67.36,0.117,0.448,0.522
rev_z,oca_z,0.9,5,30,15,50,12m-1m,24.51,52.59,0.466,0.681,0.853
rev_z,oca_z,0.9,15,15,45,25,6m,62.83,49.87,1.26,1.154,1.407
rev_z,oca_z,0.9,15,15,45,25,6m-1m,56.98,53.25,1.07,1.109,1.324
rev_z,oca_z,0.9,15,15,45,25,12m,70.5,50.41,1.398,1.232,1.498
rev_z,oca_z,0.9,15,15,45,25,12m-1m,68.0,52.95,1.284,1.205,1.443
rev_z,oca_z,1.0,40,10,30,20,6m,-24.84,67.73,-0.367,-0.311,-0.349
rev_z,oca_z,1.0,40,10,30,20,6m-1m,-21.32,69.28,-0.308,-0.221,-0.245
rev_z,oca_z,1.0,40,10,30,20,12m,-22.84,70.55,-0.324,-0.267,-0.295
rev_z,oca_z,1.0,40,10,30,20,12m-1m,-20.46,73.84,-0.277,-0.232,-0.259
rev_z,oca_z,1.0,35,15,25,25,6m,-11.35,66.87,-0.17,0.063,0.077
rev_z,oca_z,1.0,35,15,25,25,6m-1m,-23.81,74.56,-0.319,-0.239,-0.269
rev_z,oca_z,1.0,35,15,25,25,12m,-23.49,77.06,-0.305,-0.157,-0.171
rev_z,oca_z,1.0,35,15,25,25,12m-1m,-26.44,74.9,-0.353,-0.25,-0.27
rev_z,oca_z,1.0,30,10,30,30,6m,-21.36,78.53,-0.272,-0.136,-0.158
rev_z,oca_z,1.0,30,10,30,30,6m-1m,-18.24,77.5,-0.235,-0.091,-0.103
rev_z,oca_z,1.0,30,10,30,30,12m,-18.48,66.76,-0.277,-0.089,-0.104
rev_z,oca_z,1.0,30,10,30,30,12m-1m,-14.89,73.21,-0.203,-0.018,-0.021
