ticker,name,strategy,current_price,daily_return,per,pbr,market_cap,rsi,bb_position,ma_div_20,ma_div_60,52w_position,from_52w_high,from_52w_low,volume_signal,entry_score,score_details
053800,안랩,B,66600,-1.040118870728083,15.970372836206897,1.913310869093726,7410.252996,81.65137614678899,0.9383962168300312,8.327911515940144,8.557457212713937,0.15613382899628253,-40.535714285714285,14.432989690721648,1.4290802683850032,0.3519540267406036,"{'rsi': 0.0, 'bollinger': np.float64(0.06160378316996884), '52week': np.float64(0.8438661710037174), 'ma': np.float64(0.2860635696821516), 'volume': np.float64(0.7145401341925016)}"
042000,카페24,B,38050,-4.875,24.941316343243244,3.5713185166408667,9228.287047,67.53623188405797,0.9055379981301473,14.32434462555397,16.16251558246623,0.20806241872561768,-44.45255474452555,26.622296173044923,1.6799273713014347,0.3354591370699444,"{'rsi': np.float64(0.061594202898550776), 'bollinger': np.float64(0.09446200186985265), '52week': np.float64(0.7919375812743823), 'ma': np.float64(0.09593711043834423), 'volume': np.float64(0.8399636856507173)}"
190510,나무가,A,24950,-1.5779092702169626,11.75941809228188,2.063784800647821,3504.3065915,42.857142857142854,0.5516320228130094,0.8998079061773329,28.752042659327437,0.878125,-7.24907063197026,128.89908256880733,0.38309871203038215,0.3197852025802552,"{'rsi': np.float64(0.6785714285714286), 'bollinger': np.float64(0.4483679771869906), '52week': np.float64(0.12187499999999996), 'ma': 0.0, 'volume': 0.3}"
194480,데브시스터즈,B,38450,-7.349397590361447,23.08741670792079,2.5851763719512193,4663.658175,71.38643067846607,0.7991582949798973,12.238196015471065,17.13038180341187,0.3623445825932504,-31.826241134751772,36.10619469026549,2.0911555000769355,0.3139302863386486,"{'rsi': 0.0, 'bollinger': np.float64(0.20084170502010268), '52week': np.float64(0.6376554174067496), 'ma': np.float64(0.0717404549147033), 'volume': 1.0}"
035900,JYP Ent.,A,73800,0.544959128065395,16.49243968301887,4.383647458375125,26222.979096,66.94915254237289,0.9537529166996627,4.784892801363055,5.702895610035576,0.592057761732852,-13.278495887191538,28.57142857142857,1.9089230118883151,0.2972344453812618,"{'rsi': np.float64(0.07627118644067785), 'bollinger': np.float64(0.04624708330033733), '52week': np.float64(0.40794223826714804), 'ma': np.float64(0.3574276097491106), 'volume': np.float64(0.9544615059441576)}"
340570,티앤엘,A,55000,5.162523900573614,10.22974828375286,2.245303867403315,4470.4,80.5111821086262,1.0,17.728902445550382,17.52764570756985,0.2830655129789864,-34.523809523809526,26.29161882893226,3.5714210873733507,0.29159539321740413,"{'rsi': 0.0, 'bollinger': 0, '52week': np.float64(0.7169344870210136), 'ma': np.float64(0.061808857310753765), 'volume': 1.0}"
483650,달바글로벌,B,161000,0.7509386733416771,27.90516174825175,9.794889862542956,19952.19065,67.87709497206704,0.9793860992553706,9.034267912772584,13.70190327098953,0.39335394126738793,-32.77661795407098,46.23069936421435,1.814716495193672,0.2912787596613959,"{'rsi': np.float64(0.05307262569832396), 'bollinger': np.float64(0.020613900744629432), '52week': np.float64(0.6066460587326121), 'ma': np.float64(0.15745241822526176), 'volume': np.float64(0.907358247596836)}"
383220,F&F,A,73100,5.3314121037463975,7.959770274303581,1.5996841945158526,28002.471825,79.50310559006212,1.0,10.849950716506179,3.886875577346692,0.6235294117647059,-11.608222490931077,27.797202797202797,2.987500291652791,0.27468326917209007,"{'rsi': 0.0, 'bollinger': 0, '52week': np.float64(0.3764705882352941), 'ma': np.float64(0.40282811056633266), 'volume': 1.0}"
215200,메가스터디교육,B,46600,-1.9978969505783386,8.703046227027027,0.9346344148606811,4830.190656,79.6,0.9823281419422825,13.457909793657558,9.327650589454345,0.5384615384615384,-14.338235294117647,24.266666666666666,1.8225151166271152,0.26340648988024296,"{'rsi': 0.0, 'bollinger': np.float64(0.017671858057717538), '52week': np.float64(0.46153846153846156), 'ma': np.float64(0.26680873526364135), 'volume': np.float64(0.9112575583135576)}"
271560,오리온,A,117500,-0.5080440304826418,8.642782344186047,1.2445736242833414,46454.9551,69.64285714285714,0.8300156393671119,6.392611372691054,10.294117647058828,0.6845637583892618,-7.4074074074074066,21.00926879505664,0.7510076073556934,0.2011678675188956,"{'rsi': np.float64(0.00892857142857153), 'bollinger': np.float64(0.16998436063288813), '52week': np.float64(0.31543624161073824), 'ma': np.float64(0.2426470588235293), 'volume': np.float64(0.3755038036778467)}"
336570,원텍,B,10220,8.839190628328009,21.383305286976746,5.860306738942001,9194.8212734,87.32394366197182,1.0,20.953902597786854,29.258010118043842,0.6134663341645885,-23.273273273273272,92.83018867924528,3.822559462272604,0.19663341645885288,"{'rsi': 0.0, 'bollinger': 0, '52week': np.float64(0.3865336658354115), 'ma': 0.0, 'volume': 1.0}"
033100,제룡전기,A+B,48850,9.775280898876403,13.0124159145937,3.404115746854664,7846.4867965,87.0,1.0,22.90081137178439,31.281913464122546,0.6410635155096012,-19.918032786885245,79.92633517495395,4.212747818170907,0.1897341211225997,"{'rsi': 0.0, 'bollinger': 0, '52week': np.float64(0.35893648449039883), 'ma': 0.0, 'volume': 1.0}"
489790,한화비전,B,61800,11.552346570397113,999.0,3.908044215931864,31201.82502,75.69721115537848,1.0,18.012125841409272,33.54702778628153,0.8059508408796895,-10.822510822510822,101.63132137030995,3.480423127359049,0.14851228978007763,"{'rsi': 0.0, 'bollinger': 0, '52week': np.float64(0.1940491591203105), 'ma': 0.0, 'volume': 1.0}"
